z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,rad_um,neighbors,contacts_50nm,contacts_30nm,contacts_100nm
1.89409835068,27.7194148063,65.3250321739,7.51817420897,0.0,8.29627908609,3.5203656804,0.227291802082,9.0,0.08461764266,0.04890739744,0.066761220532,0.118360210969,0.0886952941274,0.0444145499732,0.10320456839,0.143145696359,0.121308900298,0.119568256726,0.954808124539,"[20, 196]",2.0,2.0,2.0
2.45044185512,28.1045124239,65.9913128248,7.60144874963,1.0,8.38089672875,3.56927307784,0.294053022614,9.0,-0.07095678342,0.01726497563,0.038464499199,0.0825376410824,-0.0595815124037,0.0239388939448,0.0480416252058,0.08019367192,0.0729900931801,0.0748501500482,0.965383991203,"[20, 196]",2.0,2.0,2.0
2.77097934844,28.2404571139,65.4325979948,7.59143650084,2.0,8.30993994533,3.58653805347,0.332517521813,9.0,-0.18609744089,-0.04931482407,-0.197216911525,0.275606094944,-0.1400922544,-0.0579708026705,-0.171061349543,0.228579174495,0.246885199653,0.248758846871,0.964112435607,"[20, 196]",2.0,2.0,2.0
1.12750508573,27.8521514126,63.9672638145,7.47591595865,3.0,8.12384250444,3.5372232294,0.135300610288,9.0,,,,,,,,,,,0.949441326749,"[20, 196]",2.0,2.0,2.0
1.7001206518,79.0460848086,5.7787633394,7.77749885926,0.0,0.733902944104,10.0388527707,0.204014478216,10.0,-0.176875385618,0.0425101491,0.01969327431,0.182974970603,-0.172797734151,0.0380173016332,0.0561366221678,0.185622446109,0.179036294525,0.178023024365,0.987742355126,"[162, 228]",2.0,2.0,2.0
1.86423127105,79.3808103923,4.3860437676,7.7842446907,1.0,0.557027558486,10.0813629198,0.223707752526,10.0,-0.017186713045,0.0189977741,0.027115484526,0.0373034586483,-0.00581144202866,0.0256716924148,0.0366926105328,0.0451570184755,0.0336145471528,0.0377896566665,0.988599075719,"[162, 228]",2.0,2.0,2.0
2.0901936421,79.5303991646,4.25071531843,7.74639683863,2.0,0.539840845441,10.1003606939,0.250823237052,10.0,0.110626930753,-0.000506114399998,-0.037600719894,0.116843434117,0.156632117243,-0.00916209300049,-0.0114451579124,0.157316736998,0.16108286824,0.161342425408,0.983792398506,"[162, 228]",2.0,2.0,2.0
1.77685430965,79.5264140121,5.12179351334,7.70764786519,3.0,0.650467776194,10.0998545795,0.213222517158,10.0,,,,,,,,,,,0.978871278879,[162],1.0,1.0,1.0
14.6914053546,105.180785106,101.097524256,7.45570859237,0.0,12.8393855805,13.3579597084,1.76296864255,11.0,0.0022419534,0.0303299302,-0.05554780313,0.0633284253203,0.00631960486737,0.0258370827332,-0.0191044552722,0.0327486253313,0.0636034629889,0.0615877478271,0.946874991231,[180],0.0,0.0,1.0
14.2285069952,105.419603453,101.115177433,7.45278604797,1.0,12.8416275339,13.3882896386,1.70742083942,11.0,-0.0279070224,-0.0253973559,-0.02675029188,0.0462537101389,-0.0165317513837,-0.0187234375852,-0.0171731658732,0.0303114424752,0.0404215611548,0.0365984157374,0.946503828092,[180],0.0,0.0,1.0
14.0055878962,105.219624273,100.895437099,7.45655547564,2.0,12.8137205115,13.3628922827,1.68067054754,11.0,-0.0454610901,0.0022105204,0.03342587758,0.056470225832,0.000544096389751,-0.00644545820049,0.0595814395616,0.0599315268663,0.033503309289,0.0340459874918,0.946982545406,[180],0.0,0.0,1.0
14.284136876,105.237029946,100.537475759,7.43342224108,3.0,12.7682594214,13.3651028031,1.71409642512,11.0,,,,,,,,,,,0.944044624617,[180],0.0,0.0,1.0
21.1698967183,67.7756567642,123.89493255,7.44035637745,0.0,15.7346564339,8.60750840905,2.5403876062,12.0,-0.0719515932,-0.00900531058,-0.04045472295,0.0830344024584,-0.0678739417326,-0.0134981580468,-0.00401137509221,0.0693192856795,0.0795270532205,0.0801601948971,0.944925259936,"[82, 105, 126]",1.0,1.0,3.0
20.8327740271,67.7047488068,123.328384572,7.41758910169,1.0,15.6627048407,8.59850309847,2.49993288325,12.0,-0.0440161577,0.00852608814,-0.03799793239,0.0587703937672,-0.0326408866837,0.0152000064548,-0.0284208063832,0.045871667892,0.0508130350243,0.0523479755639,0.942033815915,"[82, 105, 126]",1.0,1.0,3.0
20.5161245905,67.7718833592,122.981800653,7.43336228951,2.0,15.618688683,8.60702918661,2.46193495086,12.0,0.0293942575,-0.00427782932,-0.03688193048,0.0473560871863,0.0753994439898,-0.0129338079205,-0.0107263684984,0.0772490422106,0.0840455398792,0.0849272414318,0.944037010768,"[82, 105, 126]",1.0,1.0,3.0
20.2087751699,67.7381996637,123.2132515,7.41415952407,3.0,15.6480829405,8.60275135729,2.42505302038,12.0,,,,,,,,,,,0.941598259557,"[82, 105, 126]",1.0,1.0,3.0
6.00949152398,114.409696999,70.9338997704,7.5377315304,0.0,9.00860527083,14.5300315188,0.721138982878,13.0,0.03552263398,0.025415094,6.7283645e-05,0.0436782446419,0.0396002854474,0.0209222465332,0.0365106315028,0.0577836414588,0.0470543742667,0.0447875823705,0.957291904361,"[39, 169]",1.0,1.0,2.0
6.01005222103,114.609815849,71.2136055497,7.49362271424,1.0,9.04412790481,14.5554466128,0.721206266523,13.0,-0.04500667119,-0.0022435479,-0.044212233519,0.0631296725124,-0.0336314001737,0.00443037041477,-0.0346351075122,0.0484797889026,0.0555951992312,0.0557263030569,0.951690084708,"[39, 169]",1.0,1.0,2.0
5.6416169417,114.592150118,70.859222312,7.46433775818,2.0,8.99912123362,14.5532030649,0.676994033004,13.0,0.01910319562,-0.1186622901,-0.03975866234,0.126595507052,0.0651083821098,-0.1273182687,-0.0136031003584,0.143645700615,0.141069457161,0.148424371977,0.947970895289,"[39, 169]",1.0,1.0,2.0
5.31029475553,113.657801377,71.0096411751,7.47937446917,3.0,9.01822442924,14.4345407748,0.637235370664,13.0,,,,,,,,,,,0.949880557585,"[39, 122, 169]",2.0,1.0,3.0
4.77244319242,40.4896710355,32.3531321511,3.59492985882,0.0,4.10884778318,5.14218822151,0.57269318309,14.0,0.04309141816,0.00701007412,0.201358249376,0.206036783245,0.0471690696274,0.00251722665315,0.237801597234,0.242447638072,0.206928023381,0.206824568539,0.45655609207,"[3, 173]",2.0,2.0,2.0
6.45042860388,40.5448684695,32.6924346562,3.89079370856,1.0,4.15193920134,5.14919829563,0.774051432466,14.0,0.00905774528,0.13284287729,-0.014896507849,0.133982009025,0.0204330162963,0.139516795605,-0.00531938184223,0.141105422412,0.135228118924,0.141789810483,0.494130800987,"[3, 35]",1.0,1.0,2.0
6.32629103847,41.5908753773,32.7637554852,3.98055973383,2.0,4.16099694662,5.28204117292,0.759154924617,14.0,-0.12438076614,0.02958550685,-0.06056936344,0.141472700507,-0.0783755796502,0.0209295282495,-0.0344138014584,0.0881197274682,0.103376406828,0.101239441058,0.505531086196,[3],1.0,1.0,1.0
5.82154634314,41.8238321242,31.7843793739,4.00682078713,3.0,4.03661618048,5.31162667977,0.698585561177,14.0,,,,,,,,,,,0.508866239966,"[3, 35, 173]",1.0,1.0,3.0
8.83641723802,1.19084393393,58.6547137795,7.09019855253,0.0,7.44914864999,0.15123717961,1.06037006856,15.0,0.00778142386,-0.0726883569702,-0.122057689869,0.142275182138,0.0118590753274,-0.077181204437,-0.0856143420112,0.115876622077,0.142556355743,0.144898777228,0.900455216171,"[61, 78, 158]",2.0,1.0,3.0
7.81926982243,0.618494666455,58.7159848335,7.06453953493,1.0,7.45693007385,0.0785488226398,0.938312378691,15.0,0.00940913775,-0.0526226966813,0.01707116872,0.0561168858783,0.0207844087663,-0.0459487783665,0.0266482947268,0.057038701712,0.0590979242888,0.0532419635495,0.897196520936,"[61, 78, 158]",2.0,1.0,3.0
7.96152956176,0.204142724083,58.7900725323,7.07675221868,2.0,7.4663392116,0.0259261259585,0.955383547411,15.0,-0.15090790892,0.0299674658656,-0.020036309274,0.155153793619,-0.10490272243,0.0213114872651,0.00611925270763,0.107220361482,0.110923775058,0.108904611252,0.898747531772,"[61, 78, 158]",1.0,1.0,3.0
7.7945603178,0.440107022237,57.6018212809,7.04259676511,3.0,7.31543130268,0.0558935918241,0.935347238137,15.0,,,,,,,,,,,0.894409789169,"[61, 78, 158]",1.0,1.0,3.0
23.5851662816,51.8753583077,106.389846912,7.37339722922,0.0,13.5115105578,6.58817050508,2.83021995379,16.0,-0.0268825057,-0.04212060585,0.00709508397,0.0504693448186,-0.0228048542326,-0.0466134533168,0.0435384318278,0.0677382495546,0.0484205228213,0.0523757159687,0.936421448111,"[2, 27, 148]",2.0,1.0,3.0
23.6442919813,51.5436999939,106.178173639,7.36745894569,1.0,13.4846280521,6.54604989923,2.83731503776,16.0,-0.0449366611,-0.01118495576,-0.02428171817,0.0522877479287,-0.0335613900837,-0.00451103744523,-0.0147045921632,0.0369180361594,0.0429077146559,0.0416691516648,0.935667286103,"[2, 27, 148]",2.0,1.0,3.0
23.4419443299,51.4556294761,105.824341661,7.40524442207,2.0,13.439691391,6.53486494347,2.81303331959,16.0,0.0451111689,0.09256315051,0.01463060448,0.104004850749,0.0911163553898,0.0839071719095,0.0407861664616,0.130407496303,0.130706471298,0.124726333646,0.940466041603,"[2, 27, 148]",2.0,1.0,3.0
23.5638660339,52.184473181,106.179547715,7.33602046851,3.0,13.4848025599,6.62742809398,2.82766392407,16.0,,,,,,,,,,,0.931674599501,"[2, 27, 148]",1.0,1.0,3.0
6.49266694895,18.8481849231,105.269153825,7.51833089159,0.0,13.3691825358,2.39371948523,0.779120033874,17.0,0.1030116507,-0.0310216448,-0.080631246482,0.134443819253,0.107089302167,-0.0355144922668,-0.0441878986242,0.121169171758,0.137593092101,0.138675144525,0.954828023232,"[36, 70]",2.0,2.0,2.0
5.82073989493,18.6039200034,106.080269185,7.51298043981,1.0,13.4721941865,2.36269784043,0.698488787392,17.0,0.1198337047,-0.04640025441,0.012678485533,0.129127241072,0.131208975716,-0.0397263360952,0.0222556115398,0.138885886011,0.139748069444,0.137676145659,0.954148515856,"[36, 70]",2.0,2.0,2.0
5.92639394104,18.2385636694,107.023841663,7.53698037544,2.0,13.5920278912,2.31629758602,0.711167272925,17.0,-0.2875381651,0.1620617175,0.071569123176,0.337734120367,-0.24153297861,0.1534057389,0.0977246851576,0.30236007437,0.299540179989,0.294946842458,0.957196507681,"[36, 70]",2.0,2.0,2.0
6.52280330084,19.5146401852,104.759761623,7.5491059046,3.0,13.3044897261,2.47835930352,0.782736396101,17.0,,,,,,,,,,,0.958736449884,"[36, 70]",2.0,2.0,2.0
16.1509469542,68.7207263404,87.4078414302,7.39420244206,0.0,11.1007958616,8.72753224523,1.93811363451,18.0,-0.0059224559,-0.00838323116,-0.00775716799,0.0128657570238,-0.00184480443263,-0.0128760786268,0.0286861798678,0.0314975176737,0.0115695947769,0.0151449780265,0.939063710142,"[2, 8]",2.0,2.0,2.0
16.0863038876,68.6547166462,87.361207919,7.39499778046,1.0,11.0948734057,8.71914901407,1.93035646652,18.0,-0.0324358757,-0.02984183981,-0.03811137588,0.0582674729771,-0.0210606046837,-0.0231679214952,-0.0285342498732,0.0423615990241,0.052787891077,0.0493232057709,0.939164718118,"[2, 8]",2.0,2.0,2.0
15.7687090887,68.4197415296,87.1058073228,7.42035540255,2.0,11.06243753,8.68930717426,1.89224509064,18.0,-0.0206010207,0.03595299217,-0.00767038538,0.0421408888342,0.0254041657898,0.0272970135695,0.0184851766016,0.0416197109947,0.0446858377713,0.0380701116516,0.942385136124,"[2, 8]",2.0,2.0,2.0
15.7047892105,68.7028359562,86.9435945617,7.35711228636,3.0,11.0418365093,8.72526016643,1.88457470526,18.0,,,,,,,,,,,0.934353260368,"[2, 8, 48]",2.0,2.0,3.0
32.8158585507,15.8129848889,118.414366121,7.39911194386,0.0,15.0386244974,2.00824908089,3.93790302608,19.0,0.0838739478,-0.10833225342,0.02500352762,0.139269137443,0.0879515992674,-0.112825100887,0.0614468754778,0.155694269997,0.141762256395,0.145224528222,0.93968721687,[146],1.0,1.0,1.0
33.0242212809,14.9599750194,119.074790907,7.49630095893,1.0,15.1224984452,1.89991682747,3.9629065537,19.0,-0.0948749779,0.03635823398,-0.02743838144,0.105242802061,-0.0834997068837,0.0430321522948,-0.0178612554332,0.0956189919756,0.0951156506777,0.0978612893683,0.952030221784,[146],1.0,1.0,1.0
32.7955681021,15.2462603264,118.327743837,7.4508468952,2.0,15.0276234673,1.93627506145,3.93546817226,19.0,-0.1176131311,0.37460590877,-0.31632313269,0.504205077094,-0.0716079446102,0.36594993017,-0.290167570708,0.47248732069,0.495497334899,0.48898606667,0.94625755569,[146],1.0,1.0,1.0
30.1595419964,18.1959131514,117.401656191,7.28886185976,3.0,14.9100103362,2.31088097022,3.61914503957,19.0,,,,,,,,,,,0.92568545619,"[70, 146]",1.0,1.0,2.0
9.60402775666,36.3290462915,74.6964083243,7.24731040748,0.0,9.48644385719,4.61378887902,1.1524833308,20.0,0.03973853711,0.10028805956,0.08271011448,0.135933105825,0.0438161885774,0.0957952120932,0.119153462338,0.159041279637,0.137180597422,0.133931116917,0.92040842175,"[9, 45, 240]",2.0,2.0,3.0
10.2932787107,37.1187160518,75.0093101913,7.20190903733,1.0,9.5261823943,4.71407693858,1.23519344528,20.0,-0.01459146176,-0.03455515867,0.03532083532,0.051522142373,-0.00321619074366,-0.0278812403552,0.0448979613268,0.0529484124214,0.0495173129452,0.0451139540979,0.914642447741,"[9, 45, 240]",2.0,2.0,3.0
10.587619005,36.8466281883,74.8944167917,7.20004554515,2.0,9.51159093254,4.67952177991,1.2705142806,20.0,-0.1754413998,-0.17356921762,-0.15784449557,0.292951946317,-0.12943621331,-0.18222519622,-0.131688933588,0.259425771047,0.267945687413,0.273632308464,0.914405784234,"[9, 45, 240]",2.0,2.0,3.0
9.27224820858,35.4799414354,73.5129884467,7.20557895066,3.0,9.33614953274,4.50595256229,1.11266978503,20.0,,,,,,,,,,,0.915108526734,"[9, 45, 240]",2.0,2.0,3.0
6.32424755637,99.6435366673,34.3157919178,7.45941051029,0.0,4.35810557357,12.6547291567,0.758909706764,21.0,0.0177202329,0.0216348966,-0.023540910169,0.0365547514902,0.0217978843674,0.0171420491332,0.0129024376888,0.0305854623913,0.0386961363106,0.0363754321344,0.947345134807,"[23, 60, 75, 232]",4.0,1.0,4.0
6.12807330495,99.8138901837,34.4553213108,7.4714351031,1.0,4.37582580647,12.6763640533,0.735368796595,21.0,-0.0289759811,0.0104183418,-0.039928983608,0.0504229417878,-0.0176007100837,0.0170922601148,-0.0303518576012,0.0390277543695,0.0448625743051,0.0468642089792,0.948872258094,"[23, 60, 75]",3.0,1.0,3.0
5.7953317749,99.8959243707,34.2271639793,7.44818872813,2.0,4.34684982537,12.6867823951,0.695439812987,21.0,-0.04745487616,-0.0324658301,-0.013691150417,0.0591053550466,-0.00144968967025,-0.0411218087005,0.0124644115646,0.0429937938148,0.0352644200854,0.0433653358188,0.945919968473,"[23, 60, 75]",2.0,1.0,3.0
5.68123885475,99.6402879134,33.8535035371,7.42293560622,3.0,4.29939494921,12.654316565,0.68174866257,21.0,,,,,,,,,,,0.94271282199,"[23, 60, 75]",2.0,1.0,3.0
30.4808928744,21.4223635752,24.7532270331,7.58578719842,0.0,3.1436598332,2.72064017406,3.65770714493,22.0,-0.04067816632,0.00286821236,0.08331088423,0.09275582617,-0.0366005148526,-0.00162463510685,0.119754232088,0.125233035696,0.0910413519276,0.0910106617814,0.963394974199,"[74, 151]",2.0,2.0,2.0
31.175150243,21.4449479246,24.4329265109,7.62833312288,1.0,3.10298166688,2.72350838642,3.74101802916,22.0,0.13041712503,-0.02072294671,-0.06494756514,0.147160637533,0.141792396046,-0.0140490283952,-0.0553704391332,0.152867080515,0.157329940935,0.156590692549,0.968798306606,"[74, 151]",2.0,2.0,2.0
30.6339205335,21.2817751159,25.4598330071,7.60142147491,2.0,3.23339879191,2.70278543971,3.67607046402,22.0,-0.03351394565,0.07311856611,-0.05239789414,0.0959950445248,0.0124912408398,0.0644625875095,-0.0262423321584,0.0707115003606,0.0908179228897,0.0840059259603,0.965380527314,"[74, 151]",2.0,2.0,2.0
30.1972714157,21.8575118569,25.1959436713,7.49467524247,3.0,3.19988484626,2.77590400582,3.62367256988,22.0,,,,,,,,,,,0.951823755794,"[74, 151]",2.0,2.0,2.0
8.52508450512,99.4459911757,47.8606259576,7.55426578177,0.0,6.07829949661,12.6296408793,1.02301014061,23.0,0.01570619896,0.033999391,-0.033361886215,0.0501563428288,0.0197838504274,0.0295065435332,0.00308146164279,0.0356585509361,0.0515788210211,0.0487345083163,0.959391754285,"[21, 42, 57]",2.0,2.0,3.0
