z,y,x,rad,frame,xum,yum,zum,particle
2.62571543033,28.1516506326,72.451711643,7.21929236519,0.0,9.20136737866,3.57525963033,0.31508585164,0.0
1.97578492527,28.3703369246,73.358051656,7.15445802098,1.0,9.31647256031,3.60303278942,0.237094191033,0.0
2.33756646672,28.0923197977,73.1758130161,7.20497815854,2.0,9.29332825305,3.5677246143,0.280507976006,0.0
2.63533976963,26.4614771685,75.9331757583,7.22302530045,3.0,9.64351332131,3.3606076004,0.316240772356,0.0
3.1432824467,1.97080062728,81.8945921446,7.61087349225,0.0,10.4006132024,0.250291679665,0.377193893604,1.0
3.37753287114,1.70689279901,82.6730793991,7.55230242054,1.0,10.4994810837,0.216775385475,0.405303944537,1.0
3.54390461809,1.467841664,81.6606446885,7.50249864958,2.0,10.3709018754,0.186415891329,0.42526855417,1.0
4.07436421269,1.04862415563,82.0787124288,7.42845576802,3.0,10.4239964785,0.133175267764,0.488923705523,1.0
0.198481947216,21.9035255842,50.4838408998,7.42492091217,0.0,6.41144779428,2.78174774919,0.023817833666,2.0
-0.252588991363,21.6753928057,51.5339825433,7.44925352044,1.0,6.544815783,2.75277488632,-0.0303106789636,2.0
-0.595098375385,21.4421660083,51.5519179805,7.44970581415,2.0,6.54709358352,2.72315508305,-0.0714118050462,2.0
-2.01021677744,19.8222861972,53.8968126106,7.51774210174,3.0,6.84489520155,2.51743034705,-0.241226013292,2.0
2.27318873999,10.4617740091,60.5124608003,7.61569085467,0.0,7.68508252163,1.32864529916,0.272782648799,3.0
1.42500501401,10.3939017098,61.6980793511,7.57863024144,1.0,7.83565607759,1.32002551715,0.171000601681,3.0
1.9636721544,10.1314869611,61.4804575692,7.62102801104,2.0,7.80801811128,1.28669884406,0.235640658528,3.0
3.99947264132,8.62219796899,63.7426583927,7.73187694688,3.0,8.09531761588,1.09501914206,0.479936716958,3.0
5.62058189345,102.661563602,70.8911621367,7.52848322171,0.0,9.00317759136,13.0380185774,0.674469827213,4.0
5.06701326232,103.59192781,71.4690992397,7.52216516771,1.0,9.07657560344,13.1561748319,0.608041591479,4.0
6.40965289535,102.777204297,71.8634025095,7.5411322623,2.0,9.12665211871,13.0527049457,0.769158347442,4.0
6.84771599047,102.687665186,71.2545837135,7.56603984198,3.0,9.04933213162,13.0413334786,0.821725918856,4.0
3.48072328892,75.3928985222,82.3924611177,7.49750832099,0.0,10.463842562,9.57489811232,0.41768679467,5.0
1.79631981561,76.040690997,82.6590435646,7.55120586403,1.0,10.4976985327,9.65716775661,0.215558377873,5.0
2.00027046484,75.0496756441,82.4054620409,7.45741825158,2.0,10.4654936792,9.5313088068,0.240032455781,5.0
1.49321737897,74.6819157059,83.0075098728,7.50939425112,3.0,10.5419537539,9.48460329465,0.179186085476,5.0
4.66531867175,6.32598424498,110.962791574,7.85926716223,0.0,14.0922745299,0.803399999113,0.55983824061,6.0
5.06225311713,5.8970945001,111.569652456,7.76940639004,1.0,14.169345862,0.748931001513,0.607470374056,6.0
5.32210037223,5.82291780787,110.576245324,7.80250463424,2.0,14.0431831562,0.739510561599,0.638652044667,6.0
5.73581267114,5.46555731387,110.791544386,7.84077162861,3.0,14.070526137,0.694125778862,0.688297520536,6.0
11.3884248363,72.7875490343,101.218044481,7.31920656834,0.0,12.8546916491,9.24401872735,1.36661098035,7.0
11.3254885432,72.576324524,100.829711392,7.33204402485,1.0,12.8053733468,9.21719321455,1.35905862518,7.0
10.9053969351,72.6106206931,99.7259279373,7.33627583381,2.0,12.665192848,9.22154882802,1.30864763222,7.0
10.1948519403,72.5310738535,99.524480906,7.3277612651,3.0,12.6396090751,9.2114463794,1.22338223284,7.0
18.1799753579,3.59424914851,81.3864036417,7.87137677522,0.0,10.3360732625,0.456469641861,2.18159704295,8.0
18.3317613996,3.2820653717,81.9868471773,7.84852407765,1.0,10.4123295915,0.416822302206,2.19981136795,8.0
18.3956719639,2.9826940635,81.0273322165,7.78780569049,2.0,10.2904711915,0.378802146065,2.20748063566,8.0
18.951925594,2.62541349298,81.1875001622,7.76735714472,3.0,10.3108125206,0.333427513609,2.27423107128,8.0
6.34227106825,113.584228816,47.730973428,7.00314598333,0.0,6.06183362536,14.4251970596,0.761072528189,9.0
6.36805390594,113.57924368,48.9686065967,6.99985941788,1.0,6.21901303778,14.4245639474,0.764166468712,9.0
6.33227529002,112.814382685,49.1984839053,7.06621172336,2.0,6.24820745597,14.327426601,0.759873034802,9.0
6.27145314465,114.101119897,49.0906266838,7.09401014117,3.0,6.23450958885,14.490842227,0.752574377358,9.0
6.22837019753,120.28796818,95.1126968135,7.48258012647,0.0,12.0793124953,15.2765719588,0.747404423704,10.0
6.03105368981,119.294517837,94.8650976753,7.46261637544,1.0,12.0478674048,15.1504037653,0.723726442777,10.0
6.21962950987,120.765705851,95.300905142,7.45906554903,2.0,12.103214953,15.337244643,0.746355541184,10.0
6.01005944986,121.513632842,94.9415195046,7.47013960515,3.0,12.0575729771,15.4322313709,0.721207133983,10.0
8.32103333429,49.5990615861,63.9759070003,7.49087026299,0.0,8.12494018904,6.29908082144,0.998524000114,11.0
8.55234594847,50.6695490098,65.1138275692,7.51840515677,1.0,8.26945610129,6.43503272424,1.02628151382,11.0
8.26923473824,49.9809956184,64.6470470069,7.45507291666,2.0,8.21017496988,6.34758644353,0.992308168589,11.0
8.24474166272,49.4419143729,64.9790360714,7.4572893648,3.0,8.25233758107,6.27912312536,0.989368999527,11.0
12.3081031723,47.3870314215,99.5200695803,7.72893666293,0.0,12.6390488367,6.01815299053,1.47697238068,12.0
13.3899822315,47.331702989,100.850065988,7.70986256053,1.0,12.8079583805,6.0111262796,1.60679786777,12.0
13.2522485466,47.3988131859,99.8987988209,7.67730492663,2.0,12.6871474502,6.01964927461,1.59026982559,12.0
13.3674791976,47.0150656092,100.18931327,7.69660754504,3.0,12.7240427853,5.97091333237,1.60409750371,12.0
10.0567691133,33.936996091,114.587004356,7.50127620584,0.0,14.5525495532,4.30999850356,1.20681229359,13.0
9.22135634822,33.5549843221,115.479608604,7.45455656439,1.0,14.6659102927,4.26148300891,1.10656276179,13.0
9.62443925412,33.110863519,114.568084052,7.48327697666,2.0,14.5501466745,4.20507966691,1.15493271049,13.0
9.70304509418,32.5262543019,115.029190681,7.48454023281,3.0,14.6087072165,4.13083429634,1.1643654113,13.0
11.0354374295,85.1669986312,49.8643188887,7.47622989933,0.0,6.33276849887,10.8162088262,1.32425249154,14.0
10.5724144046,85.0708750898,50.9723293377,7.52190403251,1.0,6.47348582589,10.8040011364,1.26868972855,14.0
11.1503442985,84.5037291836,50.3924681933,7.49204697506,2.0,6.39984346055,10.7319736063,1.33804131582,14.0
10.4435080036,85.5095535986,50.8493583231,7.49725030065,3.0,6.45786850703,10.859713307,1.25322096044,14.0
14.5171236909,56.6574973571,89.0629258805,7.4354885082,0.0,11.3109915868,7.19550216435,1.74205484291,15.0
15.5626955492,56.5399639206,90.3861999034,7.43855139874,1.0,11.4790473877,7.18057541792,1.8675234659,15.0
15.536895397,56.6049423373,89.4708493031,7.47177278553,2.0,11.3627978615,7.18882767683,1.86442744764,15.0
15.5701723212,56.26421341,89.6657619982,7.53861830969,3.0,11.3875517738,7.14555510307,1.86842067854,15.0
25.3626754696,15.2621378707,82.8879619742,7.41692352905,0.0,10.5267711707,1.93829150958,3.04352105635,16.0
25.763480547,14.800010153,83.5513517393,7.38417370355,1.0,10.6110216709,1.87960128943,3.09161766564,16.0
25.7641806979,14.5563577598,82.3127969663,7.39671790348,2.0,10.4537252147,1.8486574355,3.09170168375,16.0
26.1388663572,14.163560023,82.3963890147,7.38985595437,3.0,10.4643414049,1.79877212292,3.13666396286,16.0
11.5478101157,16.8677994609,71.0694495677,7.21061863818,0.0,9.0258200951,2.14221053153,1.38573721388,17.0
10.6419197533,16.9612467883,72.0651766254,7.2148335942,1.0,9.15227743143,2.15407834212,1.2770303704,17.0
11.4632427509,16.9029562448,71.6026597982,7.25635937519,2.0,9.09353779437,2.1466754431,1.37558913011,17.0
12.8895608106,15.9394836374,74.288593577,7.31621398719,3.0,9.43465138428,2.02431442194,1.54674729728,17.0
9.73174689844,22.5433254661,105.253753682,7.40099184848,0.0,13.3672267176,2.8630023342,1.16780962781,18.0
10.0684457354,22.2535764584,106.068898292,7.38733965556,1.0,13.4707500831,2.82620421021,1.20821348824,18.0
10.1723488103,22.0459385983,104.946764548,7.36899792738,2.0,13.3282390976,2.79983420199,1.22068185723,18.0
10.8341208138,21.7879888647,105.063150746,7.38583060511,3.0,13.3430201447,2.76707458581,1.30009449766,18.0
16.4236401695,29.5819272095,47.626286327,7.58019846613,0.0,6.04853836353,3.75690475561,1.97083682034,19.0
15.1813490569,29.7202618577,48.7378413016,7.53021700345,1.0,6.1897058453,3.77447325593,1.82176188683,19.0
16.5377624508,29.4095654103,48.3293204588,7.60444310941,2.0,6.13782369827,3.73501480711,1.9845314941,19.0
17.5221606887,29.2317159551,48.7160778806,7.60628405834,3.0,6.18694189083,3.71242792629,2.10265928265,19.0
6.51033767299,20.6699765226,30.3499751496,7.5855228855,0.0,3.854446844,2.62508701837,0.781240520758,20.0
5.52218208298,20.3243481263,30.9022233992,7.55915760786,1.0,3.9245823717,2.58119221203,0.662661849957,20.0
4.95743037157,20.5003760699,30.4963804935,7.50612540715,2.0,3.87304032268,2.60354776088,0.594891644588,20.0
5.5837706302,21.1141903135,30.8595253524,7.54382000943,3.0,3.91915971975,2.68150216981,0.670052475624,20.0
11.7638332836,105.657589926,85.3332764194,7.39513410713,0.0,10.8373261053,13.4185139205,1.41165999403,21.0
