x,y,z,mass,size,ecc,signal,raw_mass,ep,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy
113.0997068,197.1133115,16.96949182,92762,5.085600029,,100,92762,,3,14.36366276,25.03339056,2.036339018,317,0.01085205,0.07052489,-0.094795303,0.118649385037,0.0150619422135,0.0696847786505,-0.100448524504,0.12317766256,0.119108235163,0.118612730976
113.185156,197.6686256,16.17953095,91377,5.076623775,,101,91377,,4,14.37451481,25.10391545,1.941543715,317,,,,,,,,,,
212.4586297,208.3604357,15.42612177,53710,4.707170776,,94,53710,,0,26.98224597,26.46177533,1.851134612,318,0.0045709,0.03788926,-0.009173296,0.039250968264,0.00231833975819,0.0343990282232,-0.00830796090611,0.0354639261272,0.0390527858428,0.035676563756
212.4946211,208.6587763,15.34967764,53821,4.706127659,,97,53821,,1,26.98681687,26.49966459,1.841961316,318,0.03364817,-0.04136543,0.067952027,0.0863757843197,0.0315257196417,-0.0314546385348,0.0703201613396,0.0832357517843,0.0855713022655,0.0812449583524
212.7595673,208.3330642,15.91594453,55737,4.689952897,,97,55737,,2,27.02046504,26.45829916,1.909913343,318,0.00790302,0.00636056,0.008853061,0.0134644397471,0.00425814961698,0.00736528886811,0.0145813419621,0.0168817905355,0.0117032154019,0.0122782737932
212.8217957,208.3831474,15.98972004,54864,4.652357452,,99,54864,,3,27.02836806,26.46465972,1.918766404,318,-0.04394191,0.0284904,-0.056781694,0.0772447740635,-0.0397320177865,0.0276502886505,-0.0624349155036,0.0790018377874,0.0749299466372,0.0746145593926
212.4757965,208.6074813,15.51653925,52451,4.66470683,,97,52451,,4,26.98442615,26.49315012,1.86198471,318,,,,,,,,,,
184.144059,219.2892419,15.37298663,86298,5.009036077,,103,86298,,0,23.38629549,27.84973373,1.844758395,319,0.00489058,0.00910697,-0.001452652,0.0104386241024,0.00263801975819,0.00561673822321,-0.000587316906112,0.00623312422954,0.00959198877494,0.00637315419127
184.1825675,219.3609504,15.36088119,86746,5.008823745,,103,86746,,1,23.39118607,27.8588407,1.843305743,319,0.07073228,-0.02520453,-0.002738924,0.0751387082082,0.0686098296417,-0.0152937385348,-0.000370789660428,0.0702946985683,0.0731442325865,0.0703470601128
184.7395146,219.1624895,15.33805682,86024,5.008264118,,101,86024,,2,23.46191835,27.83363617,1.840566819,319,-0.08314908,0.06874577,-0.014623038,0.108874164236,-0.086793950383,0.0697504988681,-0.00889475703794,0.111702455739,0.111682603642,0.112303851919
184.0847974,219.7037948,15.21619817,85380,4.971107669,,103,85380,,3,23.37876927,27.90238194,1.825943781,319,0.00864894,-0.06210579,0.084829751,0.105489430605,0.0128588322135,-0.0629459013495,0.0791765294964,0.101963027052,0.105917729263,0.106412512034
184.1528993,219.2147728,15.92311277,87986,4.992983734,,101,87986,,4,23.38741821,27.84027615,1.910773532,319,,,,,,,,,,
108.6610932,220.7107553,15.40199746,80202,4.986498316,,106,80202,,0,13.79995884,28.03026593,1.848239695,320,-0.04015663,-0.02566779,0.119601195,0.128747179472,-0.0424091902418,-0.0291580217768,0.120466530094,0.130999673754,0.129467450372,0.130204360512
108.3448993,220.5086468,16.39867408,81302,4.973551855,,103,81302,,1,13.75980221,28.00459814,1.96784089,320,-0.00379034,0.02941016,0.002404745,0.0297507476722,-0.00591279035829,0.0393209514652,0.00477287933957,0.0400484542916,0.0300948733103,0.0398356763777
108.3150541,220.7402228,16.41871362,81951,4.986127355,,103,81951,,2,13.75601187,28.0340083,1.970245635,320,-0.00084646,0.00154195,0.100770204,0.100785555109,-0.00449133038302,0.00254667886811,0.106498484962,0.106623566443,0.100882028492,0.100902386672
108.3083891,220.7523642,17.25846533,85230,5.006232183,,103,85230,,3,13.75516541,28.03555025,2.071015839,320,0.00280215,-0.005921,-0.107254721,0.107454573948,0.00701204221351,-0.00676111134955,-0.112907942504,0.113327334933,0.107646654169,0.107696130569
108.3304532,220.7057421,16.36467598,82635,4.98410616,,105,82635,,4,13.75796756,28.02962925,1.963761118,320,,,,,,,,,,
250.0029386,221.8601882,15.03557652,99026,5.021182887,,113,99026,,0,31.75037321,28.17624391,1.804269182,321,0.00911533,0.00156791,-0.1874177,0.187645788272,0.00686276975819,-0.00192232177679,-0.186552364906,0.186688451121,0.187549860634,0.187553158339
250.074713,221.872534,13.47376235,93625,4.973758642,,115,93625,,1,31.75948854,28.17781182,1.616851482,321,-0.00164687,0.000572820000002,0.089956674,0.0899735711234,-0.00376932035829,0.0104836114652,0.0923248083396,0.0929945381206,0.0900374316374,0.0906439026215
250.0617454,221.8770444,14.2234013,97157,5.001746353,,114,97157,,2,31.75784167,28.17838464,1.706808156,321,0.00633424,-0.00644904,0.000651122,0.00906292850893,0.00268936961698,-0.00544431113189,0.00637940296206,0.00880738410596,0.00701760541191,0.00610714274407
250.1116213,221.8262646,14.22882732,96693,4.994092256,,115,96693,,3,31.76417591,28.1719356,1.707459278,321,0.00439611,0.00144242,-0.08914747,0.0892674507645,0.00860600221351,0.00060230865045,-0.0948006915036,0.0951924217539,0.089573518726,0.0895639294427
250.1462364,221.8376222,13.48593173,92371,4.971979817,,114,92371,,4,31.76857202,28.17337802,1.618311808,321,,,,,,,,,,
471.3374766,224.9625124,14.94291057,90910,5.169140045,,95,90910,,0,59.85985953,28.57023907,1.793149269,322,0.00361558,0.0046817,0.007926405,0.00989033011837,0.00136301975819,0.00119146822321,0.00879174009389,0.00897619703809,0.00930612883939,0.00813051754885
471.3659458,224.9993761,15.00896395,91366,5.139271517,,98,91366,,1,59.86347511,28.57492077,1.801075674,322,0.0035269,-0.0862831,0.085016107,0.12118147886,0.00140444964171,-0.0763723085348,0.0873842413396,0.116063377619,0.121138285747,0.11429103394
471.3937166,224.3199816,15.71743151,87055,5.14005556,,98,87055,,2,59.86700201,28.48863767,1.886091781,322,,,,,,,,,,
27.59476591,234.4316824,15.21664004,57584,4.939773425,,85,57584,,0,3.50453527,29.77282367,1.825996805,323,-0.023215039,-0.01919856,0.086874462,0.0919494148412,-0.0254675992418,-0.0226887917768,0.0877397970939,0.0941363472709,0.092543802953,0.0933303382144
27.41197032,234.2805127,15.94059389,58361,4.92857259,,89,58361,,1,3.481320231,29.75362511,1.912871267,323,0.01068064,0.03549462,-0.016935265,0.0407522676716,0.00855818964171,0.0454054114652,-0.0145671306604,0.0484468295758,0.0402481534919,0.0492107427387
27.49606985,234.5599979,15.79946669,57377,4.928144996,,89,57377,,2,3.492000871,29.78911973,1.895936002,323,0.06652398,0.01412744,-0.021396572,0.0712940233775,0.062879109617,0.0151321688681,-0.0156682910379,0.0665451749185,0.0679056719319,0.0681217898637
28.01988072,234.6712375,15.62116192,58851,4.887101113,,89,58851,,3,3.558524851,29.80324717,1.87453943,323,0.041281189,0.02339843,-0.1687891,0.175332208594,0.0454910812135,0.0225583186505,-0.174442321504,0.181682249386,0.176370874226,0.176261386835
28.34492945,234.8554772,14.21458608,57548,4.887398952,,85,57548,,4,3.59980604,29.8266456,1.70575033,323,,,,,,,,,,
490.9981106,252.9625041,15.06848672,78862,5.000992775,,97,78862,,0,62.35676005,32.12623802,1.808218407,324,0.01178451,0.00683143,0.076347257,0.0775528643134,0.00953194975819,0.00334119822321,0.0772125920939,0.0778704440055,0.0772426705485,0.0770125010838
491.090902,253.0162949,15.70471387,77325,4.994253406,,94,77325,,1,62.36854456,32.13306945,1.884565664,324,-0.00846669,-0.01265467,-0.154347725,0.15509689141,-0.0105891403583,-0.00274387853476,-0.15197959066,0.152372749336,0.15522722306,0.15473486671
491.0242352,252.9166518,14.41848282,78646,4.982757698,,99,78646,,2,62.36007787,32.12041478,1.730217939,324,0.00224322,-0.00539448,0.001877238,0.00613648702007,-0.00140165038302,-0.00438975113189,0.00760551896206,0.00889260690003,0.00588124653243,0.00497579755464
491.0418984,252.8741756,14.43412647,77330,4.995162538,,97,77330,,3,62.36232109,32.1150203,1.732095177,324,-0.00576976,-0.00650606,-0.001354822,0.00880082324745,-0.00155986778649,-0.00734617134955,-0.0070080435036,0.0102719080388,0.00682623958608,0.00763118363427
490.9964672,252.8229468,14.42283629,77841,4.991212844,,97,77841,,4,62.35655133,32.10851424,1.730740355,324,,,,,,,,,,
70.81702917,263.2632426,16.27141414,90069,5.063890285,,100,90069,,0,8.993762704,33.43443181,1.952569697,325,-0.007067413,0.06080827,0.007786828,0.0617108476462,-0.00931997324181,0.0573180382232,0.00865216309389,0.0587118329912,0.0620092113474,0.0585905632102
70.76138024,263.7420479,16.33630437,88970,5.044873382,,102,88970,,1,8.986695291,33.49524008,1.960356525,325,0.00570571,0.00754209999999,0.091692135,0.0921785550976,0.00358325964171,0.0174528914652,0.0940602693396,0.0957328440943,0.0920715517569,0.0934071238772
70.80630709,263.8014345,17.1004055,91738,5.064152745,,102,91738,,2,8.992401001,33.50278218,2.05204866,325,-0.061476165,-0.00191745999999,-0.015595425,0.0634524451608,-0.065121035383,-0.000912731131878,-0.00986714403794,0.0658706524861,0.0669898737358,0.0669686464579
70.3222428,263.7863364,16.97044362,90708,5.051282628,,102,90708,,3,8.930924836,33.50086472,2.036453235,325,0.065898278,-7.77000000056e-05,0.014160611,0.0674026111108,0.0701081702135,-0.000917811349555,0.0085073894964,0.0706284190989,0.0715240132534,0.071529859585
70.84112688,263.7857246,17.08844871,90267,5.076252831,,98,90267,,4,8.996823114,33.50078702,2.050613846,325,,,,,,,,,,
88.24949219,265.1050453,15.13219395,91570,4.998092898,,107,91570,,0,11.20768551,33.66834076,1.815863274,326,,,,,,,,,,
321.1230529,266.4137253,15.50112492,81339,5.016245017,,99,81339,,0,40.78262772,33.83454311,1.860134991,327,0.0171679,0.06637849,0.165540216,0.179177018165,0.0149153397582,0.0628882582232,0.166405551094,0.178516687784,0.178975234064,0.177710335928
321.2582332,266.9363906,16.88062672,86418,5.050767515,,103,86418,,1,40.79979562,33.9009216,2.025675207,327,-0.00816953,-0.01444825,-0.162887625,0.163731095173,-0.0102919803583,-0.00453745853476,-0.16051949066,0.160913082972,0.163850709995,0.163275508781
321.1939062,266.8226248,15.52322985,83298,5.038616513,,101,83298,,2,40.79162609,33.88647335,1.862787582,327,0.0763569,0.00966992,0.075809619,0.108032318606,0.072712029617,0.0106746488681,0.0815378999621,0.109769834243,0.105487653006,0.105584495606
321.7951417,266.8987659,16.15497667,87026,5.041722597,,101,87026,,3,40.86798299,33.89614327,1.938597201,327,-0.06813905,-0.000892550000003,0.082243438,0.106806881213,-0.0639291577865,-0.00173266134955,0.0765902164964,0.0997797604407,0.104171574601,0.10418215982
321.2586137,266.891738,16.84033866,86577,5.053514285,,100,86577,,4,40.79984394,33.89525072,2.020840639,327,,,,,,,,,,
23.66381353,285.1486971,13.83632749,70916,4.964526711,,93,70916,,0,3.005304318,36.21388453,1.660359298,328,-0.048596374,0.00953148,-0.076977624,0.0915314769553,-0.0508489342418,0.00604124822321,-0.0761122889061,0.0917343518871,0.0927470636797,0.0924535850592
23.28116491,285.2237481,13.19484728,67576,4.931007068,,90,67576,,1,2.956707944,36.22341601,1.583381674,328,6.56300000035e-06,0.05613349,0.067604576,0.0878711980048,-0.00211588735829,0.0660442814652,0.0699727103396,0.0962419050406,0.0878966687368,0.0945341355792
23.28121659,285.6657441,13.75821875,68289,4.929280662,,94,68289,,2,2.956714507,36.2795495,1.65098625,328,-0.006438346,0.000600649999996,-0.066602788,0.0669159506322,-0.010083216383,0.00160537886811,-0.0608745070379,0.0617248256462,0.0673644075341,0.0673808568015
23.23052095,285.6704736,13.20319551,68471,4.919462068,,91,68471,,3,2.950276161,36.28015015,1.584383462,328,0.057071155,-0.07202328,0.067281063,0.113891224567,0.0612810472135,-0.0728633913495,0.0616278414964,0.113412659761,0.116058007255,0.116581224839
23.67990013,285.1033612,13.76387104,68488,4.968446754,,91,68488,,4,3.007347316,36.20812687,1.651664525,328,,,,,,,,,,
88.98273824,289.0060573,15.19842656,95587,5.072541244,,109,95587,,0,11.30080776,36.70376928,1.823811188,329,,,,,,,,,,
463.8102065,307.0481652,17.17972887,70445,4.856288012,,97,70445,,0,58.90389623,38.99511698,2.061567464,330,0.000268089999999,0.00297914,-0.002389576,0.00382847500285,-0.00198447024181,-0.000511091776794,-0.00152424090611,0.00255394739272,0.0043038901868,0.00314792160079
463.8123175,307.071623,17.15981573,70550,4.875950906,,96,70550,,1,58.90416432,38.99809612,2.059177888,330,-0.00383124,-0.00525549,0.073158432,0.0734469519298,-0.00595369035829,0.00465530146524,0.0755265663396,0.0759037580338,0.0735881972651,0.0735477697372
463.7821502,307.0302412,17.76946933,72550,4.904637112,,96,72550,,2,58.90033308,38.99284063,2.13233632,330,0.0124411,-0.00893739000001,-0.075248317,0.0767917125773,0.00879622961698,-0.0079326611319,-0.0695200360379,0.0705218843964,0.0762860393966,0.0761748644859
463.8801116,306.9598681,17.14240002,70941,4.868302654,,97,70941,,3,58.91277418,38.98390324,2.057088003,330,-0.00482925,-0.00030632,0.002675751,0.00552947835866,-0.000619357786487,-0.00114643134955,-0.0029774705036,0.00325011376828,0.00276352662808,0.00297616402789
463.842086,306.9574561,17.16469795,71197,4.890612072,,96,71197,,4,58.90794493,38.98359692,2.059763754,330,,,,,,,,,,
266.1365085,313.9926465,15.44928756,93833,5.01716279,,112,93833,,0,33.79933658,39.87706611,1.853914508,331,0.0047195,-0.00770988,0.218260312,0.218447430116,0.00246693975819,-0.0112001117768,0.219125647094,0.219425562572,0.218410374835,0.218561414916
266.1736699,313.9319389,17.2681235,102643,5.067186911,,110,102643,,1,33.80405608,39.86935623,2.07217482,331,,,,,,,,,,
195.1734311,356.3575545,15.24309047,81554,4.961023501,,102,81554,,0,24.78702575,45.25740942,1.829170856,332,-0.01196661,0.05853043,0.082760905,0.102070457956,-0.0142191702418,0.0550401982232,0.0836262400939,0.101118525776,0.102358992935,0.100404061767
195.0792058,356.818424,15.93276468,83706,4.974266563,,104,83706,,1,24.77505914,45.31593985,1.911931761,332,0.01625337,-0.0657235,-0.077127288,0.102627330877,0.0141309196417,-0.0558127085348,-0.0747591536604,0.0943592728879,0.102312657557,0.0962463499471
195.2071851,356.3009161,15.29003728,82086,4.95928161,,106,82086,,2,24.79131251,45.25021635,1.834804473,332,-0.01429313,0.06112933,0.078476655,0.100497133946,-0.017938000383,0.0621340588681,0.0842049359621,0.106173840326,0.101079929877,0.10169070021
195.0946408,356.7822495,15.9440094,83389,4.967397817,,102,83389,,3,24.77701938,45.31134568,1.913281128,332,0.01019811,-0.06673726,-0.083093563,0.107062615006,0.0144080022135,-0.0675773713495,-0.0887467845036,0.112473478678,0.107545304928,0.108068644196
195.1749409,356.2567592,15.25156304,83331,4.977356896,,102,83331,,4,24.78721749,45.24460842,1.830187565,332,,,,,,,,,,
408.0528533,358.4068985,15.50279755,93296,5.055774922,,107,93296,,0,51.82271237,45.51767611,1.860335706,333,-0.01916525,-0.00254958999999,0.076533073,0.078937433956,-0.0214178102418,-0.00603982177678,0.0773984080939,0.0805339407835,0.0795143651647,0.0797026555735
407.9019458,358.386823,16.14057316,98262,5.072754351,,108,98262,,1,51.80354712,45.51512652,1.936868779,333,,,,,,,,,,
251.2014381,409.7500864,15.07302643,92624,5.02290487,,107,92624,,0,31.90258264,52.03826097,1.808763172,334,0.07087042,0.000787759999994,0.004614913,0.0710248859119,0.0686178597582,-0.0027024717768,0.00548024809389,0.0688893834395,0.0687773848413,0.0688259504366
251.7594729,409.7562892,15.11148404,92659,5.050475321,,105,92659,,1,31.97345306,52.03904873,1.813378085,334,-0.06535866,-0.06856284,-0.004379117,0.0948250712183,-0.0674811103583,-0.0586520485348,-0.00201098266043,0.0894304595972,0.0963002593442,0.0895150250975
251.2448378,409.2164243,15.0749914,92984,5.048937787,,104,92984,,2,31.9080944,51.97048589,1.808998968,334,0.06763525,-0.01474597,0.071906021,0.0998120560346,0.063990379617,-0.0137412411319,0.0776343019621,0.101541495126,0.0973790951427,0.0972320227467
251.7773988,409.1003144,15.67420824,93526,5.065772517,,106,93526,,3,31.97572965,51.95573992,1.880904989,334,-0.06440404,0.07946816,-0.067664845,0.122644201131,-0.0601941477865,0.0786280486505,-0.0733180665036,0.123212192327,0.12048674255,0.119934301645
251.2702804,409.7260478,15.11033454,93144,5.03842382,,106,93144,,4,31.91132561,52.03520808,1.813240144,334,,,,,,,,,,
234.2039006,439.0367948,14.63741443,75527,4.909009617,,107,75527,,0,29.74389538,55.75767294,1.756489732,335,0.00193612,0.00635697,0.007628512,0.0101170066507,-0.000316440241807,0.00286673822321,0.00849384709389,0.00897015947023,0.00993505900041,0.00815552069467
234.2191457,439.0868497,14.70098536,76926,4.900275555,,104,76926,,1,29.7458315,55.76402991,1.764118244,335,-0.00387165,-0.00504077,-0.000548256,0.0063796254245,-0.00599410035829,0.00487002146524,0.00181987833957,0.00793462698228,0.00785106272677,0.00774254046284
234.1886602,439.0471586,14.69641657,77356,4.909994493,,106,77356,,2,29.74195985,55.75898914,1.763569988,335,0.00373757,-0.0065363,-0.00209388,0.00781517630315,9.26996169828e-05,-0.00553157113189,0.00363440096206,0.00661934609755,0.00686412007204,0.00591533649597
234.2180899,438.9956916,14.67896756,76363,4.92028569,,103,76363,,3,29.74569742,55.75245284,1.761476108,335,0.01267443,0.00793388,-0.00030892,0.0149560375516,0.0168843222135,0.00709376865045,-0.0059621415036,0.0192600369051,0.0186580336593,0.0183165859767
234.3178886,439.0581631,14.67639323,76423,4.903918305,,105,76423,,4,29.75837185,55.76038672,1.761167188,335,,,,,,,,,,
249.2082069,446.6432319,14.82511398,66895,4.887555414,,91,66895,,0,31.64944228,56.72369046,1.779013678,336,0.01523416,-0.03060276,-0.151775265,0.155577439291,0.0129815997582,-0.0340929917768,-0.150909929906,0.155256758194,0.155373041155,0.156097998342
249.3281609,446.4022654,13.56032011,63478,4.84357863,,93,63478,,1,31.66467644,56.6930877,1.627238413,336,-0.00676358,0.02732162,0.081908297,0.086609387778,-0.00888603035829,0.0372324114652,0.0842764313396,0.0925620379982,0.0868009307116,0.0904111891111
249.2749044,446.6173962,14.24288925,67187,4.881577961,,94,67187,,2,31.65791286,56.72040932,1.70914671,336,0.00144863,-0.03515798,-0.009433021,0.0364302617578,-0.00219624038302,-0.0341532511319,-0.00370474003794,0.0344237292205,0.0364676420226,0.0354999988716
249.2863109,446.3405617,14.16428074,66082,4.893089947,,93,66082,,3,31.65936149,56.68525134,1.699713689,336,0.00783732,0.04078441,-0.005880877,0.041944921005,0.0120472122135,0.0399442986505,-0.0115340985036,0.0432864614526,0.0429312023528,0.0421339178226
249.3480221,446.6616988,14.11527343,66763,4.89685563,,91,66763,,4,31.66719881,56.72603575,1.693832812,336,,,,,,,,,,
426.8010102,448.1010327,16.51845937,84537,4.943146491,,111,84537,,0,54.2037283,56.90883115,1.982215125,337,-0.0299603,0.00232211,0.074795338,0.0806061682347,-0.0322128602418,-0.00116812177679,0.0756606730939,0.082240928536,0.0814702592751,0.0814455367714
426.5651024,448.119317,17.14175386,84682,4.965550533,,111,84682,,1,54.173768,56.91115326,2.057010463,337,-0.03492196,0.05476658,-0.194335333,0.204902765299,-0.0370444103583,0.0646773714652,-0.19196719866,0.205929250181,0.205275152602,0.208138589336
426.2901263,448.5505499,15.52229275,79555,4.964982019,,108,79555,,2,54.13884604,56.96591984,1.86267513,337,0.0267622,-0.05497095,0.108216981,0.124293747508,0.023117329617,-0.0539662211319,0.113945261962,0.128180679806,0.123560233284,0.123116525814
426.5008523,448.1177078,16.42410093,83308,4.929984649,,109,83308,,3,54.16560824,56.91094889,1.970892111,337,0.04939555,-0.00731801,0.005354339,0.0502209376285,0.0536054422135,-0.00815812134955,-0.000298882503604,0.0542234977626,0.0543669536703,0.054486395779
426.8897936,448.0600857,16.46872041,84496,4.959619654,,107,84496,,4,54.21500379,56.90363088,1.97624645,337,,,,,,,,,,
33.14288794,458.0207967,14.76453102,88139,4.982631311,,106,88139,,0,4.209146768,58.16864118,1.771743723,338,0.073560982,0.00672411999999,-0.098745417,0.123317027377,0.0713084217582,0.0032338882232,-0.0978800819061,0.1211439618,0.121986729532,0.121844189132
33.72210827,458.0737425,13.94165255,89704,4.999566333,,106,89704,,1,4.28270775,58.1753653,1.672998306,338,-0.015039514,-0.01861703,0.000540956,0.0239389519564,-0.0171619643583,-0.00870623853476,0.00290909033957,0.0194626415644,0.0253262602855,0.0192516036593
33.6036869,457.9271517,13.94616052,88801,5.010160733,,106,88801,,2,4.267668236,58.15674827,1.673539262,338,0.057436323,0.00475689,-0.176454919,0.185628385872,0.053791452617,0.00576161886811,-0.170726638038,0.179092996966,0.184533159124,0.184561791999
34.05594141,457.9646076,12.47570286,87109,4.991834589,,108,87109,,3,4.325104559,58.16150516,1.497084343,338,0.002150205,0.000776800000004,-0.005120837,0.00560800957226,0.00636009721351,-6.33113495455e-05,-0.0107740585036,0.012511402061,0.00820226958749,0.00816564856413
34.07287216,457.9707241,12.43302922,86590,4.997637737,,106,86590,,4,4.327254764,58.16228196,1.491963506,338,,,,,,,,,,
139.9117209,30.98951039,17.40306956,68544,4.92617357,,92,68544,,0,17.76878856,3.935667819,2.088368347,339,0.00178194,0.006954621,0.139631476,0.139815918812,-0.000470620241807,0.00346438922321,0.140496811094,0.140540305264,0.139805355143,0.139675239631
139.925752,31.04427118,18.56666519,67719,4.88353256,,93,67719,,1,17.7705705,3.94262244,2.227999823,339,0.00378678,-0.01046117,-0.145815331,0.146239141598,0.00166432964171,-0.000550378534759,-0.14344719666,0.143457907204,0.146199578746,0.14582586761
139.9555692,30.96189976,17.35153743,68556,4.917016609,,91,68556,,2,17.77435728,3.93216127,2.082184492,339,0.00991815,-0.000319134,0.004688904,0.0109753071325,0.00627327961698,0.000685594868112,0.0104171849621,0.0121795656741,0.00783847589676,0.00786192712999
140.0336648,30.95938689,17.39061163,67786,4.911927537,,90,67786,,3,17.78427543,3.931842136,2.086873396,339,-0.00539653,0.013033587,0.141333581,0.142035833663,-0.00118663778649,0.0121934756505,0.135680359496,0.136232334307,0.141938238743,0.141863561481
139.9911724,31.06201357,18.56839147,67969,4.91228509,,92,67969,,4,17.7788789,3.944875723,2.228206977,339,,,,,,,,,,
289.2644483,53.89926137,16.02709987,80148,4.926222418,,105,80148,,0,36.73658493,6.845206194,1.923251984,340,-0.00840427,0.000391418,-0.069544185,0.0700512571593,-0.0106568302418,-0.00309881377679,-0.0686788499061,0.0695697858416,0.0703570529952,0.0704241744356
289.1982729,53.9023434,15.44756499,78049,4.904409831,,103,78049,,1,36.72818066,6.845597612,1.853707799,340,0.07594276,0.013841652,0.15578823,0.173864506824,0.0738203096417,0.0237524434652,0.15815636434,0.176144975141,0.172947974987,0.174021806946
289.7962474,54.01133279,16.74580024,79945,4.924297766,,105,79945,,2,36.80412342,6.859439264,2.009496029,340,-0.06776908,-0.036303862,-0.166523982,0.183414435586,-0.071413950383,-0.0352991331319,-0.160795701038,0.179447035588,0.184792205698,0.184597447681
289.2626326,53.72547561,15.35810039,77953,4.901628746,,104,77953,,3,36.73635434,6.823135402,1.842972047,340,0.05682234,0.020139048,0.088281673,0.10690188663,0.0610322322135,0.0192989366505,0.0826284514964,0.104521975304,0.109197840688,0.109046027495
289.7100526,53.88405078,16.093781,80656,4.911581841,,106,80656,,4,36.79317668,6.84327445,1.93125372,340,,,,,,,,,,
21.96193128,68.29274346,16.13589025,59629,5.006603163,,77,59629,,0,2.789165272,8.67317842,1.936306831,341,0.003091303,-0.002545922,-0.00414471,0.00576337523089,0.000838742758193,-0.00603615377679,-0.00327937490611,0.00692047264328,0.00493597297689,0.00737002461432
21.98627224,68.27269683,16.10135101,59733,5.021773028,,74,59733,,1,2.792256575,8.670632498,1.932162121,341,-0.000564654,-0.005841464,0.003182811,0.00667621312308,-0.00268710435829,0.00406932746524,0.00555094533957,0.00738870421756,0.00717450467679,0.00582325009882
21.98182615,68.22670106,16.12787444,59316,5.019088252,,74,59316,,2,2.791691921,8.664791034,1.935344932,341,-0.008121353,0.006000061,-0.072234159,0.0729364849235,-0.011766223383,0.00700478986811,-0.0665058780379,0.0679009786925,0.0734317265978,0.073520642137
21.91787848,68.27394563,15.52592311,57902,4.970308373,,75,57902,,3,2.783570568,8.670791095,1.863110773,341,-0.002570032,-0.012335542,0.148693889,0.149226818256,0.00163986021351,-0.0131756533495,0.143040667496,0.143655558683,0.149213696971,0.14928549698
21.89764202,68.17681538,16.76503885,59712,5.025327732,,71,59712,,4,2.781000536,8.658455553,2.011804662,341,,,,,,,,,,
496.9683681,70.1299176,17.257724,82891,4.969096569,,107,82891,,0,63.11498275,8.906499536,2.07092688,342,-0.00685182,-0.005614848,0.003900736,0.00967934381646,-0.00910438024181,-0.00910507977679,0.00476607109389,0.0137298088479,0.0113856049023,0.0134539198255
496.9144168,70.0857062,17.29023013,81301,4.973720931,,102,81301,,1,63.10813093,8.900884688,2.074827616,342,0.00653459,-0.004921569,-0.084378905,0.0847745381402,0.00441213964171,0.00498922246524,-0.0820107706604,0.0822807743118,0.0846373937845,0.0846413547034
496.9658702,70.04695369,16.58707259,79227,4.950365172,,106,79227,,2,63.11466552,8.895963119,1.990448711,342,0.00618922,0.005020194,-0.002361238,0.00831169278178,0.00254434961698,0.00602492286811,0.00336704296206,0.00735597640348,0.00610340131924,0.00695333412348
497.0146043,70.08648278,16.56739561,78744,4.921202988,,107,78744,,3,63.12085474,8.900983313,1.988087473,342,-0.01233622,-0.005641667,0.001987754,0.0137099196348,-0.00812632778649,-0.00648177834955,-0.0036654675036,0.0110220826474,0.0100904299114,0.0105830912228
496.9174687,70.04206021,16.58396022,78031,4.946429064,,101,78031,,4,63.10851852,8.895341646,1.990075227,342,,,,,,,,,,
181.0701954,115.4006236,16.26989194,108084,5.087761853,,113,108084,,0,22.99591482,14.6558792,1.952387032,343,-0.00266925,0.05984925,-0.015772952,0.0619503320081,-0.00492181024181,0.0563590182232,-0.0149076169061,0.0585047023149,0.0620881869313,0.0587311600936
181.0491777,115.8718776,16.13845067,107569,5.079797195,,113,107569,,1,22.99324557,14.71572845,1.93661408,343,-0.00561515,-0.09134875,0.216705383,0.235238914845,-0.00773760035829,-0.0814379585348,0.21907351734,0.233848706537,0.235299144935,0.231631678686
181.004964,115.152596,17.94432886,109590,5.094500702,,113,109590,,2,22.98763042,14.6243797,2.153319463,343,0.00388328,0.07652073,-0.119364545,0.141839333707,0.000238409616983,0.0775254588681,-0.113636264038,0.137562546198,0.141786365924,0.142331121737
181.035541,115.7551215,16.94962432,109001,5.081650004,,113,109001,,3,22.9915137,14.70090043,2.033954918,343,0.00773921,0.03024514,-0.187356134,0.189939424061,0.0119491022135,0.0294050286505,-0.193009355504,0.195601758851,0.190157488637,0.190025676426
181.0964796,115.9932722,15.3883232,104789,5.058426256,,113,104789,,4,22.99925291,14.73114557,1.846598784,343,,,,,,,,,,
477.187749,116.1143129,15.56181466,83079,5.002474141,,103,83079,,0,60.60284412,14.74651774,1.867417759,344,0.01166991,0.07266269,-0.26239808,0.272523037017,0.00941734975819,0.0691724582232,-0.261532744906,0.270689660148,0.27243587389,0.271525814318
477.2796381,116.6864601,13.37516399,81559,4.956823844,,104,81559,,1,60.61451403,14.81918043,1.605019679,344,0.00329827,0.00394587,0.0021154,0.00556088052468,0.00117581964171,0.0138566614652,0.00448353433957,0.0146113551379,0.00462896954481,0.0140664329505
477.3056087,116.7175299,13.39279233,81552,4.948820863,,108,81552,,2,60.6178123,14.8231263,1.607135079,344,0.00143408,-0.0110159,0.002482207,0.0113827935871,-0.00221079038302,-0.0100111711319,0.00821048796206,0.0131348107761,0.0115064763728,0.0105485777781
