z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,rad_um,neighbors,contacts_50nm,contacts_100nm,contacts_30nm
2.6609135037,41.4462296219,96.1449636989,7.31842026783,0.0,12.2104103898,5.26367116198,0.319309620444,0.0,0.002475714,0.02238612327,0.003183496651,0.0227464794154,-0.00151901689981,0.0204643270488,0.00453939634993,0.0210167127097,0.0226623162613,0.0207660960421,0.929439374014,"[134, 136, 197]",3.0,3.0,3.0
2.68744264246,41.6224983091,96.1644575099,7.31691005988,1.0,12.2128861038,5.28605728525,0.322493117095,0.0,0.0072969082,-0.01928971629,0.008475243871,0.0222972595289,0.00406463806648,-0.0223725001864,0.00652209510129,0.0236556076167,0.0214579634596,0.0242668458164,0.929247577605,"[134, 136, 197]",3.0,3.0,3.0
2.75806967472,41.4706107792,96.2219134806,7.27604045277,2.0,12.220183012,5.26676756896,0.330968360966,0.0,0.0026907155,-0.00536663269,-0.002099229667,0.00635983187876,0.00275858638354,0.00295385457336,0.00227581525554,0.00463836078301,0.00638884265416,0.00455431892502,0.924057137502,"[134, 136, 197]",3.0,3.0,3.0
2.74057609415,41.4283538289,96.2431002165,7.29139060496,3.0,12.2228737275,5.26140093627,0.328869131299,0.0,,,,,,,,,,,0.92600660683,"[134, 136, 197]",3.0,3.0,3.0
4.4700500715,124.572870431,43.5930254358,10.532993677,0.0,5.53631423034,15.8207545448,0.53640600858,1.0,-0.01001736419,0.0242883138,-0.007772174435,0.0273984756512,-0.0140120950898,0.0223665175788,-0.00641627473607,0.0271618942435,0.0290975547341,0.0275137531583,1.33769019698,"[69, 89]",2.0,2.0,2.0
4.40528195121,124.764116997,43.5141485524,10.7178917314,1.0,5.52629686615,15.8450428586,0.528633834145,1.0,-0.00981633336,0.0196108137,-0.004805911034,0.0224508617981,-0.0130486034935,0.0165280298036,-0.00675905980371,0.0221162092536,0.0240405251185,0.0215995046977,1.36117224989,[89],2.0,2.0,1.0
4.36523269259,124.918532853,43.4368545889,10.8375245783,2.0,5.51648053279,15.8646536723,0.523827923111,1.0,0.03052843528,-0.027102009,0.016176734131,0.0439111714673,0.0305963061635,-0.0187815217366,0.0205517790535,0.0413673196118,0.0439583845226,0.0393772299272,1.37636562144,[89],2.0,2.0,1.0
4.50003881035,124.705131207,43.6772359691,10.610512102,3.0,5.54700896807,15.8375516633,0.540004657242,1.0,,,,,,,,,,,1.34753503695,"[69, 89]",2.0,2.0,2.0
6.3301315609,53.4233506989,115.067319234,7.42234924963,0.0,14.6135495428,6.78476553876,0.759615787308,2.0,0.0083474013,-0.00615813987,-0.003278880227,0.0108790096362,0.00435267040019,-0.00807993609119,-0.00192298052807,0.00937704436173,0.00822310657928,0.00974587925195,0.942638354703,[180],1.0,3.0,1.0
6.30280755901,53.3748614086,115.133046804,7.43362780777,1.0,14.6218969441,6.77860739889,0.756336907081,2.0,-0.0020842737,0.0060168799,0.001802827298,0.00661794732934,-0.00531654383352,0.00293409600355,-0.000150321471709,0.00607430277783,0.00822913533315,0.00633440951931,0.944070731587,[180],1.0,3.0,1.0
6.31783111982,53.4222384157,115.1166352,7.41127245226,2.0,14.6198126704,6.78462427879,0.758139734379,2.0,0.0062694317,-0.00054558191,0.003357798372,0.00713289866523,0.00633730258354,0.00777490535336,0.00773284329454,0.012665205198,0.00719262633277,0.0105775879668,0.941231601437,[180],1.0,2.0,1.0
6.34581277293,53.4179424951,115.166000804,7.4500663496,3.0,14.6260821021,6.78407869688,0.761497532751,2.0,,,,,,,,,,,0.946158426399,[180],1.0,3.0,1.0
4.02757977006,52.2023028904,28.8216404635,8.45852691654,0.0,3.66034833886,6.62969246708,0.483309572407,3.0,0.00916404575,-0.01008967662,-0.027741216803,0.0309088404589,0.00516931485019,-0.0120114728412,-0.0263853171041,0.02944795841,0.0299682915767,0.030668752918,1.0742329184,"[15, 108, 165, 193]",4.0,4.0,4.0
3.79640296336,52.1228566178,28.893798304,8.45414764653,1.0,3.66951238461,6.61960279046,0.455568355604,3.0,0.00950141549,0.00527931796,-0.001304113356,0.0109475479484,0.00626914535648,0.00219653406355,-0.00325726212571,0.00739842563986,0.00829904170785,0.00676961276871,1.07367675111,"[15, 108, 165, 193]",4.0,4.0,4.0
3.78553535206,52.1644260506,28.9686125992,8.43107761246,2.0,3.6790138001,6.62488210842,0.454264242248,3.0,-0.000147573569999,0.01065175867,0.019325988859,0.0220675233341,-7.97026864639e-05,0.0189722459334,0.0237010337815,0.0303593720388,0.0220671738259,0.0270822139725,1.07074685678,"[15, 108, 165, 193]",4.0,4.0,4.0
3.94658525922,52.2482981661,28.9674506026,8.40974034532,3.0,3.67886622653,6.63553386709,0.473590231107,3.0,,,,,,,,,,,1.06803702386,"[15, 108, 165, 193]",4.0,4.0,4.0
7.58416974418,85.7374504129,111.604721687,7.29478503882,0.0,14.1737996542,10.8886562024,0.910100369301,4.0,-0.0029262909,0.0102348287,-0.00230501141,0.0108916470081,-0.00692102179981,0.00831303247881,-0.000949111711074,0.0108585387961,0.0125684262687,0.0110598430978,0.92643769993,[22],1.0,2.0,1.0
7.56496131576,85.8180396147,111.581680026,7.31755599099,1.0,14.1708733633,10.8988910311,0.907795357891,4.0,0.0131334654,0.0050479817,-0.002434714954,0.0142792811291,0.00990119526648,0.00196519780355,-0.00438786372371,0.011006771469,0.0113773293815,0.0103838098509,0.929329610856,[22],1.0,2.0,1.0
