z,y,x,rad,frame
8.36232500972,93.4400567985,98.2577831435,7.48154509439,0.0
14.9838551441,80.7139526926,123.271574231,7.45540213632,0.0
10.520047662,68.8979294902,97.0526362099,7.55537887357,0.0
23.375443011,6.24558349556,109.78965608,7.68401275363,0.0
11.2949727019,78.3110693529,87.01523297,7.4351338476,0.0
1.29378394983,1.12326142999,94.9780677917,7.29573528816,0.0
9.92429669254,31.7166667888,85.271008976,7.39215154474,0.0
8.77861041174,79.8830211664,72.2170143644,7.63924339505,0.0
15.0711109015,106.782260949,21.4822178229,7.60639703884,0.0
31.8163740091,15.2468313104,85.0695429359,7.41320910291,0.0
13.2325505919,42.534300314,100.150337688,7.37873595695,0.0
27.8490178525,25.8426997861,121.912147125,7.45505331477,0.0
16.9874225043,77.9454031616,43.2598910319,7.59840263409,0.0
19.8797239968,92.0951819207,23.1948456152,7.74225239334,0.0
9.14336979826,121.88640465,69.6957972737,7.46336852558,0.0
1.9213251907,85.0874943033,48.3166023438,7.35438778826,0.0
15.5321698831,62.3872892007,61.7941508737,7.62048029007,0.0
8.06417115087,29.9679825203,25.5110481362,7.39442903882,0.0
17.4135076109,83.156031785,57.2967433894,7.61742619144,0.0
23.301806134,76.0771775229,77.7438449659,7.38220874695,0.0
26.0923828241,30.4226201749,83.4511756114,7.4685934387,0.0
14.4153997848,39.4587072685,118.345016006,7.34168958517,0.0
7.45559719845,46.5087775088,17.3284895545,9.80742800087,0.0
3.22362501217,88.9533320396,61.4854657498,7.53987669749,0.0
13.3047435088,27.5771161356,115.26418628,7.03613265454,0.0
18.1618741491,98.5951444882,109.712750083,7.56814974536,0.0
14.3393653009,31.1660668908,71.2974240497,7.36517370711,0.0
19.9902528862,103.988498683,7.33620151698,7.62659863807,0.0
21.6409472121,38.3440039077,23.2937809442,7.82282467968,0.0
8.91544303151,10.433681669,104.0886392,7.59063967236,0.0
6.28249654703,113.037149733,61.8820275922,7.1411795141,0.0
13.8469945711,4.35841185118,28.3098223644,7.9071705919,0.0
6.95655551357,49.3704540993,63.769699484,7.59427995088,0.0
27.052306009,77.9164310007,90.7588918072,7.40340204102,0.0
7.51246087187,25.5314717957,102.613038607,7.64106622408,0.0
25.9327932632,56.306559986,43.8026026386,8.77391546335,0.0
10.1947560264,64.7339244055,24.8105056717,7.53226205013,0.0
26.8647322948,121.335612098,45.5185801041,8.68249789584,0.0
4.39496538811,69.5674072033,39.6837380245,7.58984129622,0.0
9.26000104995,121.331804962,49.955882267,7.67948978088,0.0
41.795953241,40.2459460016,117.816664955,7.74730896234,0.0
7.18466842177,51.1031806366,111.07752118,7.44588397931,0.0
16.5734450021,114.966366583,37.6163154132,7.06082445738,0.0
24.6854363868,21.8053000615,73.1100370552,7.44388346924,0.0
39.3042002239,55.88289937,36.0291900566,7.43717036822,0.0
11.8942175606,26.7315953478,40.0837411921,7.30194060114,0.0
21.1504831095,83.4156913693,108.238579013,7.60916952453,0.0
30.5360472153,105.097823924,119.818052761,7.41448844128,0.0
28.631329046,100.085291958,62.4794358178,7.59529558472,0.0
18.3565611693,40.9863656732,56.5790715739,7.61181547297,0.0
4.08336288661,71.5200763373,12.5725586763,7.4585997161,0.0
24.1520621252,75.3130443658,31.319934624,7.77301399263,0.0
