z,y,x,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy
15.6309774445,121.20183475,113.40085478,0.0,14.4019085571,15.3926330132,1.87571729334,6.0,-0.0059193352,-0.0097236605,0.01859328194,0.0218013356478,-0.00991406609981,-0.0116454567212,0.0199491816389,0.0251371282556,0.0232066458897,0.0240752051326
15.7859214606,121.125270494,113.354245842,1.0,14.3959892219,15.3829093527,1.89431057528,6.0,0.0030342041,-0.0157800291,0.02682719484,0.031271618057,0.000854971805364,-0.0186010561988,0.0273257911938,0.0330670399774,0.0311358102218,0.0326562191854
16.0094814177,121.001018296,113.378137213,2.0,14.399023426,15.3671293236,1.92113777012,6.0,0.0074610592,-0.0144289747,0.00345660974,0.0166075544911,0.00664166322448,-0.00635807743726,0.00522228023459,0.0105739798531,0.0162559266785,0.00982267733259
16.0382864989,120.887404322,113.43688571,3.0,14.4064844852,15.3527003489,1.92459437986,6.0,,,,,,,,,,
15.0266430381,14.6344100984,38.8817242975,0.0,4.93797898579,1.85857008249,1.80319716458,7.0,0.02092440055,0.00972363777,-0.00160986122,0.0231294470969,0.0169296696502,0.00780184154881,-0.000253961521074,0.0186426109349,0.0195896528579,0.0187102672125
15.013227528,14.7109741753,39.046483357,1.0,4.95890338634,1.86829372026,1.80158730336,7.0,0.00515082799,-0.00499759074,0.00542326086,0.00899548222958,0.00297159569536,-0.00781861783883,0.00592185721382,0.0102483929836,0.0079509780868,0.00996859690437
15.0584213685,14.6716230671,39.0870410577,2.0,4.96405421433,1.86329612952,1.80701056422,7.0,-0.00584527434,-0.00768725162,-0.01069059356,0.0144065908613,-0.00666467031552,0.000383645642739,-0.00892492306541,0.0111453697165,0.014758064187,0.0126037218733
14.9693330888,14.6110935268,39.0410152755,3.0,4.95820893999,1.8556088779,1.79631997066,7.0,,,,,,,,,,
4.35188827993,87.4460118265,97.0054550318,0.0,12.319692789,11.105643502,0.522226593592,8.0,0.0060375999,0.0069642197,0.003210307899,0.00976007404627,0.00204286900019,0.00504242347881,0.00456620759793,0.0071027881933,0.00793597798562,0.00631707409312
4.37864084576,87.5008482023,97.0529951885,1.0,12.3257303889,11.1126077217,0.525436901491,8.0,0.0063055947,0.0070860993,0.004264650657,0.0104000275498,0.00412636240536,0.00426507220117,0.00476324701082,0.00760961429165,0.00924266818706,0.00730786923856
4.41417960123,87.5566442596,97.1026455402,2.0,12.3320359836,11.119693821,0.529701552148,8.0,-0.0021662008,-0.0151431322,-0.002109166775,0.0154420032126,-0.00298559677552,-0.00707223493726,-0.000343496280405,0.00768428817839,0.0155780879898,0.00796108532793
4.39660321144,87.4374069985,97.0855888412,3.0,12.3298697828,11.1045506888,0.527592385373,8.0,,,,,,,,,,
5.76015393076,94.446413519,23.2368444976,0.0,2.95107925119,11.9946945169,0.691218471692,9.0,0.01586271285,0.0158157318,-0.001701661753,0.0224646095905,0.0118679819502,0.0138939355788,-0.000345762054074,0.0182759402723,0.0198464611622,0.0183517327291
5.74597341616,94.5709468402,23.3617477483,1.0,2.96694196404,12.0105102487,0.689516809939,9.0,-4.50073200007e-05,-0.0145372152,0.01751367073,0.022760960302,-0.00222423961464,-0.0173582422988,0.0180122670838,0.0251136931387,0.0228693360217,0.024758523381
5.89192067224,94.4564805788,23.36139336,2.0,2.96689695672,11.9959730335,0.707030480669,9.0,-0.0062391861,0.0007085446,-0.00013012138,0.00628063772352,-0.00705858207552,0.00877944186274,0.00163554911459,0.0113831981993,0.0070952482649,0.0112658382694
5.89083632741,94.46205967,23.3122659104,3.0,2.96065777062,11.9966815781,0.706900359289,9.0,,,,,,,,,,
2.44617802285,27.5735633699,1.88698929642,0.0,0.239647640645,3.50184254797,0.293541362742,10.0,0.010011321591,0.0001935658,0.009920679434,0.0140955279486,0.00601659069119,-0.00172823042119,0.0112765791329,0.0128975726738,0.0116041678589,0.0117305594226
2.52885035147,27.57508751,1.96581860028,1.0,0.249658962236,3.50203611377,0.303462042176,10.0,-0.00655948062,0.00244060009,-0.025599132615,0.0265386304365,-0.00873871291464,-0.000380427008825,-0.0251005362612,0.0265809470996,0.0271594775878,0.0270522719703
2.31552424634,27.5943048336,1.91416914658,2.0,0.243099481616,3.50447671386,0.277862909561,10.0,-0.003836856367,-0.01160796303,0.005150339266,0.0132662077114,-0.00465625234252,-0.00353706576726,0.00691600976059,0.00905663906357,0.0135259560157,0.00779214442077
2.35844374023,27.5029035498,1.88395767913,3.0,0.239262625249,3.49286875083,0.283013248827,10.0,,,,,,,,,,
11.6757685929,92.9110290182,40.9973970062,0.0,5.20666941978,11.7997006853,1.40109223115,11.0,0.00121959174,0.0091908583,-0.00306354449,0.00976445518937,-0.00277513915981,0.00726906207881,-0.00170764479107,0.00796597210605,0.0100776276221,0.00836217469945
11.6502390555,92.9833979809,41.0070000907,1.0,5.20788901152,11.8088915436,1.39802868666,11.0,0.00384743056,0.0067647866,-0.00832355974,0.0113950298992,0.00166819826536,0.00394375950117,-0.00782496338618,0.0089199874692,0.0108548086092,0.0093604364856
11.5808760577,93.0366640173,41.0372948195,2.0,5.21173644208,11.8156563302,1.38970512692,11.0,0.00590362643,-0.0097536867,-0.01089834346,0.0157721621675,0.00508423045448,-0.00168278943726,-0.00913267296541,0.0105871098557,0.0154841110086,0.0121431079126
11.4900565288,92.9598633343,41.083780067,3.0,5.21764006851,11.8059026435,1.37880678346,11.0,,,,,,,,,,
9.38239665546,63.5644430454,69.3978662249,0.0,8.81352901056,8.07268426677,1.12588759865,12.0,0.00475948534,0.0075062002,-0.00081070552,0.00892485213235,0.00076475444019,0.00558440397881,0.000545194178926,0.0056628309038,0.00758848695304,0.00569452900532
9.37564077609,63.623546984,69.4353424874,1.0,8.8182884959,8.08019046697,1.12507689313,12.0,0.003970424,0.00955927984,-0.00656939788,0.0122597343489,0.00179119170536,0.00673825274117,-0.00607080152618,0.0092448390413,0.0117364895642,0.009579634974
9.32089579372,63.698816904,69.4666056685,2.0,8.8222589199,8.08974974681,1.11850749525,12.0,-0.0087297937,-0.00799254401,-0.00627053528,0.0133943895155,-0.00954918967552,7.83532527393e-05,-0.00450486478541,0.0105587390074,0.0139422880442,0.0114242188087
9.26864133307,63.6358834866,69.3978671355,3.0,8.8135291262,8.0817572028,1.11223695997,12.0,,,,,,,,,,
14.9428808917,100.778837649,121.217414105,0.0,15.3946115913,12.7989123815,1.793145707,13.0,0.0089866311,-0.0058508787,-0.01296513593,0.0168251915226,0.00499190020019,-0.00777267492119,-0.0116092362311,0.0148360341368,0.0150747006224,0.0159194312939
14.8348380923,100.732767739,121.288174979,1.0,15.4035982224,12.7930615028,1.78018057107,13.0,0.0078020242,0.000335692399998,-0.00606821062,0.00988976496857,0.00562279190536,-0.00248533469883,-0.00556961426618,0.00829537705293,0.00827959288414,0.0086380470886
14.7842696704,100.735410986,121.349608241,2.0,15.4114002466,12.7933971952,1.77411236045,13.0,0.0125724899,-0.0028896246,-0.0017341479,0.0130163244256,0.0117530939245,0.00518127266274,3.1522594595e-05,0.0128445240035,0.0122267091266,0.0129610212615
14.7698184379,100.712658036,121.448604225,3.0,15.4239727365,12.7905075706,1.77237821255,13.0,,,,,,,,,,
4.40630635185,122.181809068,67.8782891439,0.0,8.62054272128,15.5170897516,0.528756762222,14.0,0.01173453607,-0.0132002474,0.003417350501,0.0179895567662,0.00773980517019,-0.0151220436212,0.00477325019993,0.0176455293155,0.0156789476669,0.0173279852205
4.43478427269,122.077870112,67.9706870657,1.0,8.63227725735,15.5038895042,0.532174112723,14.0,0.000878579330001,0.0096465859,-0.006593234711,0.0117174769093,-0.00130065296463,0.00682555880117,-0.00609463835718,0.0092425411975,0.0117566603087,0.0095786583109
4.3798406501,122.153827481,67.9776050132,2.0,8.63315583668,15.5135360901,0.525580878012,14.0,-0.0077453407,-0.0149468917,0.026141166988,0.0310927722396,-0.00856473667552,-0.00687599443726,0.0279068374826,0.029990425007,0.0313069464705,0.0283547989821
4.59768370833,122.036135421,67.9166180786,3.0,8.62541049598,15.4985891984,0.551722045,14.0,,,,,,,,,,
3.6259805295,54.402918948,15.2040233826,0.0,1.93091096959,6.90917070639,0.43511766354,15.0,0.01254587974,0.00560781041,-0.008986930795,0.0164198526534,0.00855114884019,0.00368601418881,-0.00763103109607,0.012039164534,0.0136137654305,0.0129411657976
3.55108943955,54.4470749354,15.3028098372,1.0,1.94345684933,6.9147785168,0.426130732745,15.0,-0.0017833922,0.00176260645,-0.026937480356,0.0270539297916,-0.00396262449464,-0.00105842064883,-0.0264388840022,0.0267551347303,0.0272843732256,0.0272479447864
3.32661043658,54.4609537264,15.288767379,2.0,1.94167345713,6.91654112325,0.399193252389,15.0,-0.00126918815,-0.01526684903,0.019459533296,0.0247661251302,-0.00208858412552,-0.00719595176726,0.0212252037906,0.0225089578044,0.0248216095178,0.0208522742545
3.48877321404,54.3407423167,15.2787737715,3.0,1.94040426898,6.90127427422,0.418652785685,15.0,,,,,,,,,,
9.94048113065,17.2072589649,77.1192345691,0.0,9.79414279028,2.18532188854,1.19285773568,16.0,0.009159464,-0.00048650866,-0.00270506446,0.00956294124087,0.00516473310019,-0.00240830488119,-0.00134916476107,0.00585616307402,0.00585051556747,0.0063080721405
9.91793892681,17.2034281881,77.1913563329,1.0,9.80330225428,2.18483537988,1.19015267122,16.0,-0.00102744653,0.00454012695,0.0002034372,0.0046593761158,-0.00320667882464,0.00171909985117,0.00070203355382,0.00370552890872,0.00556209749113,0.00364410209476
9.91963423683,17.2391772191,77.1832662027,2.0,9.80227480775,2.18937550683,1.19035610842,16.0,0.000361676260001,-0.00806198532,-0.00307728078,0.00863690187601,-0.000457719715521,8.91194273934e-06,-0.00131161028541,0.00138921139553,0.00864145656917,0.00311114830242
9.89399023035,17.1756970198,77.1861140473,3.0,9.80263648401,2.18131352151,1.18727882764,16.0,,,,,,,,,,
15.3123746188,7.96783743766,118.187849952,0.0,15.0098569439,1.01191535458,1.83748495426,17.0,0.01199244,0.00672859813,-0.00265515105,0.0140050875416,0.00799770910019,0.00480680190881,-0.00129925135107,0.00942108006096,0.0107836547953,0.00970147012262
15.2902483601,8.02081852524,118.282278614,1.0,15.0218493839,1.01864395271,1.83482980321,17.0,0.0177314714,0.00234998411,0.01178818665,0.0214216910589,0.0155522391054,-0.000471042988825,0.0122867830038,0.0198257171187,0.019655938314,0.0195206395178
15.3884832488,8.03932233718,118.421896499,2.0,15.0395808553,1.02099393682,1.84661798986,17.0,-0.0013856483,-0.01394240953,-0.01636445211,0.0215431218159,-0.00220504427552,-0.00587151226726,-0.0145987816154,0.0158890308457,0.0216113002066,0.0175251867158
15.2521128146,7.92953958498,118.410985882,3.0,15.038195207,1.00705152729,1.83025353775,17.0,,,,,,,,,,
4.19130449972,77.7787871071,57.7320199201,0.0,7.33196652985,9.87790596261,0.502956539967,18.0,-0.00458676634,0.00324022118,-0.003394486873,0.00656201187777,-0.00858149723981,0.00131842495881,-0.00203858717407,0.00891830571999,0.00978078060807,0.00932217144124
4.16301710912,77.8043006598,57.6959036497,1.0,7.32737976351,9.88114618379,0.499562053094,18.0,0.00570529587,0.00171991977,-0.021660709385,0.0224654146643,0.00352606357536,-0.00110110732883,-0.0211621130312,0.0214820992836,0.022013122891,0.0219734360706
3.98251119758,77.8178433351,57.7408272392,2.0,7.33308505938,9.88286610356,0.477901343709,18.0,0.00128301546,-0.01978908502,-0.001918237846,0.019923193796,0.000463619484478,-0.0117181877573,-0.000152567351405,0.0117283478861,0.0198872437856,0.0118832025891
3.96652588219,77.662023768,57.7509297231,3.0,7.33436807484,9.86307701854,0.475983105863,18.0,,,,,,,,,,
4.95649200356,28.260266025,27.838590157,0.0,3.53550094994,3.58905378518,0.594779040427,19.0,0.00750853098,0.00934524516,0.016913169537,0.0207308212178,0.00351380008019,0.00742344893881,0.0182690692359,0.0200303089317,0.0196401553429,0.0188018533378
5.09743508303,28.3338506326,27.8977124482,1.0,3.54300948092,3.59839903034,0.611692209964,19.0,-0.000212088979999,-0.0011805289,-0.019216002781,0.0192533995206,-0.00239132127463,-0.00400155599883,-0.0187174064272,0.0192891723827,0.0194001759992,0.0197733565873
4.93730172653,28.3245551295,27.8960424562,2.0,3.54279739194,3.59721850144,0.592476207183,19.0,-0.00026061796,-0.01027188142,-0.006401324231,0.0121060489648,-0.00108001393552,-0.00220098415726,-0.00463565373641,0.005244048715,0.0121513344912,0.00685475844008
4.88395735793,28.2436741734,27.8939903463,3.0,3.54253677398,3.58694662002,0.586074882952,19.0,,,,,,,,,,
14.9530548997,15.1224187174,103.402974755,0.0,13.1321777938,1.92054717712,1.79436658796,20.0,0.0090853487,-0.00227261412,-0.01100282269,0.0144488907217,0.00509061780019,-0.00419441034119,-0.00964692299107,0.0116863420664,0.0123345559982,0.0128284673615
14.8613647105,15.1045241181,103.474512933,1.0,13.1412631425,1.918274563,1.78336376527,20.0,0.000506126400001,0.00119277785,0.00731437659,0.00742825604248,-0.00167310589463,-0.00162824924883,0.00781297294382,0.00815432554978,0.0075975066459,0.00767792835674
14.9223178488,15.1139160697,103.47849818,2.0,13.1417692689,1.91946734085,1.79067814186,20.0,-0.0039393497,-0.01237416241,-0.00037520733,0.0129915030673,-0.00475874567552,-0.00430326514726,0.00139046316459,0.00656484113624,0.0132629686079,0.00642686018771
14.9191911211,15.01648172,103.447479679,3.0,13.1378299192,1.90709317844,1.79030293453,20.0,,,,,,,,,,
12.4247251934,10.4037321533,90.4759769758,0.0,11.4904490759,1.32127398347,1.49096702321,21.0,0.0038912194,0.00571948959,-0.01002412073,0.0121793737934,-0.00010351149981,0.00379769336881,-0.00866822103107,0.00946420865142,0.0115415021644,0.0107198967329
12.341190854,10.4487675044,90.5066164987,1.0,11.4943402953,1.32699347306,1.48094290248,21.0,-0.0034387319,0.00173319666,0.01138115093,0.0120149675086,-0.00561796419464,-0.00108783043883,0.0118797472838,0.01318610224,0.0128099995646,0.012738739861
12.4360337784,10.4624147222,90.479539869,2.0,11.4909015634,1.32872666972,1.49232405341,21.0,0.0007769443,-0.01127349255,-0.00462212136,0.0122089836836,-4.24516755216e-05,-0.00320259528726,-0.00285645086541,0.00429158831497,0.0121843113177,0.00562338195264
12.3975161004,10.3736470643,90.485657541,3.0,11.4916785077,1.31745317717,1.48770193205,21.0,,,,,,,,,,
15.5873436892,79.6845713771,122.004366092,0.0,15.4945544937,10.1199405649,1.8704812427,22.0,0.0094157418,0.0083023295,-0.01506042536,0.0196061541562,0.00542101090019,0.00638053327881,-0.0137045256611,0.0160596571476,0.0180314294034,0.0172312209703
15.4618401445,79.7499440504,122.078505791,1.0,15.5039702355,10.1282428944,1.85542081734,22.0,0.0018334552,0.0079090253,0.00540924072,0.00975572264537,-0.000345777094636,0.00508799820117,0.00590783707382,0.00780447476677,0.00958812432972,0.00743418944211
15.5069171505,79.81221984,122.092942447,2.0,15.5058036907,10.1361519197,1.86083005806,22.0,-0.0039318988,-0.007932758,0.00578765716,0.0105775920257,-0.00475129477552,0.000138139262739,0.00755332765459,0.00892449680136,0.010908731683,0.00748938314559
15.5551476268,79.7497571791,122.061982614,3.0,15.5018717919,10.1282191617,1.86661771522,22.0,,,,,,,,,,
11.2003003926,38.312131337,59.2533681521,0.0,7.52517775532,4.8656406798,1.34403604711,23.0,0.01908170738,-2.54401900008e-05,-0.01383851003,0.0235715201799,0.0150869764802,-0.0019472364112,-0.0124826103311,0.0196780118313,0.0204724660549,0.0205648474053
11.0849794757,38.3119310205,59.4036178166,1.0,7.5442594627,4.86561523961,1.33019753708,23.0,-0.01391026538,0.01490676046,0.0179898549,0.0271908416508,-0.0160894976746,0.0120857333612,0.0184884512538,0.0273269046192,0.0283675575642,0.0269920685688
11.2348949332,38.4293070871,59.2940881679,2.0,7.53034919732,4.88052200007,1.34818739198,23.0,0.000101837890001,-0.02048519901,-0.0239541679,0.0315191356039,-0.000717558085521,-0.0124143017473,-0.0221884974054,0.0254353925582,0.0315271379587,0.0269894782695
11.0352768673,38.2680063075,59.294890041,3.0,7.53045103521,4.86003680106,1.32423322408,23.0,,,,,,,,,,
30.0760040421,78.9035441491,78.2142448777,0.0,9.93320909947,10.0207501069,3.60912048506,24.0,0.00515291782,0.0067177797,0.01730941002,0.0192690633244,0.00115818692019,0.00479598347881,0.0186653097189,0.0193063886155,0.0186033770128,0.0179988480107
30.2202491256,78.9564400516,78.2548190338,1.0,9.93836201729,10.0274678866,3.62642989508,24.0,0.0059896505,-0.0035235422,-0.01179513929,0.0136900172979,0.00381041820536,-0.00634456929883,-0.0112965429362,0.0135049890336,0.0128864249272,0.0139247318595
30.1219562982,78.9286956252,78.3019816361,2.0,9.94435166779,10.0239443444,3.61463475579,24.0,-0.0030882815,-0.0102339575,-0.00400713575,0.0114161510876,-0.00390767747552,-0.00216306023726,-0.00224146525541,0.00499729320071,0.0116645174047,0.00600049245993
30.0885635003,78.8481132826,78.2776644589,3.0,9.94126338629,10.0137103869,3.61062762004,24.0,,,,,,,,,,
25.673594191,27.4439111481,115.463478845,0.0,14.6638618134,3.48537671581,3.08083130292,25.0,-0.0124952032,0.01795468989,0.0186142032,0.0287226313702,-0.0164899340998,0.0160328936688,0.0199701028989,0.0304594257301,0.0306720944253,0.0295881761314
25.828712551,27.585286659,115.365091419,1.0,14.6513666102,3.5033314057,3.09944550612,25.0,0.0207177217,-0.01172976241,0.00849702295,0.0252786613104,0.0185384894054,-0.0145507895088,0.00899561930382,0.0252254282703,0.0235257797882,0.0250519552885
25.8995210756,27.4929263251,115.528223086,2.0,14.6720843319,3.49160164329,3.10794252907,25.0,-0.0123731041,-0.00242755584,-0.02248062346,0.0257752820271,-0.0131925000755,0.00564334142274,-0.0207149529654,0.0251991792925,0.0261784934011,0.0266696042679
25.7121825467,27.4738117122,115.430797069,3.0,14.6597112278,3.48917408745,3.08546190561,25.0,,,,,,,,,,
4.92981039836,57.5119411799,50.2674329741,0.0,6.38396398771,7.30401652985,0.591577247803,26.0,0.00811911657,0.00339654218,0.003174896605,0.00935609539873,0.00412438567019,0.00147474595881,0.00453079630393,0.00630186860758,0.00621506431097,0.00540975057206
4.95626787007,57.5386856065,50.3313630259,1.0,6.39208310428,7.30741307203,0.594752144408,26.0,0.00106237028,0.00299127713,-0.001411715226,0.00347409115591,-0.00111686201464,0.000170250031175,-0.00091311887218,0.00145263619244,0.00349114014435,0.00180812215079
4.94450357651,57.5622389698,50.3397281462,2.0,6.39314547456,7.31040434916,0.593340429182,26.0,0.00305921247,-0.00154988129,-0.009311104503,0.00992257930255,0.00223981649448,0.00652101597274,-0.00754543400841,0.0102212524487,0.00970131831288,0.0115860732913
4.86691103899,57.5500351801,50.3638164333,3.0,6.39620468703,7.30885446787,0.584029324679,26.0,,,,,,,,,,
8.50392753886,92.3203270525,57.7707865658,0.0,7.33688989385,11.7246815357,1.02047130466,27.0,0.00275869046,-0.000689087,-0.00664636556,0.00722906557619,-0.00123604043981,-0.00261088322119,-0.00529046586107,0.00602773060038,0.00679535223661,0.00724697746103
8.4485411592,92.3149011711,57.7925085379,1.0,7.33964858431,11.7239924487,1.0138249391,27.0,0.00674439004,0.005279668,-0.00272656663,0.0089886515557,0.00456515774536,0.00245864090117,-0.00222797027618,0.00564353008963,0.00749331201927,0.00585830571999
8.42581977057,92.3564733595,57.8456139713,2.0,7.34639297435,11.7292721167,1.01109837247,27.0,-9.57115600002e-05,-0.0062491815,0.0070163029,0.00939627247941,-0.000915107535522,0.00182171576274,0.00878197339459,0.00901549370945,0.00944024351413,0.00730647497131
8.48428896138,92.3072672059,57.8448603369,3.0,7.34629726279,11.7230229352,1.01811467537,27.0,,,,,,,,,,
25.8825462477,13.8468033382,77.1898585796,0.0,9.80311203961,1.75854402395,3.10590554972,28.0,0.01514522386,0.00190466494,0.00182212186,0.0153728878997,0.0111504929602,-1.7131281195e-05,0.00317802155893,0.0115945507789,0.0114578082486,0.0112984031973
25.8977305965,13.8618006999,77.3091123108,1.0,9.81825726347,1.76044868889,3.10772767158,28.0,-0.000115240700001,0.00131304947,-0.00401804664,0.00422872062577,-0.00229447299464,-0.00150797762883,-0.00351945028618,0.00446375774086,0.00480971974599,0.00486654925521
25.8642468745,13.8721396721,77.3082049037,2.0,9.81814202277,1.76176173836,3.10370962494,28.0,-0.00926846842,-0.01438971194,0.00147207876,0.0171795032654,-0.0100878643955,-0.00631881467726,0.00323774925459,0.0123359412784,0.0176350739623,0.0119941420228
25.8765141975,13.7588348537,77.2352248374,3.0,9.80887355435,1.74737202642,3.1051817037,28.0,,,,,,,,,,
23.5369750004,34.2188601938,106.21638442,0.0,13.4894808213,4.34579524461,2.82443700005,29.0,0.0100639888,0.01502703453,0.00363632452,0.0184477232565,0.00606925790019,0.0131052383088,0.00499222421893,0.0152808856171,0.0166093502052,0.0148931534137
23.5672777047,34.3371833003,106.295628426,1.0,13.4995448101,4.36082227914,2.82807332457,29.0,0.0019732238,-0.00858958593,-0.00582385256,0.0105637047126,-0.000206008494636,-0.0114106130288,-0.00532525620618,0.0125937636493,0.0103798210288,0.0128125636714
23.5187456,34.2695487654,106.311165621,2.0,13.5015180339,4.35223269321,2.82224947201,29.0,0.003266855,0.00271233191,0.00506496385,0.00660930743594,0.00244745902448,0.0107832291727,0.00683063434459,0.0129971401707,0.00624505074986,0.0121623166325
23.5609536322,34.2909057096,106.336888889,3.0,13.5047848889,4.35494502512,2.82731443586,29.0,,,,,,,,,,
3.27280168374,33.4923775342,14.7808828924,0.0,1.87717212733,4.25353194684,0.392736202049,30.0,0.0186618636,0.01513340199,-0.007608781392,0.0252027491176,0.0146671327002,0.0132116057688,-0.00625288169307,0.0207067582712,0.0224062087759,0.0211557288437
3.20939517214,33.6115381798,14.9278267002,1.0,1.89583399093,4.26866534883,0.385127420657,30.0,-0.00453883262,0.00387446672,0.002700206765,0.00655008476972,-0.00671806491464,0.00105343962117,0.00319880311882,0.00751494994166,0.00821188194846,0.00731664183943
3.23189689518,33.6420457917,14.8920878607,2.0,1.89129515831,4.27253981555,0.387827627422,30.0,-4.51268299997e-05,-0.01250315301,-0.016054707489,0.0203490664203,-0.000864522805521,-0.00443225574726,-0.0142890369944,0.0149856220731,0.0203673726197,0.0166777073738
