z,y,x,rad,frame,xum,yum,zum,particle
10.9785621517,78.8575606352,101.570550039,7.37907562187,0.0,12.899459855,10.0149102007,1.31742745821,0.0
11.111803457,78.5415067034,101.53318282,7.35673155045,1.0,12.8947142182,9.97477135133,1.33341641483,0.0
11.1774927105,78.6964436426,101.257958271,7.36270791361,2.0,12.8597607004,9.99444834261,1.34129912526,0.0
11.0630266403,78.6869875937,100.614878471,7.36325077032,3.0,12.7780895659,9.9932474244,1.32756319683,0.0
11.6572017308,85.9901805136,5.87900534663,7.40083983966,0.0,0.746633679022,10.9207529252,1.39886420769,1.0
11.2401840926,85.9235223384,5.81444458591,7.41977682502,1.0,0.73843446241,10.912287337,1.34882209111,1.0
11.7657731684,86.8554710162,6.32235733989,7.45167420813,2.0,0.802939382166,11.0306448191,1.41189278021,1.0
12.6408561633,87.1912974762,6.14163141279,7.42599058811,3.0,0.779987189425,11.0732947795,1.5169027396,1.0
14.7742797722,57.6503259419,97.9067548914,7.49818201909,0.0,12.4341578712,7.32159139463,1.77291357266,2.0
14.7155371689,57.5792662676,97.7983201526,7.48189385276,1.0,12.4203866594,7.31256681599,1.76586446026,2.0
14.7563234873,57.410667615,97.3211922248,7.48343581411,2.0,12.3597914125,7.2911547871,1.77075881847,2.0
14.3202128536,57.721563682,96.6739248304,7.49845599681,3.0,12.2775884535,7.33063858761,1.71842554243,2.0
10.7201202638,24.7026924266,72.5974948148,7.21841223608,0.0,9.21988184148,3.13724193818,1.28641443166,3.0
10.6156872808,25.460991055,72.6987861557,7.17865914806,1.0,9.23274584177,3.23354586399,1.2738824737,3.0
10.291848024,26.5015999063,71.0894974006,7.22591424658,2.0,9.02836616988,3.36570318811,1.23502176289,3.0
10.8894430628,27.3475859374,70.93665251,7.22728179221,3.0,9.00895486877,3.47314341405,1.30673316754,3.0
17.2803055657,9.81714115763,78.9361694743,7.52841299721,0.0,10.0248935232,1.24677692702,2.07363666788,4.0
17.0826008998,9.87087726314,78.9877275832,7.51666248794,1.0,10.0314414031,1.25360141242,2.04991210797,4.0
16.830266314,10.4549647701,78.2530766926,7.5089189292,2.0,9.93814073995,1.3277805258,2.01963195769,4.0
16.2336256771,9.4425541442,77.8808711114,7.56101131569,3.0,9.89087063115,1.19920437631,1.94803508126,4.0
2.60475905548,14.3683797605,32.2698517918,7.45914579953,0.0,4.09827117755,1.82478422958,0.312571086658,5.0
2.43824305732,14.5158360476,31.9135969251,7.42970921269,1.0,4.05302680949,1.84351117804,0.292589166879,5.0
2.24446546792,14.3282026496,30.5980246473,7.47126271849,2.0,3.88594913021,1.8196817365,0.26933585615,5.0
2.53472032068,14.0866733762,30.4414835367,7.55831795487,3.0,3.86606840916,1.78900751878,0.304166438482,5.0
23.1938538097,112.639874695,5.43977083617,7.58797465416,0.0,0.690850896193,14.3052640862,2.78326245717,6.0
23.1787171547,112.24974336,5.74849183199,7.55159885712,1.0,0.730058462663,14.2557174068,2.78144605857,6.0
22.7911747108,112.648806636,5.59670910828,7.5110984254,2.0,0.710782056751,14.3063984427,2.7349409653,6.0
22.5999713455,112.473303568,4.20734501378,7.54747928193,3.0,0.53433281675,14.2841095531,2.71199656145,6.0
3.74723098929,37.3815427782,73.935358154,7.4168231331,0.0,9.38979048556,4.74745593283,0.449667718715,7.0
4.78543549401,38.3815328991,74.6401184706,7.41727362197,1.0,9.47929504577,4.87445467819,0.574252259281,7.0
5.34294107577,39.5488355843,74.0838667491,7.40020437768,2.0,9.40865107714,5.02270211921,0.641152929092,7.0
3.97940293496,39.4603454705,74.4499323934,7.37640416362,3.0,9.45514141396,5.01146387475,0.477528352195,7.0
5.10942033959,9.56704844092,22.74440534,7.58117409063,0.0,2.88853947818,1.215015152,0.61313044075,8.0
5.03900006806,9.74515507154,22.472436517,7.52103023346,1.0,2.85399943766,1.23763469409,0.604680008167,8.0
4.98506797737,9.38633878197,21.1963084579,7.47935321868,2.0,2.69193117416,1.19206502531,0.598208157284,8.0
5.34241205218,9.59540608027,20.7498523019,7.47767310616,3.0,2.63523124234,1.21861657219,0.641089446261,8.0
1.51810836976,53.1331120504,6.72318321455,7.63332735185,0.0,0.853844268248,6.74790523041,0.182173004371,9.0
1.25707974152,53.6227141205,5.75845247287,7.55050601651,1.0,0.731323464055,6.8100846933,0.150849568983,9.0
