z,y,x,rad,frame,xum,yum,zum,particle
4.29209836123,41.0956559684,73.6173335427,7.62116039737,0.0,9.34940135992,5.21914830799,0.515051803348,0.0
4.3972288659,42.2064743532,69.8250852018,7.65503628053,1.0,8.86778582063,5.36022224286,0.527667463908,0.0
4.76103082806,43.2239237003,68.3437788323,7.66217244387,2.0,8.6796599117,5.48943830993,0.571323699368,0.0
4.86381664769,43.451055901,67.9943588849,7.72369907597,3.0,8.63528357839,5.51828409943,0.583657997722,0.0
10.8570772312,29.1733559877,66.7972928019,7.40721825156,0.0,8.48325618584,3.70501621044,1.30284926775,1.0
11.0593027612,30.0180746257,63.0918835966,7.41344579922,1.0,8.01266921677,3.81229547747,1.32711633135,1.0
11.1593865035,30.2599134395,62.9535440016,7.43131173006,2.0,7.9951000882,3.84300900682,1.33912638042,1.0
10.9984819954,30.1783035498,62.8141664679,7.42339055376,3.0,7.97739914143,3.83264455082,1.31981783945,1.0
-0.104825930759,3.54370495079,61.8593849829,7.84854572188,0.0,7.85614189283,0.45005052875,-0.0125791116911,2.0
-0.738053457698,4.17255255544,60.8463600101,7.82827590375,1.0,7.72748772128,0.52991417454,-0.0885664149238,2.0
-1.27224026642,4.97273432268,58.4254245876,7.66542136986,2.0,7.42002892263,0.631537258981,-0.152668831971,2.0
-2.49476616981,4.99452519008,62.0778558247,7.51025695544,3.0,7.88388768974,0.634304699141,-0.299371940377,2.0
11.2596915546,2.40188545458,106.60045691,7.45062986705,0.0,13.5382580276,0.305039452732,1.35116298655,3.0
11.3225138215,3.19447359885,103.948265435,7.51831219691,1.0,13.2014297102,0.405698147054,1.35870165858,3.0
11.2959149538,3.3135849866,103.092698125,7.48040657697,2.0,13.0927726619,0.420825293298,1.35550979446,3.0
11.7567681366,4.40006548655,103.28538201,7.59581845429,3.0,13.1172435153,0.558808316792,1.4108121764,3.0
22.1496396702,64.3908921583,106.891159941,7.14656981391,0.0,13.5751773125,8.1776433041,2.65795676043,4.0
21.1040860147,63.9834710457,103.621045738,7.16655860487,1.0,13.1598728087,8.12590082281,2.53249032177,4.0
22.4623671685,64.1346196322,102.34226072,7.23291897658,2.0,12.9974671114,8.14509669329,2.69548406022,4.0
21.8914065196,65.4091841511,102.21309678,7.2309007185,3.0,12.981063291,8.30696638719,2.62696878235,4.0
20.4466854923,0.52225668332,79.9230287943,7.49364120738,0.0,10.1502246569,0.0663265987817,2.45360225908,5.0
19.4682754281,1.49177503084,77.5168152643,7.57836874179,1.0,9.84463553857,0.189455428916,2.33619305137,5.0
19.8688785455,2.1695243189,76.3229219482,7.61023943013,2.0,9.69301108742,0.275529588501,2.38426542546,5.0
19.4366371732,3.76523415902,77.0330226116,7.69735107302,3.0,9.78319387168,0.478184738196,2.33239646079,5.0
1.7983304766,105.648070172,53.673682703,7.44494801019,0.0,6.81655770328,13.4173049118,0.215799657193,6.0
0.593951346108,106.566287426,49.6856083056,7.20902419625,1.0,6.31007225481,13.5339185031,0.0712741615329,6.0
1.02270925284,105.373917869,48.5648384435,7.27737085474,2.0,6.16773448233,13.3824875694,0.12272511034,6.0
2.90527516491,106.838191528,47.1098724598,7.26247253194,3.0,5.98295380239,13.5684503241,0.348633019789,6.0
