z,y,x,rad,frame
4.29209836123,41.0956559684,73.6173335427,7.62116039737,0.0
10.8570772312,29.1733559877,66.7972928019,7.40721825156,0.0
-0.104825930759,3.54370495079,61.8593849829,7.84854572188,0.0
11.2596915546,2.40188545458,106.60045691,7.45062986705,0.0
22.1496396702,64.3908921583,106.891159941,7.14656981391,0.0
20.4466854923,0.52225668332,79.9230287943,7.49364120738,0.0
1.7983304766,105.648070172,53.673682703,7.44494801019,0.0
7.75706257655,124.100335135,91.0566211968,7.44788978321,0.0
1.22624972413,49.8539368777,59.4610343776,7.5967835844,0.0
10.7020448392,42.8808593223,100.115032295,7.48190201872,0.0
9.44398554527,35.5390830282,111.997448155,7.58241630387,0.0
9.11645219659,77.72902625,56.6857050275,7.50093442563,0.0
7.31625114073,65.5374585922,88.1036231459,7.44360499166,0.0
36.3472464616,12.9636699718,76.6116038023,5.98985631232,0.0
7.10275030853,14.6940874573,65.6115867071,7.41642815726,0.0
30.3108951375,27.6729888326,101.842490205,7.47118993122,0.0
9.85768622855,24.4635064429,52.2375585653,7.46625839334,0.0
2.15067548596,11.454795109,37.0312309258,7.06612482608,0.0
10.7011235455,98.4741909726,82.9900955874,7.52717119038,0.0
28.7379306838,43.7688732835,108.690378882,7.35789349323,0.0
18.0125910607,101.666956771,128.166087835,8.36170415108,0.0
2.74186054427,58.3902338737,8.22970981873,7.89280818699,0.0
22.062220274,81.9794564243,93.7574784747,7.13736533953,0.0
1.87947472431,100.840295166,44.2635519631,6.27949421141,0.0
19.2986184548,56.2296487035,69.1194963524,7.5661628436,0.0
6.58833109608,99.0143636629,11.9558370304,7.63918420223,0.0
19.8426931579,127.702722375,75.010144909,6.96568189963,0.0
28.5001076533,57.9936020871,31.8445425162,7.48011940012,0.0
9.06588664164,34.2438555265,25.8338373709,7.58900114096,0.0
22.6289002799,61.1964046401,87.999935774,7.53756163002,0.0
14.8510553233,111.603224822,96.5996368498,7.44071865188,0.0
22.7717247692,15.8946117028,117.98518837,7.33205796878,0.0
26.7978957722,5.17350982403,57.5165101299,7.89268805908,0.0
14.8027727812,28.0248635163,38.3469161399,7.46735753917,0.0
2.96574553006,88.7965801154,23.5671118599,7.5847348352,0.0
8.89003788302,120.471109343,-7.07392669954,9.71018706176,0.0
5.64349133537,9.87433223455,26.6664356691,8.32672912884,0.0
13.0645751159,79.9589082537,125.218290072,7.81137640021,0.0
5.86356397382,66.5950802231,25.9311663505,7.6680765496,0.0
16.6268865489,126.823022164,63.2598018735,7.54535025415,0.0
10.8538982418,77.6484280641,42.9988423696,7.37372081775,0.0
16.9881364593,101.260591127,34.3573965706,7.58558136029,0.0
10.4790289226,42.1185985259,15.507740357,7.45136084468,0.0
36.6101783849,21.5446305655,42.7059225839,7.53585635902,0.0
10.1837881584,93.6634026284,58.7910992906,7.40034040041,0.0
21.5449984746,30.3063431152,120.238067265,7.28686327836,0.0
32.12463901,101.018321884,96.0854577089,7.52150043918,0.0
36.8102651966,101.754024979,70.3464107097,8.15265092457,0.0
22.4431693864,95.1445067125,47.3845776246,7.49172346103,0.0
46.5011655713,108.655314657,107.302801882,7.17774586995,0.0
22.1602272178,111.453676586,13.475591137,7.38573870485,0.0
44.8710962873,22.0950770998,54.032604766,6.82585058436,0.0
10.1695279437,64.0758602483,110.703999716,7.39711612338,0.0
36.3284934757,24.5022809257,0.0718493775953,7.28930694374,0.0
16.9358324013,118.973871099,29.020568043,7.40827402731,0.0
11.6425290206,67.9337785304,74.5370499202,6.78269435202,0.0
24.5964800398,90.3453254098,81.0161892591,7.53616492933,0.0
26.1723570154,96.5160266102,15.4420526854,7.55741391083,0.0
11.5242868095,8.64420977526,46.0967322285,7.5607086226,0.0
19.0059050352,64.2087699057,41.474594992,7.43531668319,0.0
33.3863882117,109.569522731,79.2560938553,6.92896145924,0.0
40.7783997011,18.0385232446,108.261935898,7.56458599955,0.0
23.7636995355,45.1613063668,49.8144594592,7.56686386746,0.0
47.673047365,22.2127111893,98.8861378053,6.56549031451,0.0
29.2115267086,72.6186136087,108.757533852,7.29016757172,0.0
47.7713854703,8.29677022284,39.6313284811,7.14197571024,0.0
28.1053558807,114.067143263,38.8019982685,7.43206991467,0.0
25.9309278163,43.0235537605,95.2445827432,7.55194014592,0.0
20.6198562721,11.162013284,15.0606020641,7.56365013358,0.0
44.4117398435,96.4228985271,107.130749057,7.35852595166,0.0
24.4682420197,79.2925608494,51.4766096789,7.45126522593,0.0
35.23917789,67.1916218997,58.6461675666,7.5732925708,0.0
44.0737718845,67.4392177039,10.4097919649,7.40015825304,0.0
24.8581615956,41.3074272688,27.4932018917,7.5676332702,0.0
36.4517054076,118.766732412,113.984451021,7.59193958004,0.0
33.4507618305,20.8650691093,60.6764959207,8.54317099971,0.0
38.7207169221,20.4548611007,90.7091588319,7.09461611696,0.0
35.1795058277,87.1437964579,10.0184426951,7.26949611018,0.0
30.2755777855,64.9480678333,18.4263241629,7.28593729231,0.0
28.8834790211,34.9019730933,41.5277636534,7.62899712815,0.0
37.6213642984,32.3482923205,87.4289497669,7.12633571805,0.0
42.1766532639,79.0179492579,42.7227069119,7.28609023796,0.0
46.6724056579,76.5652811906,101.485055191,7.32062747532,0.0
36.1988032948,68.3567398326,73.3714834097,7.53163348978,0.0
40.4935306127,124.159643874,21.0902890467,7.49776143642,0.0
47.6836920772,122.322443185,34.6569282294,7.32241514627,0.0
25.6233603378,41.6404683041,64.2494238722,7.76988656668,0.0
40.9446614765,44.2498952689,29.132957792,7.68638065261,0.0
50.631843588,8.05834998637,17.2833390794,7.72736921026,0.0
47.5012440337,45.9039060814,80.4033813736,7.06360564853,0.0
41.8001125276,65.0964442345,38.3369389,7.27233086766,0.0
43.8113895698,74.26010158,27.27490175,7.27039954859,0.0
38.3906039425,17.4591865601,13.1846864448,7.50455090002,0.0
43.7965628438,67.3839319566,120.021318238,7.55360037664,0.0
40.4065736119,83.0259130494,116.905648817,7.51611583629,0.0
45.767910374,88.3013877316,26.1464501495,6.70418984147,0.0
21.2113025086,2.18579016069,94.8100780917,7.57356222765,0.0
5.86531118899,73.3452745623,69.44085971,6.71065752052,0.0
18.3381266662,106.300386426,110.553688629,7.61496069538,0.0
9.12681511974,8.58879176354,84.3154134507,7.6888638144,0.0
6.29925481295,11.0303114133,118.470363875,7.50422849596,0.0
25.9762026519,78.3995827838,79.8665033235,7.2811387866,0.0
30.6303713554,127.473000214,66.5174578962,7.66378902053,0.0
39.6729514449,56.4017794387,47.3374312631,7.47978531242,0.0
35.2793842109,115.830563036,95.7384294859,7.46546544477,0.0
33.2087539254,98.3179068144,121.227517493,7.63264185903,0.0
45.6487651047,68.0035608688,87.2232318089,7.53706954439,0.0
45.4895534701,39.8122047122,54.5381010886,7.45602585673,0.0
25.8041729212,121.007171112,52.1360810981,7.44946116291,0.0
