,x,y,z,mass,size_x,size_y,size_z,ecc,signal,raw_mass,ep_x,ep_y,ep_z,frame
797,344.8408870351634,106.93475253453367,56.15184489273399,96862.0,4.691639399000411,5.189048558124351,6.801206218086392,,89.0,96862.0,,,,0
798,258.82615197975275,112.83919345729883,56.19027798113326,95618.0,4.865127542020404,4.569940078228718,6.777876797363002,,101.0,95618.0,,,,0
799,7.200963873806284,138.1864167546191,55.97896771404229,157282.0,5.004028082062502,4.634439889249459,7.17814169105415,,130.0,157282.0,,,,0
800,36.8192161364145,140.04289664233787,56.407590294472236,138519.0,4.888849675207256,5.048608286290149,6.769376966449232,,125.0,138519.0,,,,0
801,351.7693884229199,144.70371837486869,56.40449167283813,116126.0,4.907988621316975,4.814177862574203,6.843069563728512,,109.0,116126.0,,,,0
802,161.0254773859214,148.7334402032545,56.18501603048817,99186.0,5.2606923073027385,4.367477459031806,6.357865108091241,,106.0,99186.0,,,,0
803,51.06427839701543,152.9590691558491,58.538813204287266,65403.0,4.663936635519437,3.913243138253619,6.988185197297435,,94.0,65403.0,,,,0
804,383.4374255275956,162.95079304835963,55.93351986372102,113297.0,5.18411980892073,4.497363824138918,6.92333620949199,,104.0,113297.0,,,,0
805,372.0548588187242,166.11966092388866,55.90821375722311,149347.0,5.289664323484563,4.564312959011784,7.074639681701922,,116.0,149347.0,,,,0
806,419.0799601655703,171.80151885699576,56.029821625759595,147611.0,5.003066581675821,4.633053950547702,7.2535316363575335,,119.0,147611.0,,,,0
807,152.60481009083637,179.02458700051773,55.872706735068476,106235.0,4.607336771390375,4.396642523276048,7.5056847660687405,,109.0,106235.0,,,,0
808,331.1832224950339,177.83832002862465,57.34994879640711,81049.0,5.27725071125131,4.324557512387586,6.32061436483779,,93.0,81049.0,,,,0
809,486.8024723086017,180.2325306468608,55.749787977692684,77822.0,4.843241847792316,4.523784300701143,6.489775844486503,,94.0,77822.0,,,,0
810,441.9887534430667,183.74184386347824,56.43042860819092,104921.0,4.895499689909478,4.722606158735734,6.547422342969455,,106.0,104921.0,,,,0
811,143.99582643019457,230.2223127551898,55.56277103307169,110457.0,4.73475545637224,4.920796400429675,6.925515416951599,,107.0,110457.0,,,,0
812,443.94860509073425,243.13609131529557,56.057626416782995,149723.0,4.954184542802921,5.065991843472973,6.915324342299643,,117.0,149723.0,,,,0
813,372.132999740432,23.83970236206847,56.75907766850287,69346.0,5.0088592813569335,4.396464653638933,6.222266069940756,,89.0,69346.0,,,,0
814,371.89371924068433,40.77008707252438,56.74781417317157,110942.0,5.21125092096297,4.45895815999456,6.887275906673777,,102.0,110942.0,,,,0
815,110.92335335489501,45.9113301504184,58.090394784126495,97395.0,5.13600937793164,4.578692305125073,6.369489688437646,,103.0,97395.0,,,,0
816,14.048620388356525,47.66846715433886,54.60164932373394,138481.0,5.0993133656410246,4.726789392970357,6.729756381833736,,120.0,138481.0,,,,0
817,309.92472534818063,52.16262847885751,57.027602802746124,127161.0,5.049611141027049,4.385030201398419,7.373996391092898,,112.0,127161.0,,,,0
818,319.58413347143295,73.98435181815637,56.428883352462,71446.0,5.140156926006574,4.510836637929767,5.942301585131522,,89.0,71446.0,,,,0
819,34.01028103245012,73.94485388551895,56.97261464898935,151833.0,4.9749426465049735,5.045651192601463,6.669544207839782,,126.0,151833.0,,,,0
820,414.9202724428233,98.84385534254153,57.00858298615313,115694.0,5.0850528727729465,4.200556480449847,7.344980289784792,,112.0,115694.0,,,,0
821,485.38208964168797,100.91809689333044,57.29402863200162,133487.0,5.126007409803455,4.927082224756853,6.594146920066466,,115.0,133487.0,,,,0
822,299.5141221605658,103.88629452576646,57.49349011887023,148313.0,4.899328366840099,5.098548748608006,7.041639183788483,,117.0,148313.0,,,,0
823,63.23436955538586,112.87119757415796,57.12093623267918,134881.0,4.823121962772942,4.99865344669226,7.287271203075734,,112.0,134881.0,,,,0
824,374.01474184705336,112.95046238895272,57.57484103602425,87913.0,4.940679583112483,4.762319111870342,6.4230632467446735,,96.0,87913.0,,,,0
825,438.86493585298194,117.69817094313453,56.790820041608875,115360.0,5.0896019684203875,4.6810131953848995,6.72386874408298,,114.0,115360.0,,,,0
826,389.96417270007106,122.13244548409548,57.025638081843816,139363.0,4.383170051841999,5.37386503431474,7.297592727141677,,113.0,139363.0,,,,0
827,24.785964425897014,135.65343703033574,56.714028278347655,137066.0,5.083305695103104,4.605610693720239,7.1445217047771,,123.0,137066.0,,,,0
828,434.07047402169354,165.8148618685204,56.5731048121292,83435.0,4.937689282847412,4.731479682089096,6.2511987224635055,,94.0,83435.0,,,,0
829,469.4880236978896,174.76284185998244,57.40694899104726,106001.0,4.423547018920633,4.788847171847218,7.416647511815924,,104.0,106001.0,,,,0
830,380.0486618173742,189.94956134262472,57.54381715205864,144076.0,4.925483063493011,4.9517880219402945,7.0525511911022525,,118.0,144076.0,,,,0
831,236.12926409003666,196.24789521898447,59.258549991275515,91696.0,5.888753961965819,4.3022590978421995,6.198091014839361,,95.0,91696.0,,,,0
832,226.99456990013823,216.23868884164068,56.70087960179268,161323.0,5.300850756133729,4.999951029681529,6.883725260537094,,121.0,161323.0,,,,0
833,326.44525177424805,223.54295966443354,57.13705941991532,100606.0,5.060040484147401,4.94820899720124,6.314357533980347,,103.0,100606.0,,,,0
834,491.1540265584889,245.90566665610243,56.723560358761446,126212.0,4.8279169472196255,4.942025958542278,6.978958373684302,,110.0,126212.0,,,,0
835,159.11846239302886,9.746133416653649,57.5194587651235,115218.0,5.054741218924385,4.52321915616036,6.7010446480453805,,108.0,115218.0,,,,0
836,346.682491071963,15.367116892444585,57.833250204496935,100246.0,5.601015659148036,4.166956410464631,6.367790046383122,,104.0,100246.0,,,,0
837,356.89691231541013,44.896791190156556,56.67281040869679,99071.0,4.919190324303384,4.5114511130836785,6.569414006716149,,107.0,99071.0,,,,0
838,67.92625217810404,61.895903310718126,56.636733029325626,134865.0,4.934336937659171,5.150138243185704,6.5880989285177245,,115.0,134865.0,,,,0
839,347.4359468803905,70.0391843744586,57.94819105583886,132757.0,4.898933358031185,4.863619831336134,7.270981940463148,,111.0,132757.0,,,,0
840,138.04986217159026,77.08353865294075,56.69305735125509,81986.0,4.735607159223814,4.805190610664715,6.587614536713334,,92.0,81986.0,,,,0
841,209.0849198777773,116.05078324830285,57.9189306897839,144654.0,5.053543825596969,4.9258637543068975,6.752132530374681,,117.0,144654.0,,,,0
842,141.97607564521425,123.19605351864337,58.40461373576034,115698.0,4.9591287064721055,4.56850737755416,6.829011952111266,,112.0,115698.0,,,,0
843,231.42343480850653,130.52166878632258,58.44776792182494,124234.0,4.816382305841825,4.523986119353245,7.467582111212264,,114.0,124234.0,,,,0
844,421.65266197294517,142.04311367771538,60.334467209872635,126410.0,4.834270213726947,4.992441086377414,6.868994597545488,,111.0,126410.0,,,,0
845,217.9117226206132,151.19925063894198,58.30709742520864,120903.0,5.22312504254344,4.945061818237856,6.720683662662292,,103.0,120903.0,,,,0
