,x,y,z,mass,size_x,size_y,size_z,ecc,signal,raw_mass,ep_x,ep_y,ep_z,frame
0,339.7208146719409,8.840975514073687,8.748432443035078,68680.9226672409,4.297935340811348,4.701596012757903,6.7220363479659735,,85.32070552666495,123721.0,0.0004150162916067028,0.0004150162916067028,0.0005452983972876429,0
1,356.50214614075634,15.056656846062022,10.167665659208087,70722.78186739745,4.77978067533384,4.426124267263474,5.879838341364505,,94.75088876908582,120337.0,0.00042724467529275657,0.00042724467529275657,0.0005613655208205732,0
2,405.60936292970257,26.06716516994979,9.491701670529162,74406.84012076988,4.582881881976484,4.645070135564214,6.124934967848295,,92.05655069982272,124614.0,0.0004119052143753419,0.0004119052143753419,0.0005412106892568776,0
3,77.20128628753963,44.01922102035706,10.184801529375118,73522.64817770671,4.445351637901536,5.106975841454593,5.825324807068199,,89.8112689754368,129370.0,0.0003960915817103181,0.0003960915817103181,0.0005204328337318591,0
4,221.12258404219585,55.82993654280864,8.571627645184424,98929.80711451289,5.23784258655732,4.465894530432933,6.61909853296125,,93.40371973445427,140309.0,0.000363953766373798,0.000363953766373798,0.0004782063005818347,0
5,336.8706450094162,62.05633911756793,9.07890435835351,133531.39471267944,5.133389214395589,4.708293603009356,7.213057475416666,,101.0376775973664,180010.0,0.00028115993262292345,0.00028115993262292345,0.00036942178835252664,0
6,479.3330834448907,62.27105756358768,8.232693737914621,75475.1451652327,5.003878905939884,4.230612392283636,6.5675537424333355,,90.26032532031398,121603.0,0.00042258642516148243,0.00042258642516148243,0.0005552449506595446,0
7,372.753209700428,74.10554142094504,9.082687471506096,61068.96856522776,4.261820049839263,4.088030656296826,6.774590486026747,,83.52448014715623,103376.0,0.0005012732805925493,0.0005012732805925493,0.0006586332200406115,0
8,250.91936356748565,97.12649701075365,9.399476643130464,70530.13669544515,4.666965369513292,4.0307642075546655,6.792443511624581,,87.11693090617369,120795.0,0.00042554765421666296,0.00042554765421666296,0.0005591357701055478,0
9,432.7362314393909,108.4730119256203,7.681399423500819,55616.07736938411,4.8198626589417835,4.383851879559715,6.119637906513592,,78.5848603535072,95564.0,0.0005447471890849631,0.0005447471890849631,0.0007157544779386232,0
10,358.8776103007193,136.42062678905285,8.753424946922564,42513.51133855764,4.097961502647303,3.808846892628343,6.043765261753822,,79.93202938813874,81861.0,0.0006424871072689129,0.0006424871072689129,0.0008441769563198848,0
11,263.1400658516856,144.84011787983397,8.93417869580243,118245.0676767152,5.049685348118356,4.8220330073711795,6.973937135058786,,93.40371973445427,156656.0,0.00032459649308672544,0.00032459649308672544,0.0004264939739115585,0
12,71.64566893492463,171.27541228480467,9.99167131885873,59524.21473885025,4.35261531093236,4.342643867324132,6.414994100755894,,81.2791984227703,103654.0,0.0004998537029072197,0.0004998537029072197,0.0006567680078735453,0
13,354.2978554316111,172.3698263810336,9.208139730493246,77412.37423703287,4.44303735022932,4.529518857296777,6.930251328887333,,89.8112689754368,134270.0,0.0003810207500698341,0.0003810207500698341,0.0005006309596716093,0
14,271.45729564223643,208.1748819457921,8.848222179097398,41651.772212738324,4.8654780486031015,4.313829779809359,5.569048022725517,,67.80750807645478,92025.0,0.0005670251149406424,0.0005670251149406424,0.0007450259005542617,0
15,142.3857479163382,213.75813212563406,9.251773762987208,82595.38256960532,4.645375204954807,4.531166031381912,6.760904629128254,,93.85277607933145,132956.0,0.0003849484971976651,0.0003849484971976651,0.0005057917069894209,0
16,215.17937215840072,223.61532988581544,9.44796619581439,51754.64185978521,4.79111894453038,4.4182258672427395,5.7694914763196445,,71.39995883547225,107231.0,0.0004822802059751444,0.0004822802059751444,0.0006336778306790527,0
17,168.03254851407883,14.092691648515562,12.199163320442343,90919.09097824882,4.71522760471033,4.698396612617139,6.787889902796289,,91.15843801006835,140486.0,0.0003634765747525453,0.0003634765747525453,0.00047757930874674123,0
18,243.52619545049455,28.33172381550689,8.053450114687276,61473.119275617224,4.802435299791564,4.120432143617414,6.192527769678558,,85.76976187154214,106934.0,0.0004836921641663569,0.0004836921641663569,0.0006355330314368942,0
19,109.07669238961864,31.896560100151348,9.78374035389301,96132.18608592804,4.813685203512318,4.77044858406346,6.487360635620024,,97.89428318322611,141581.0,0.00036055204925186565,0.00036055204925186565,0.0004737367148519966,0
20,23.474688400237408,53.463223266115605,9.610764487036581,31020.363247770994,4.056801136468137,4.165630863788604,5.225908838880285,,63.31694462768294,76850.0,0.0006876023246733112,0.0006876023246733112,0.0009034547635805592,0
21,286.32850467648257,59.90336292420185,12.5747278126031,58526.86059687802,4.857937475987614,4.217809273037532,5.962026798342346,,76.78863497399846,108332.0,0.00047711712825204195,0.00047711712825204195,0.0006268939572157252,0
