z,y,x,rad,frame
12.3349425205,116.607615635,112.548808971,7.40949786512,0.0
10.7669247099,75.9146978873,98.9587747677,7.39905381149,0.0
1.09784103881,30.5208233409,70.4769388031,7.2387719953,0.0
11.0801642973,108.075991816,73.1205515906,7.49095805929,0.0
3.8015483765,80.3326447835,64.9927868361,8.46892061312,0.0
31.9399663426,7.41245252689,77.5263364238,7.83902156888,0.0
17.4988641927,26.6434547042,116.441263905,7.28494546742,0.0
15.1142809053,51.7422417363,96.7793355081,7.6666593109,0.0
12.2714818238,21.1182889462,68.5169243911,7.16661620957,0.0
4.08130138331,11.4239124982,107.439557312,7.74028529835,0.0
19.3585939294,61.9079355971,71.956556629,7.61234059422,0.0
13.039947029,62.6986171925,31.5008731596,7.56674101274,0.0
13.3442490698,17.4382719991,87.9724603958,7.25030788228,0.0
17.5023849543,61.2379550608,86.6188236615,7.50370348245,0.0
24.5503472025,19.1190857413,77.657679455,7.33463257496,0.0
13.699203349,92.0602669868,50.2466191098,7.46163314544,0.0
15.4760652988,7.41688492596,76.6964413687,7.95628835792,0.0
14.698724225,82.139642171,3.78607618323,7.86431888573,0.0
9.78810063868,55.7305144074,61.7429289907,7.42290109889,0.0
1.11675143343,87.4405013069,99.7562867606,7.51252142476,0.0
6.87538437148,117.235601853,42.9417799641,7.03837578341,0.0
22.8635658148,109.120415195,6.64468075351,7.7032828987,0.0
9.1395678349,95.5562758465,10.6855381805,7.60806332087,0.0
25.5176615037,44.8397984597,105.969526081,7.45780711448,0.0
17.1997818948,41.9940234238,59.9237774604,7.44993581599,0.0
9.65911389149,38.776304992,109.259619059,7.60694402741,0.0
10.790230019,92.2793481744,36.686201228,7.4681742794,0.0
18.6619498806,14.2495298667,3.21307753449,7.5406952891,0.0
5.41954033061,24.2863409145,14.5421935775,9.63399299138,0.0
9.05419203341,32.2624996356,30.1541478138,7.53677895019,0.0
46.3575900062,105.611515144,73.3452986037,7.67190014701,0.0
2.97231122672,51.9536465182,113.477793137,7.47941732662,0.0
9.4347546833,27.2263204406,99.8132725656,7.3353667152,0.0
22.1110039869,41.3782117078,31.3372514133,7.64026605226,0.0
14.9276705273,65.8642691983,46.6043533617,7.27334966403,0.0
8.56911044741,107.362367572,35.6924978018,7.55158485424,0.0
3.55388353342,17.0293606488,55.6262790822,7.36270367164,0.0
4.07324262278,109.840986213,10.1997463311,7.60542780643,0.0
28.3814897594,96.0092730797,42.5342436243,7.7726769939,0.0
18.2329748124,33.1569051521,47.2992440416,7.56682864573,0.0
33.6777110599,28.6228146814,114.358770596,7.27568620429,0.0
31.834762899,57.1305413664,80.292936794,7.39388740079,0.0
23.1505206504,58.3598526909,124.940707201,7.45870236552,0.0
1.38160234084,98.7375605809,94.044750884,7.39789843634,0.0
28.1566306886,13.8317730746,24.9538848709,7.66014129557,0.0
17.0772935938,81.3593006332,78.8266502975,7.38750977685,0.0
38.859033568,29.3299086865,64.2577101831,6.89375730626,0.0
30.7107991973,5.25189246826,100.10414606,7.48996596349,0.0
30.3384570075,5.81882612598,115.709716213,7.55897266011,0.0
14.9050140182,49.0850821845,20.5714115329,7.57421042345,0.0
25.9087118926,104.321824007,66.5686949128,7.51005006441,0.0
39.0139824287,121.905330228,59.827212563,8.55825011613,0.0
21.0100736506,78.2515477371,110.867479685,7.43242317726,0.0
16.2907404386,81.7900100504,21.3398218572,7.42309460923,0.0
13.2739595077,20.4717484474,39.0344348001,7.42857860586,0.0
16.1621232646,70.3481253492,59.7287597467,7.31398882109,0.0
18.8799294123,106.189923395,52.9239911989,7.43485169364,0.0
26.7326999119,113.300282663,106.217484809,7.47837875955,0.0
24.6628872483,63.0423041487,110.673229541,7.46609813974,0.0
39.681253507,15.4775863077,35.3705110495,7.55939440257,0.0
39.8188486873,99.2420176864,105.329240875,7.53017426823,0.0
20.1588223425,117.651793661,26.7241687762,7.553841196,0.0
35.0277548545,115.876567332,77.8410824077,7.5364612145,0.0
21.358618372,92.9189747561,64.6924143056,7.30656803854,0.0
28.1970495778,21.9847498708,44.1920731693,7.2931007699,0.0
44.6873252116,4.44852659669,44.8451959938,7.70253315644,0.0
40.4210037717,81.5649463882,61.7153355354,7.61621411194,0.0
36.0822333093,36.4288967739,47.1541193228,8.54567953127,0.0
17.9150474902,121.193599658,74.6640098157,7.46555543212,0.0
19.3897630016,112.257084814,86.3380463089,7.38149570968,0.0
14.2090969804,77.2074853963,35.3014852763,7.33565172945,0.0
19.3038359672,97.9197001577,100.970135945,7.47407003339,0.0
21.3323003325,9.86959425881,50.5197358187,7.553459654,0.0
35.144453558,59.5345255092,93.4034373769,7.49500462721,0.0
15.0239571736,56.6906856791,10.0274715486,7.58803353953,0.0
30.7229715624,106.263668248,25.2445487812,7.55445259658,0.0
25.9412087745,110.744306446,38.8302260651,7.47908312891,0.0
44.0909093755,32.999433734,94.7775313733,7.62679675823,0.0
43.7776649326,78.4580148473,86.0778308507,7.38734061305,0.0
36.8512894594,114.581567654,12.9209935888,7.43118771237,0.0
30.2587034513,60.4405853922,53.0036470072,7.55080953421,0.0
