z,y,x,rad,frame,xum,yum,zum,particle
10.9062147842,50.3570231978,112.392035211,7.41272909985,1.0,14.2737884717,6.39534194612,1.30874577411,17.0
10.9737192952,50.2081818589,112.777502161,7.42660819963,2.0,14.3227427744,6.37643909609,1.31684631542,17.0
10.1198498355,50.5064124173,112.379270243,7.39558366908,3.0,14.2721673208,6.41431437699,1.21438198026,17.0
1.74369521946,35.522599054,51.2261888203,7.56316944892,0.0,6.50572598018,4.51137007986,0.209243426335,18.0
1.68110524257,34.8644989291,51.2100342165,7.55658906535,1.0,6.5036743455,4.42779136399,0.201732629109,18.0
1.67515544256,34.7371551396,51.6842839248,7.53573083627,2.0,6.56390405845,4.41161870273,0.201018653107,18.0
1.36016726817,34.8067669646,51.4508363678,7.51093094341,3.0,6.53425621871,4.42045940451,0.16322007218,18.0
17.8398232687,77.7182049701,124.120052061,7.29526038005,0.0,15.7632466117,9.8702120312,2.14077879224,19.0
17.7151219027,77.7213309341,124.004527671,7.27801799043,1.0,15.7485750142,9.87060902863,2.12581462833,19.0
17.4929301645,77.6877844799,123.90286674,7.31324461647,2.0,15.735664076,9.86634862894,2.09915161974,19.0
17.1662483637,77.7681384271,124.23962646,7.30445303454,3.0,15.7784325605,9.87655358024,2.05994980365,19.0
4.05076307174,42.8369010427,19.0593067109,9.59842877206,0.0,2.42053195229,5.44028643243,0.486091568609,20.0
2.77603797953,42.7592635378,19.1046577124,9.69463501579,1.0,2.42629152948,5.4304264693,0.333124557544,20.0
3.79131003763,42.7333907875,19.6537540457,9.69621678024,2.0,2.49602676381,5.42714063001,0.454957204515,20.0
3.17850917354,42.3778281165,19.299715625,9.606908803,3.0,2.45106388438,5.38198417079,0.381421100825,20.0
2.88701685027,84.2257335894,51.6158451983,7.40945621017,0.0,6.55521234018,10.6966681659,0.346442022032,21.0
2.96109980886,83.8122986556,51.1097609925,7.39710831789,1.0,6.49093964605,10.6441619293,0.355331977063,21.0
2.92763721182,83.7031541816,51.3902786762,7.40233102383,2.0,6.52656539188,10.6303005811,0.351316465418,21.0
2.48713441848,83.7102564128,51.5712423174,7.41995597303,3.0,6.54954777431,10.6312025644,0.298456130217,21.0
7.22646092638,49.3987666803,61.5996352503,7.47019028354,0.0,7.82315367679,6.2736433684,0.867175311165,22.0
7.09585212809,49.5656928513,61.0425009223,7.45584082714,1.0,7.75239761713,6.29484299212,0.851502255371,22.0
7.59775846347,49.8448455916,62.0966865824,7.45976709845,2.0,7.88627919596,6.33029539013,0.911731015617,22.0
7.20407533955,49.4133293485,61.2399135853,7.45804693043,3.0,7.77746902534,6.27549282726,0.864489040746,22.0
4.77993190251,106.731303039,46.7471907794,7.40848972418,0.0,5.93689322899,13.554875486,0.573591828302,23.0
4.38190232307,106.369762021,46.6222646998,7.39348710002,1.0,5.92102761688,13.5089597767,0.525828278768,23.0
4.53934710624,106.270120343,46.7720444146,7.40303471419,2.0,5.94004964066,13.4963052836,0.544721652749,23.0
3.82118819759,106.115812101,46.7949463572,7.38755842432,3.0,5.94295818737,13.4767081368,0.458542583711,23.0
14.0607655039,76.1803455268,89.3031056394,7.32405552167,0.0,11.3414944162,9.67490388191,1.68729186046,24.0
13.5515504558,75.8828578634,89.0694197056,7.35370599764,1.0,11.3118163026,9.63712294865,1.62618605469,24.0
13.4899135521,75.4325763635,89.1010990187,7.36683520275,2.0,11.3158395754,9.57993719817,1.61878962625,24.0
12.7614344526,76.0867894644,89.2679500588,7.35272659063,3.0,11.3370296575,9.66302226197,1.53137213431,24.0
15.8390396574,42.0316507901,101.05308649,7.46804401812,0.0,12.8337419842,5.33801965035,1.90068475889,25.0
15.9745317825,41.9048198865,100.827265556,7.47804391834,1.0,12.8050627256,5.32191212559,1.91694381391,25.0
15.8285525771,41.7896832464,101.196378514,7.44324243878,2.0,12.8519400713,5.3072897723,1.89942630925,25.0
15.3710949466,42.2420489844,100.746276682,7.44769012093,3.0,12.7947771386,5.36474022101,1.84453139359,25.0
22.4748197153,58.606154266,105.636276381,7.34934749653,0.0,13.4158071004,7.44298159178,2.69697836583,26.0
22.3843391412,58.6456806205,105.60840405,7.37789994273,1.0,13.4122673144,7.4480014388,2.68612069694,26.0
22.3733459891,58.5136219157,105.992193942,7.36555204956,2.0,13.4610086306,7.43122998329,2.68480151869,26.0
21.5377713622,58.9625761221,105.840062801,7.38848507627,3.0,13.4416879758,7.48824716751,2.58453256347,26.0
9.19892167413,12.0283428145,103.051356815,7.42328220907,0.0,13.0875223155,1.52759953744,1.1038706009,27.0
9.2974518917,11.8696494311,103.058979903,7.41465138464,1.0,13.0884904477,1.50744547775,1.115694227,27.0
9.05074745546,11.8359976401,103.47965412,7.40917884528,2.0,13.1419160732,1.5031717003,1.08608969466,27.0
8.93950878346,12.3036630337,102.809135133,7.40396482702,3.0,13.0567601619,1.56256520529,1.07274105402,27.0
12.8473304814,26.183117151,113.51320346,6.98958784832,0.0,14.4161768394,3.32525587818,1.54167965776,28.0
13.3401683794,26.1069848142,113.498105487,6.98781241576,1.0,14.4142593969,3.3155870714,1.60082020553,28.0
13.0249045456,26.0211047148,113.714766651,6.96665473137,2.0,14.4417753647,3.30468029878,1.56298854547,28.0
12.341372363,26.2572191959,113.163432508,6.9579775919,3.0,14.3717559286,3.33466683788,1.48096468356,28.0
10.4120728739,27.3071523333,24.3746354857,9.05329712644,0.0,3.09557870669,3.46800834633,1.24944874487,29.0
10.252119525,27.2975685372,24.5810040538,8.93631119449,1.0,3.12178751483,3.46679120422,1.230254343,29.0
10.5040352522,26.8716458587,25.2116171451,8.91127088108,2.0,3.20187537742,3.41269902406,1.26048423026,29.0
9.7753533908,26.9481789106,24.6924225072,8.97602763532,3.0,3.13593765841,3.42241872164,1.1730424069,29.0
12.8097453662,60.9157009955,25.272539942,7.50654535455,0.0,3.20961257263,7.73629402642,1.53716944395,30.0
12.4874001723,60.6820979322,25.4168345116,7.50066413977,1.0,3.22793798298,7.70662643739,1.49848802068,30.0
13.1653494544,60.4451311266,26.213235702,7.52292918025,2.0,3.32908093416,7.67653165308,1.57984193453,30.0
12.2381291028,60.4622107862,25.4455487491,7.51860367153,3.0,3.23158469114,7.67870076985,1.46857549234,30.0
10.6459723089,22.4923246776,44.3042051049,7.37182517894,0.0,5.62663404832,2.85652523406,1.27751667706,31.0
10.5238929403,22.1078580769,44.2271352321,7.34424642788,1.0,5.61684617447,2.80769797577,1.26286715284,31.0
10.2809368195,22.0796859547,44.8948029464,7.37180311949,2.0,5.70163997419,2.80412011625,1.23371241833,31.0
9.75399082668,22.0306997589,44.6017215828,7.35143304624,3.0,5.66441864101,2.79789886939,1.1704788992,31.0
8.00538212789,75.1995403968,2.92652712977,7.74809192542,0.0,0.371668945481,9.55034163039,0.960645855347,32.0
7.74532852104,75.0330980676,3.15622256341,7.74406457254,1.0,0.400840265553,9.52920345459,0.929439422525,32.0
7.47895638951,74.911585301,3.70680218096,7.88233964311,2.0,0.470763876982,9.51377133323,0.897474766741,32.0
7.07366162773,75.0177142302,3.26515045931,7.79843286141,3.0,0.414674108332,9.52724970724,0.848839395327,32.0
15.9612074553,120.113392041,103.336403667,7.50394775686,0.0,13.1237232658,15.2544007892,1.91534489463,33.0
16.2797657018,120.020351058,103.322336151,7.56350289589,1.0,13.1219366911,15.2425845843,1.95357188422,33.0
16.1453135586,119.865828986,102.963394064,7.55958393995,2.0,13.0763510461,15.2229602812,1.93743762703,33.0
15.4238677693,120.332008707,103.080406107,7.51741737522,3.0,13.0912115756,15.2821651058,1.85086413232,33.0
7.70518732081,26.6948804279,100.861677195,7.47359338691,0.0,12.8094330038,3.39024981434,0.924622478497,34.0
7.76958985879,26.5441462666,100.931775462,7.48056694055,1.0,12.8183354837,3.37110657586,0.932350783054,34.0
7.52491297632,26.502976927,101.229807924,7.45226505749,2.0,12.8561856063,3.36587806972,0.902989557158,34.0
7.11171161122,26.8805332528,100.5640974,7.45210841111,3.0,12.7716403698,3.4138277231,0.853405393346,34.0
22.6413759335,37.3030506105,24.9209138981,7.49963449523,0.0,3.16495606506,4.73748742754,2.71696511202,35.0
22.6312956177,37.2293377759,24.9578088674,7.55997363172,1.0,3.16964172616,4.72812589754,2.71575547412,35.0
23.3926509699,35.763887833,25.5140113968,7.49417153621,2.0,3.24027944739,4.5420137548,2.80711811638,35.0
22.7441931916,35.9714336705,25.0994054925,7.4675815536,3.0,3.18762449755,4.56837207616,2.729303183,35.0
15.4342742843,37.2128497949,118.32267634,7.31902694554,0.0,15.0269798952,4.72603192395,1.85211291412,36.0
16.0392159607,37.1628744446,118.133742747,7.31503640595,1.0,15.0029853288,4.71968505447,1.92470591528,36.0
15.9617265042,36.980921814,118.468166047,7.29572141732,2.0,15.045457088,4.69657707038,1.9154071805,36.0
14.9849986941,37.2374130098,117.975970174,7.27599887202,3.0,14.9829482121,4.72915145225,1.79819984329,36.0
11.7859800028,33.2114203525,85.3581504058,7.39046004813,0.0,10.8404851015,4.21785038476,1.41431760034,37.0
11.4842830075,32.9723844271,85.2449157737,7.37176966756,1.0,10.8261043033,4.18749282224,1.3781139609,37.0
11.161628367,32.8851231503,85.5850508826,7.36086923669,2.0,10.8693014621,4.17641064009,1.33939540404,37.0
