z,y,x,frame,xum,yum,zum,particle
25.981995006,28.2053136698,33.1286867483,1.0,4.20734321703,3.58207483607,3.11783940073,15.0
25.7075402316,28.2557565863,33.6890481624,2.0,4.27850911663,3.58848108645,3.08490482779,15.0
26.2172164075,28.2191648889,34.9330458703,3.0,4.43649682553,3.58383394089,3.1460659689,15.0
15.0068832718,68.0823213925,81.6930096537,0.0,10.375012226,8.64645481685,1.80082599261,16.0
15.288948798,68.216747485,82.0859715296,1.0,10.4249183843,8.6635269306,1.83467385576,16.0
15.0384295863,67.4837688526,82.8547239061,2.0,10.5225499361,8.57043864428,1.80461155036,16.0
14.4482290977,68.5734331096,83.5027883738,3.0,10.6048541235,8.70882600492,1.73378749172,16.0
17.4342846593,48.3349908773,25.9544817117,0.0,3.29621917739,6.13854384141,2.09211415912,17.0
18.1973756043,48.1905941406,26.005772571,1.0,3.30273311652,6.12020545586,2.18368507252,17.0
17.3493334943,47.8146727421,26.8275960859,2.0,3.40710470291,6.07246343825,2.08192001932,17.0
16.9795562775,47.8125775756,28.6093359855,3.0,3.63338567016,6.07219735211,2.03754675329,17.0
11.9599649079,22.7417168768,112.947724482,0.0,14.3443610092,2.88819804336,1.43519578895,18.0
11.6194799087,22.4351190185,112.601781025,1.0,14.3004261902,2.84926011534,1.39433758904,18.0
11.9983436201,23.1924442514,113.905139947,2.0,14.4659527733,2.94544041992,1.43980123441,18.0
11.1663621384,22.657193266,114.193021968,3.0,14.5025137899,2.87746354479,1.33996345661,18.0
14.4688182425,17.4607042958,83.9246350195,0.0,10.6584286475,2.21750944557,1.7362581891,19.0
14.3674962517,17.5191663936,83.8435417513,1.0,10.6481298024,2.22493413198,1.7240995502,19.0
13.9545041549,17.6615716569,84.8358156524,2.0,10.7741485879,2.24301960042,1.67454049859,19.0
14.098468168,17.6524368463,85.4630122126,3.0,10.853802551,2.24185947948,1.69181618016,19.0
21.8399899694,68.831926371,33.9538795838,0.0,4.31214270715,8.74165464911,2.62079879632,20.0
21.517326072,69.0165832074,34.0371310885,1.0,4.32271564823,8.76510606734,2.58207912864,20.0
20.653551746,69.8039903535,34.5807015359,2.0,4.39174909506,8.8651067749,2.47842620951,20.0
20.9215957881,71.0096506674,34.8936727599,3.0,4.4314964405,9.01822563476,2.51059149457,20.0
6.09955321255,117.905667385,33.5824912732,0.0,4.2649763917,14.9740197579,0.731946385506,21.0
5.14300710391,118.429808385,33.239547029,1.0,4.22142247268,15.0405856649,0.617160852469,21.0
5.15209821518,118.840277719,34.0395101794,2.0,4.32301779278,15.0927152704,0.618251785821,21.0
5.60104410422,118.495636801,34.2333981812,3.0,4.34764156902,15.0489458737,0.672125292507,21.0
8.81888219761,56.5864813346,2.18848397768,0.0,0.277937465166,7.18648312949,1.05826586371,22.0
8.49484004882,56.9691436174,2.18408714318,1.0,0.277379067184,7.23508123941,1.01938080586,22.0
10.2407069417,59.4523918554,4.93064014596,2.0,0.626191298537,7.55045376564,1.22888483301,22.0
9.84425295552,58.7175100022,5.62562926658,3.0,0.714454916855,7.45712377028,1.18131035466,22.0
12.0788696835,4.85074240824,94.4340703829,0.0,11.9931269386,0.616044285847,1.44946436202,23.0
11.9680018716,5.23831837453,93.7229239909,1.0,11.9028113468,0.665266433566,1.43616022459,23.0
10.8309090641,4.77995079826,95.2282637067,2.0,12.0939894908,0.607053751379,1.29970908769,23.0
10.0368280309,3.47197147549,96.7834801238,3.0,12.2915019757,0.440940377387,1.20441936371,23.0
7.74351710843,22.8697340357,96.2628071085,0.0,12.2253765028,2.90445622254,0.929222053011,24.0
6.94806592885,22.7721991293,95.9683492279,1.0,12.1879803519,2.89206928942,0.833767911462,24.0
7.51325801486,22.9678231129,97.2773103508,2.0,12.3542184146,2.91691353533,0.901590961783,24.0
7.41368934374,22.7572767663,97.7279503283,3.0,12.4114496917,2.89017414932,0.889642721249,24.0
19.5429099509,43.117537002,108.117972012,0.0,13.7309824455,5.47592719925,2.3451491941,25.0
19.0229188211,43.1677285369,107.905927833,1.0,13.7040528348,5.48230152419,2.28275025854,25.0
19.2853864053,43.398340948,108.870987057,2.0,13.8266153562,5.5115893004,2.31424636864,25.0
19.4466442945,43.4526925363,110.232383491,3.0,13.9995127034,5.51849195211,2.33359731534,25.0
1.34712543482,101.859572392,26.2627757483,0.0,3.33537252004,12.9361656938,0.161655052178,26.0
1.51797706685,102.128149016,25.884037849,1.0,3.28727280683,12.970274925,0.182157248022,26.0
1.10788967258,102.531381357,27.1815780794,2.0,3.45206041609,13.0214854323,0.132946760709,26.0
1.18838851629,102.484513152,28.3206025272,3.0,3.59671652095,13.0155331703,0.142606621954,26.0
11.7647412286,4.4729456179,13.0775131117,0.0,1.66084416518,0.568064093473,1.41176894743,27.0
9.66697490521,4.02966175261,13.951397905,1.0,1.77182753393,0.511767042582,1.16003698863,27.0
8.60802174786,4.70500725564,16.0760937077,2.0,2.04166390087,0.597535921467,1.03296260974,27.0
10.129065586,4.72802951331,14.9670898219,3.0,1.90082040738,0.60045974819,1.21548787032,27.0
42.7444943542,10.4528093329,69.6657054077,0.0,8.84754458677,1.32750678528,5.1293393225,28.0
40.9268317947,11.1706085272,70.776604946,1.0,8.98862882814,1.41866728295,4.91121981536,28.0
39.6086751105,12.4243653547,71.2898537048,2.0,9.05381142051,1.57789440005,4.75304101326,28.0
37.7557223878,9.84869123513,73.1371388227,3.0,9.28841663048,1.25078378686,4.53068668653,28.0
9.61720297479,112.044169267,104.88133743,0.0,13.3199298536,14.229609497,1.15406435698,29.0
9.76231201091,112.414235947,104.927292148,1.0,13.3257661028,14.2766079653,1.17147744131,29.0
9.75860867283,112.83669635,105.724318653,2.0,13.4269884689,14.3302604365,1.17103304074,29.0
9.92054718304,112.797537436,107.009791666,3.0,13.5902435416,14.3252872544,1.19046566197,29.0
10.677854467,114.18270847,58.3185986752,0.0,7.40646203175,14.5012039758,1.28134253604,30.0
10.2477394583,114.238882426,58.0308874603,1.0,7.36992270746,14.5083380681,1.22972873499,30.0
10.6769782282,114.531970485,58.2565203606,2.0,7.39857808579,14.5455602516,1.28123738738,30.0
11.6286225276,115.733581672,58.8564340169,3.0,7.47476712015,14.6981648724,1.39543470331,30.0
4.47890838365,55.9187632332,48.6386352656,0.0,6.17710667873,7.10168293061,0.537469006038,31.0
4.29507708071,56.4442813297,48.1515342214,1.0,6.11524484612,7.16842372887,0.515409249685,31.0
4.67337629473,56.5080806398,48.7276446726,2.0,6.18841087341,7.17652624126,0.560805155367,31.0
5.03231673403,56.4772402829,50.153757865,3.0,6.36952724886,7.17260951593,0.603878008083,31.0
15.0579155076,92.4326843158,18.86541379,0.0,2.39590755133,11.7389509081,1.80694986092,32.0
15.4270994513,92.6321626667,18.6746235707,1.0,2.37167719348,11.7642846587,1.85125193416,32.0
14.8531379311,93.2217355343,19.9336426086,2.0,2.5315726113,11.8391604129,1.78237655173,32.0
14.9990150799,93.1705526674,21.0968417996,3.0,2.67929890855,11.8326601888,1.79988180959,32.0
17.3389034213,53.8263437994,111.11466602,0.0,14.1115625846,6.83594566252,2.08066841056,33.0
16.899865044,53.8678148952,110.878610974,1.0,14.0815835937,6.8412124917,2.02798380528,33.0
16.78165834,53.9937154921,111.74760185,2.0,14.191945435,6.8572018675,2.0137990008,33.0
17.1798399555,54.1590366132,112.972764896,3.0,14.3475411418,6.87819764987,2.06158079466,33.0
11.1699204268,84.2051774852,99.75821612,0.0,12.6692934472,10.6940575406,1.34039045122,34.0
10.3010847977,84.6417611446,99.8021378645,1.0,12.6748715088,10.7495036654,1.23613017572,34.0
10.2010764237,84.8379711553,100.863063933,2.0,12.8096091195,10.7744223367,1.22412917085,34.0
10.625088178,84.894289796,101.941192963,3.0,12.9465315063,10.7815748041,1.27501058136,34.0
25.6592725302,107.131269688,63.9160708736,0.0,8.11734100095,13.6056712504,3.07911270363,35.0
26.1099904424,107.423129544,62.8171270115,1.0,7.97777513046,13.6427374521,3.13319885309,35.0
25.6251287036,107.732696914,63.8004495175,2.0,8.10265708873,13.6820525081,3.07501544443,35.0
21.2406017734,42.7533005088,122.926995107,0.0,15.6117283785,5.42966916462,2.5488722128,36.0
20.913551427,42.8364179867,122.588122791,1.0,15.5686915945,5.44022508431,2.50962617125,36.0
20.7296295774,42.9622910651,123.301891952,2.0,15.6593402779,5.45621096527,2.48755554929,36.0
21.1213452819,42.9895794206,124.902148945,3.0,15.8625729161,5.45967658642,2.53456143383,36.0
25.0621542762,36.6674288892,86.1673550133,0.0,10.9432540867,4.65676346892,3.00745851315,37.0
24.5551990757,36.9313285133,86.0620832758,1.0,10.929884576,4.69027872119,2.94662388909,37.0
24.4824172888,36.9850961912,86.8184624118,2.0,11.0259447263,4.69710721628,2.93789007466,37.0
24.8823897367,36.8871820933,88.0433533246,3.0,11.1815058722,4.68467212585,2.98588676841,37.0
32.2955880235,16.4399443289,91.0736698332,0.0,11.5663560688,2.08787292978,3.87547056282,38.0
32.9842517335,16.7724305862,91.3508273768,1.0,11.6015550768,2.13009868445,3.95811020802,38.0
32.1643506208,16.7206932335,91.9054006351,2.0,11.6719858807,2.12352804066,3.85972207449,38.0
32.2403523877,16.039059485,93.2876554265,3.0,11.8475322392,2.03696055459,3.86884228652,38.0
32.6360188523,60.1982143586,108.499778767,0.0,13.7794719034,7.64517322355,3.91632226228,39.0
32.7477442521,60.4419341374,108.218282105,1.0,13.7437218273,7.67612563545,3.92972931025,39.0
32.5039692367,60.5495656843,109.16372134,2.0,13.8637926101,7.68979484191,3.9004763084,39.0
32.8974494538,60.5448249544,110.250656395,3.0,14.0018333622,7.68919276921,3.94769393446,39.0
27.2498313817,66.037612015,66.0546654048,0.0,8.38894250641,8.3867767259,3.26997976581,40.0
27.1166853942,66.2289559332,66.4101423091,1.0,8.43408807325,8.41107740352,3.25400224731,40.0
26.873306518,66.084849327,67.0260867954,2.0,8.51231302301,8.39277586453,3.22479678216,40.0
25.6237799861,66.501425883,68.2911176157,3.0,8.6729719372,8.44568108714,3.07485359833,40.0
42.3865329572,41.2358155972,51.1345499914,0.0,6.49408784891,5.23694858085,5.08638395486,41.0
43.3119165659,40.648674269,51.2866383082,1.0,6.51340306514,5.16238163216,5.19742998791,41.0
42.4909018575,40.4095902724,52.111412407,2.0,6.61814937569,5.13201796459,5.0989082229,41.0
42.3592598728,40.40424858,53.2720969462,3.0,6.76555631217,5.13133956966,5.08311118473,41.0
3.24984030462,91.1078408837,39.9273953357,0.0,5.07077920763,11.5706957922,0.389980836554,42.0
2.67805796463,90.7157059193,39.3783308512,1.0,5.0010480181,11.5208946518,0.321366955755,42.0
2.02525664487,91.0070026826,40.6791422329,2.0,5.16625106358,11.5578893407,0.243030797384,42.0
1.24143293368,92.1580525738,42.0706873232,3.0,5.34297729005,11.7040726769,0.148971952042,42.0
19.5295602871,100.525014985,100.726773767,0.0,12.7923002684,12.7666769031,2.34354723445,43.0
20.5064598216,102.414163081,100.069252145,1.0,12.7087950225,13.0065987113,2.46077517859,43.0
20.5653768703,102.675436271,100.93908917,2.0,12.8192643246,13.0397804065,2.46784522444,43.0
19.2521621171,100.932780377,103.029851109,3.0,13.0847910909,12.8184631079,2.31025945405,43.0
5.39730727174,88.2003504994,83.4270061836,0.0,10.5952297853,11.2014445134,0.647676872608,44.0
5.09017704666,88.1192205067,83.004084645,1.0,10.5415187499,11.1911410044,0.610821245599,44.0
4.90322673546,88.3720836256,84.1056991165,2.0,10.6814237878,11.2232546205,0.588387208255,44.0
4.76469512429,89.0180978403,85.2048786921,3.0,10.8210195939,11.3052984257,0.571763414915,44.0
22.2780289347,38.9139321991,71.369658033,0.0,9.06394657019,4.94206938928,2.67336347216,45.0
22.0465528213,39.0431930098,71.3510073045,1.0,9.06157792767,4.95848551224,2.64558633856,45.0
21.7725128118,39.1702486868,71.9848415245,2.0,9.14207487361,4.97462158322,2.61270153742,45.0
22.4045273632,39.4882573259,73.3516759358,3.0,9.31566284385,5.01500868039,2.68854328359,45.0
19.8336509401,109.695806364,79.9411970873,0.0,10.1525320301,13.9313674082,2.38003811281,46.0
35.4678382511,6.17088381063,112.019959165,0.0,14.226534814,0.783702243949,4.25614059013,47.0
35.6699845064,6.40698497842,111.828743451,1.0,14.2022504183,0.81368709226,4.28039814077,47.0
35.1973258778,6.66088172262,112.990087527,2.0,14.349741116,0.845931978773,4.22367910533,47.0
35.7474663756,6.62752068363,114.120512709,3.0,14.493305114,0.841695126821,4.28969596508,47.0
24.9677815458,109.850958904,94.6801720569,0.0,12.0243818512,13.9510717808,2.99613378549,48.0
22.3884074496,17.0211779183,103.203665102,0.0,13.1068654679,2.16168959562,2.68660889395,49.0
22.7528728353,17.1491569608,103.308876875,1.0,13.1202273631,2.17794293403,2.73034474023,49.0
22.3608483572,17.4197195759,104.251054922,2.0,13.2398839751,2.21230438614,2.68330180286,49.0
22.0693193414,16.8511726717,105.111711498,3.0,13.3491873603,2.14009892931,2.64831832097,49.0
16.0981941477,66.875347926,104.144638836,0.0,13.2263691321,8.4931691866,1.93178329773,50.0
15.961422893,66.8926416701,103.741990179,1.0,13.1752327528,8.49536549211,1.91537074716,50.0
15.3805797504,67.1028581482,104.633250887,2.0,13.2884228627,8.52206298482,1.84566957005,50.0
15.8979731076,67.1727979997,105.918066327,3.0,13.4515944235,8.53094534596,1.90775677291,50.0
25.4400228039,100.775870522,49.3032932029,0.0,6.26151823676,12.7985355563,3.05280273647,51.0
25.9715195165,101.117064455,48.8421290398,1.0,6.20295038805,12.8418671858,3.11658234198,51.0
25.1689594454,101.497286567,49.8351002473,2.0,6.32905773141,12.890155394,3.02027513345,51.0
25.406647682,102.584359995,51.6943372289,3.0,6.56518082808,13.0282137194,3.04879772183,51.0
49.1746992403,102.780912104,108.906355623,0.0,13.8311071641,13.0531758372,5.90096390883,52.0
50.7703199311,101.830804646,108.810110387,1.0,13.8188840192,12.9325121901,6.09243839173,52.0
24.0296719265,22.1424810487,72.094779334,0.0,9.15603697542,2.81209509318,2.88356063118,53.0
24.0488271444,22.2363816424,72.2764778714,1.0,9.17911268967,2.82402046858,2.88585925733,53.0
23.334675832,22.3359410886,73.0100039615,2.0,9.27227050312,2.83666451826,2.80016109984,53.0
23.6256953661,22.5031905904,73.9334736915,3.0,9.38955115881,2.85790520498,2.83508344393,53.0
30.614380936,46.1441570207,55.8318349398,0.0,7.09064303735,5.86030794163,3.67372571232,54.0
31.2586977571,45.9260622467,55.7289051849,1.0,7.07757095848,5.83260990534,3.75104373086,54.0
30.8225587705,45.9366772354,56.4027774218,2.0,7.16315273256,5.8339580089,3.69870705246,54.0
31.3414167928,46.2504774947,57.6421359028,3.0,7.32055125965,5.87381064183,3.76097001514,54.0
17.83834583,54.7605778671,71.5109138035,0.0,9.08188605305,6.95459338912,2.1406014996,55.0
17.8666940771,55.0142532966,72.0078582845,1.0,9.14499800214,6.98681016867,2.14400328925,55.0
18.2146695293,54.4927548374,72.5634283232,2.0,9.21555539705,6.92057986434,2.18576034351,55.0
17.2632225851,54.6591352598,73.4855386844,3.0,9.33266341292,6.941710178,2.07158671021,55.0
23.0463809829,82.0333797929,77.1263650149,0.0,9.79504835689,10.4182392337,2.76556571795,56.0
22.8469984096,82.0762659994,76.8487032657,1.0,9.75978531474,10.4236857819,2.74163980915,56.0
22.5013215515,81.7707934946,77.9736687964,2.0,9.90265593715,10.3848907738,2.70015858618,56.0
21.5769270589,82.0765297085,79.1881138815,3.0,10.0568904629,10.423719273,2.58923124707,56.0
11.7043060442,83.0748652058,27.2142783039,0.0,3.4562133446,10.5505078811,1.4045167253,57.0
12.0998642983,83.2733924074,27.0523356671,1.0,3.43564662973,10.5757208357,1.4519837158,57.0
11.788304189,83.9335145314,28.4531886616,2.0,3.61355496002,10.6595563455,1.41459650268,57.0
11.844974574,83.7890225466,29.6069714971,3.0,3.76008538013,10.6412058634,1.42139694887,57.0
41.043976826,114.130809552,113.278401024,0.0,14.3863569301,14.4946128131,4.92527721912,58.0
41.4833753711,114.008630752,113.039396789,1.0,14.3560033922,14.4790961055,4.97800504453,58.0
41.0514578879,114.021462213,114.054601769,2.0,14.4849344246,14.4807257011,4.92617494655,58.0
41.4500226752,114.5616305,115.09883926,3.0,14.6175525861,14.5493270735,4.97400272102,58.0
13.9451112101,17.2122922166,31.7742892061,0.0,4.03533472917,2.18596111151,1.67341334521,59.0
13.9417192392,17.5983882363,31.7111330586,1.0,4.02731389845,2.23499530601,1.67300630871,59.0
13.2802522926,17.66960922,31.9952486259,2.0,4.06339657548,2.24404037094,1.59363027511,59.0
13.7823131644,17.7060049862,33.2696044253,3.0,4.22523976201,2.24866263325,1.65387757973,59.0
18.3784637628,120.301351353,43.0344442914,0.0,5.465374425,15.2782716218,2.20541565153,60.0
17.9877740256,120.464869642,42.9728941128,1.0,5.45755755232,15.2990384445,2.15853288308,60.0
17.6742817688,120.995958959,43.2280278694,2.0,5.48995953941,15.3664867878,2.12091381225,60.0
18.3144505936,121.54123575,43.0486716722,3.0,5.46718130237,15.4357369403,2.19773407123,60.0
39.2611778585,100.353266996,42.8410004213,0.0,5.44080705351,12.7448649086,4.71134134302,61.0
40.1805095358,100.818573848,43.061217652,1.0,5.46877464181,12.8039588787,4.8216611443,61.0
38.9653174487,101.153664581,43.7885754711,2.0,5.56114908483,12.8465154018,4.67583809384,61.0
39.2512287261,102.11886818,45.5204666851,3.0,5.78109926901,12.9690962589,4.71014744713,61.0
26.3619343598,109.404176662,34.5566233532,0.0,4.38869116586,13.8943304361,3.16343212317,62.0
25.8500669064,109.805106279,34.1164101487,1.0,4.33278408889,13.9452484974,3.10200802877,62.0
25.4636324596,110.65082743,34.1634178979,2.0,4.33875407303,14.0526550836,3.05563589515,62.0
26.2382507319,110.471120202,34.8647916948,3.0,4.42782854524,14.0298322656,3.14859008782,62.0
25.157145635,123.560552799,76.5133083369,0.0,9.71719015878,15.6921902055,3.0188574762,63.0
25.6129041296,123.818553605,76.3271766559,1.0,9.6935514353,15.7249563078,3.07354849556,63.0
25.5811252653,123.882451972,77.2148237388,2.0,9.80628261483,15.7330714004,3.06973503184,63.0
25.2781835623,124.832245469,79.2437156454,3.0,10.063951887,15.8536951745,3.03338202748,63.0
30.5465845017,88.9756270043,101.843160108,0.0,12.9340813338,11.2999046295,3.6655901402,64.0
30.534159972,89.1049038716,101.627587003,1.0,12.9067035493,11.3163227917,3.66409919663,64.0
30.0732567185,89.2138601755,102.4700474,2.0,13.0136960198,11.3301602423,3.60879080621,64.0
30.4468767889,89.5451343147,103.8482268,3.0,13.1887248036,11.372232058,3.65362521467,64.0
13.1424270138,98.3125663672,68.5166231166,0.0,8.70161113581,12.4856959286,1.57709124165,65.0
13.2293811888,98.8556556529,67.5168928243,1.0,8.57464538869,12.5546682679,1.58752574265,65.0
13.0293493714,98.8466167536,68.5503518672,2.0,8.70589468714,12.5535203277,1.56352192456,65.0
12.4306578606,98.9183165745,70.2435766089,3.0,8.92093422932,12.562626205,1.49167894327,65.0
22.7647833476,77.2450878518,91.6800584179,0.0,11.6433674191,9.81012615718,2.73177400171,66.0
22.7682797078,77.7595430776,91.6600819513,1.0,11.6408304078,9.87546197086,2.73219356494,66.0
22.1893076234,77.2507792398,92.2990061997,2.0,11.7219737874,9.81084896346,2.6627169148,66.0
21.886566817,77.2610490801,94.057201813,3.0,11.9452646302,9.81215323318,2.62638801804,66.0
18.0783911017,47.3749290705,11.3898044986,0.0,1.44650517133,6.01661599195,2.1694069322,67.0
18.0770503989,47.5481863844,11.3817796632,1.0,1.44548601722,6.03861967081,2.16924604787,67.0
17.1284361826,47.8123046494,11.4896914891,2.0,1.45919081911,6.07216269047,2.05541234192,67.0
17.4094805593,47.720879447,13.5139768654,3.0,1.7162750619,6.06055168976,2.08913766712,67.0
37.0647952239,85.9102695166,71.3526062355,0.0,9.06178099191,10.9106042286,4.44777542687,68.0
37.3763954789,85.9612606729,70.8760167754,1.0,9.00125413048,10.9170801055,4.48516745746,68.0
36.5465827849,85.9685671606,71.7604774999,2.0,9.11358064249,10.9180080294,4.38558993419,68.0
35.6521765899,86.4132476734,72.8305081195,3.0,9.24947453117,10.9744824545,4.27826119079,68.0
33.9605925079,67.3182849113,96.0713056623,0.0,12.2010558191,8.54942218373,4.07527110095,69.0
34.2319820406,67.6741310122,95.7875674728,1.0,12.165021069,8.59461463855,4.10783784487,69.0
33.6542346637,67.6303593647,96.7395656649,2.0,12.2859248394,8.58905563931,4.03850815964,69.0
33.6189812663,67.5870023823,97.9515901527,3.0,12.4398519494,8.58354930255,4.03427775195,69.0
6.02372624022,119.657062317,119.688370182,0.0,15.2004230131,15.1964469142,0.722847148826,70.0
5.93578683958,119.858179542,119.598488689,1.0,15.1890080635,15.2219888019,0.71229442075,70.0
6.29894348903,120.295639301,120.468776282,2.0,15.2995345878,15.2775461912,0.755873218683,70.0
6.40696951692,120.62337099,121.688910785,3.0,15.4544916696,15.3191681157,0.76883634203,70.0
11.4780675366,71.5539494415,12.57267384,0.0,1.59672957768,9.08735157907,1.37736810439,71.0
11.5745789049,71.939744424,12.7376152302,1.0,1.61767713424,9.13634754184,1.38894946859,71.0
11.3929473425,72.3187519845,13.889836418,2.0,1.76400922509,9.18448150203,1.3671536811,71.0
11.570021477,72.4694689135,14.9325073137,3.0,1.89642842884,9.20362255201,1.38840257723,71.0
30.5133951656,94.1072167433,14.3153915177,0.0,1.81805472275,11.9516165264,3.66160741988,72.0
31.0269815823,94.3441832511,14.1497618476,1.0,1.79701975465,11.9817112729,3.72323778988,72.0
30.3759686708,94.9148558546,15.3464478009,2.0,1.94899887072,12.0541866935,3.64511624049,72.0
30.588377664,95.1673166539,16.7347725766,3.0,2.12531611723,12.0862492151,3.67060531968,72.0
44.4131017322,63.1803593529,49.4180742643,0.0,6.27609543157,8.02390563782,5.32957220786,73.0
44.914954361,63.4661462894,49.0228539296,1.0,6.22590244906,8.06020057876,5.38979452332,73.0
