3.960867511052977363e+01,1.242436535474795178e+01,7.128985370479672667e+01
2.177251281181217024e+01,3.917024868676660532e+01,7.198484152446265227e+01
2.025256644869440237e+00,9.100700268263004489e+01,4.067914223290312492e+01
3.007325671845629955e+01,8.921386017547290237e+01,1.024700474003861501e+02
2.250132155151578317e+01,8.177079349458784918e+01,7.797366879644290805e+01
9.758608672826893482e+00,1.128366963500727138e+02,1.057243186528007897e+02
2.056537687030038697e+01,1.026754362713351583e+02,1.009390891697343164e+02
6.298943489027371889e+00,1.202956393008537788e+02,1.204687762821579042e+02
4.105145788789810268e+01,1.140214622130862097e+02,1.140546017685685598e+02
3.037596867078658036e+01,9.491485585456436525e+01,1.534644780092997074e+01
3.291016401783797729e+00,1.239097784271348246e+02,1.283323136742166781e+01
1.302934937135807125e+01,9.884661675355062016e+01,6.855035186724414586e+01
8.803957867586257535e+00,8.898821465059211278e+01,6.726277045216490080e+01
2.546363245957759247e+01,1.106508274295769780e+02,3.416341789789220940e+01
1.767428176875664292e+01,1.209959589589118991e+02,4.322802786939929831e+01
3.441793786336344141e+01,1.523915079398310013e+01,2.184942173873118065e+01
1.328025229256548734e+01,1.766960922000633261e+01,3.199524862585142770e+01
1.020107642374449597e+01,8.483797115531002930e+01,1.008630639328403760e+02
1.130989964125144809e+01,1.128175049931355147e+02,1.984195089304493820e+01
3.654658278490365575e+01,8.596856716063567205e+01,7.176047749992427782e+01
1.139294734253404862e+01,7.231875198449890263e+01,1.388983641799713276e+01
4.053275410616939212e+01,3.949546771298386005e+01,1.186966558477670759e+02
2.558112526534992526e+01,1.238824519716821300e+02,7.721482373880481020e+01
3.661670904542611282e+01,6.540982114665385438e+01,3.340142227239793726e+01
3.123375834070736445e+01,7.611657312853606072e+01,4.510200879656950690e+01
2.448510235176829042e+01,3.180437897483894361e+01,1.008499694967737241e+02
2.218930762335758899e+01,7.725077923981422146e+01,9.229900619965526687e+01
1.821466952927008620e+01,5.449275483735854664e+01,7.256342832324574488e+01
2.114625683064867800e+01,8.089976653219267178e+01,5.745785762314308265e+00
2.629199556728899623e+01,1.034709438327793407e+02,1.154077962707112306e+02
1.178830418898466625e+01,8.393351453137046292e+01,2.845318866157868598e+01
3.365423466370189232e+01,6.763035936468146758e+01,9.673956566485362885e+01
3.452747196283387865e+01,5.069191899747687557e+01,2.284637233746073548e+01
4.597082194981265246e+01,5.798629560274873285e+01,9.248145043167757251e+01
3.412216352310169043e+01,5.137408156765484080e+01,6.354655202610554277e+00
1.712843618263278600e+01,4.781230464939662994e+01,1.148969148908310522e+01
4.419263058842592073e+01,6.380295708409030908e+01,4.922142487805631106e+01
4.206378141090887368e+01,4.534910049781585961e+00,1.300719091521696953e+02
3.897625206268711651e+01,6.089981046798059339e+01,7.610941601633410869e+01
1.880350151025606209e+01,3.134088333220368394e+00,2.896596944204640067e+01
2.914168015085579455e+01,1.212318217301311449e+02,1.277432355783460061e+01
2.589734505535767539e+01,7.714995286227120630e+01,1.106565005397485493e+02
4.281573039024969063e+01,8.767184997931146029e+01,3.623019157552982961e+01
1.773518249841358241e+01,9.050681267292159760e+01,1.126618969819998597e+02
4.191731847684642531e+01,4.726892050920372412e+01,8.221093821381317923e+01
3.795082288226733880e+01,8.714655154600505682e+01,8.661996298687239459e+01
3.664480393599360752e+01,1.096926015510696351e+00,9.623832196245841430e+01
4.677312510239143251e+01,2.011861689132600617e+01,2.660043110929973764e+01
3.109571081842063833e+01,6.622068638955130382e+01,1.372558578880220281e+01
4.213937712797548585e+01,1.212722046966374307e+02,9.793227983930208325e+01
1.716532306727480162e+01,3.389831334721863243e+01,6.061763561123178157e+00
4.660623804113147628e+01,1.038336694396440123e+02,1.395465710556605643e+01
4.148629349320285797e+01,1.252504254958154490e+02,7.325337675134589688e+01
3.490778673025052115e+01,8.736112992087923601e+01,3.520035620507915741e+00
4.614643876315678028e+01,6.151879352890093600e+01,2.129068562233981865e+01
2.382130606914494564e+01,1.066908030078936491e+02,9.914243170247036829e+00
4.136113130353990641e+00,2.487747136576203033e+01,5.033454932311845376e+00
4.376597039024454716e+01,1.186941283014656250e+02,5.311484507275621070e+01
3.713512872137255982e+01,1.008335944484793245e+01,7.414084132301903551e+00
4.510755750509689221e+01,9.487676050164793651e+01,9.937380432501055338e+01
3.349133240421507907e+01,1.156382363828282962e+02,1.488736794591191126e+00
4.687515388244857206e+01,1.224074129605051979e+02,3.789654867158920126e+01
4.268909497578119527e+01,7.970515723124874796e+01,9.897484161198678976e+01
4.311767690106464812e+01,7.394679967917984698e+01,1.167141031589552647e+01
3.935943958863290248e+01,2.756635056082532031e+01,1.052443469270106746e+01
4.716575753507193980e+01,1.026376494104296313e+02,8.557015882650443928e+01
1.633883977393558951e+01,1.366699108651882177e+01,1.262525453494186962e+02
-1.228414715941710478e+00,9.461391802489907832e+01,1.084925721327794719e+02
6.663392953239086758e+00,7.681407431878109549e+01,1.137599923800701589e+02
-3.474823155401113861e-01,1.191200403693752605e+02,4.795117589600442898e+01
-2.062825586994308846e+00,8.694092170127898100e+01,2.751815331991061875e+00
-1.563499950705179220e+00,2.862123337459404837e+01,7.596395160021991444e+01
3.800729051544154657e+01,5.746109445486143841e+01,1.227559158064599671e+02
-1.976102030574452328e+00,4.236141532929716647e+01,6.233035150854197326e+01
6.554680621159475473e-01,1.025501724488261317e+02,1.276392560914782948e+01
-5.072915429904250040e-01,1.245441858251455898e+02,1.065205093858167515e+02
9.982119756515961839e+00,9.910125177580121658e+01,8.657767356392523084e+01
-2.275094789015805308e+00,1.686930236163002306e+01,1.087021071007306290e+02
3.976766517950974134e+01,9.977452750618959953e+01,1.277018615016783656e+02
1.816304326803704328e+01,7.014047512245271321e+01,1.273222187316650604e+02
3.376382940841950453e-01,6.281483245552975347e+01,3.003921872447986274e+01
2.815913615251055901e+01,1.269262906472440449e+02,1.133740489896015475e+02
-2.508901894351620587e+00,5.801848005895014637e+01,1.126123630643877789e+02
3.953962396305053772e+01,2.614064132431052556e+01,3.762558087732021761e+01
7.683987217252432167e+00,1.236881147548520410e+01,1.108060267959897205e+00
-2.968022571203476456e+00,5.098379263713970744e+01,8.621250718968566673e+01
2.798946600553812658e+01,1.282832505642859076e+02,3.228677398661769615e+01
4.736815637174799321e+01,1.639687306137416201e+01,1.114268260026629918e+02
-2.891400758200654675e+00,9.271691996208211606e+00,6.581535177171488726e+01
-2.075172751360546020e+00,1.041992298282470841e+02,8.201786510703423971e+01
4.703620590555965464e+01,9.074987128955640969e+00,5.156639608310208445e+01
4.124603949619326215e+01,6.969495898771164377e+01,6.433621438591374897e+01
-5.805812728783752430e-01,2.461907344153029342e+01,3.110349012720860884e+01
-1.874577762936966208e+00,1.104294422117149423e+02,1.472105721186641514e+00
4.088526853884829393e+00,3.905770663377528251e+01,1.788882203040867425e-01
4.223701307270245842e+00,7.919890897370349592e+01,1.283373725227105240e+02
1.898266534364882796e+00,1.286321610491716072e+01,5.200738014748878868e+01
-2.633744348007838632e+00,1.057756535923866181e+02,9.902320223675387467e+01
4.534250965519782994e+01,2.054088032146652765e+01,2.465564985539130394e+00
4.617165039472487109e+01,2.433759040990598521e+01,1.267454709399671771e+02
4.735341131627208711e+01,4.338036338153093396e+01,6.819677289238947537e+01
1.755753532446005494e+01,8.835282931584758614e+01,1.282905522415027235e+02
-1.719888770103676023e+00,1.078179011717917177e+02,1.238017988295502647e+02
-4.953725602244906656e-01,1.466044116587535129e+01,8.010356119584102430e+01
7.531732686879436756e+00,6.343159468034800241e-01,5.462235798803348530e+00
4.232215053795487592e+01,7.570705346600624353e+01,1.268869713249560363e+02
1.115286396166807670e+01,1.180777856696757055e+02,1.425918824312141675e+00
2.602924561392906355e+01,3.225886176287707485e+01,1.278266280336818994e+02
-3.225828368150936321e+00,8.854733222888387445e+01,1.685902767799881374e+01
4.745203108962137861e+01,6.155066066801051505e+01,1.059561831489146329e+02
4.585673784454451862e+01,1.040566693807786010e+02,5.420155178142626795e+01
-4.014966102557615102e+00,7.153206435021996157e+00,3.952702658770648014e+01
4.128981961330450190e+01,1.114593223012095535e+02,6.714643125627544862e+01
3.909245060609671185e+01,1.271507692613723464e+02,8.719696186313213104e+01
4.869670312236434739e+01,5.070461126595385792e+01,1.173565644151309186e+02
4.808930623838924134e+01,1.007558876084306689e+02,2.860927203235194582e+01
-5.906838368430886277e+00,8.066195210380938363e+01,5.824030986903750318e+01
2.332842603597888242e+01,1.024189428346744961e+02,1.299870413150489696e+02
4.825902673032043566e+01,8.232567594602811312e+01,6.553962642312288267e+01
4.781137700584971384e+01,8.514732201740063999e+01,2.671002194554835896e+01
-4.947915801476862718e+00,5.284410147573161964e+01,3.699638096963934863e+00
4.739288989821125853e+01,9.580501124759534548e+01,7.259381275584895832e+01
4.030619229988328556e+01,1.256930422561636220e+02,9.568161126263035499e+00
4.908884926922817726e+01,6.545631259619850262e+00,7.985035539613333810e+01
2.867755549694462758e+01,1.165384208168703992e+02,1.255458864445688931e+02
4.921783839407272154e+01,7.156859942675811226e+01,9.219315091262755857e+01
4.866224346468108308e+01,5.045976196139674386e+01,5.588331075241075041e+01
4.859939622000686654e+01,5.813152432912957579e+01,3.297752219385495920e+01
4.956902022704682764e+01,6.465996334653125643e+01,1.259223165506796818e+02
4.901591004468585311e+01,8.405106614816109811e+01,3.613679375527411253e+00
4.895012952307053666e+01,2.442090541926877734e+01,6.017294576921911897e+01
-3.727276065819245865e+00,3.632794067969585683e+01,3.056375063649493384e+01
-4.966023703922371801e+00,2.874037699190343176e+01,9.022343939295963366e+01
-4.191726828187757548e+00,5.830551742334448306e+01,9.827044986633568158e+01
-5.705098297479574754e+00,6.935364206615528815e+01,5.152109949786386522e+01
