1.732453464871141691e+01,1.296786463999420747e+01,1.252349078996777649e+02
3.353532704755072258e-01,6.910866606980484050e+01,8.950123428977009610e+01
1.567159669458953175e+01,4.089236309328310170e+01,5.607336890430332943e+01
1.217342067365645342e+01,6.609529437666120444e+00,4.330941844796969065e+01
1.586887535324072118e+01,1.121609366258532958e+02,8.685091124073673541e+01
1.708701414859249113e+01,1.761600657061559438e+00,6.499015003334049823e+01
2.197242207174354256e+00,4.470639239983832880e+01,4.846507521419141540e+01
8.296004650787065060e+00,4.152512822272692716e+01,7.909055158678953035e+01
1.726421490652536406e+01,8.052763019429062297e+01,5.509399127586036116e+01
2.598199500604285461e+01,2.820531366980883448e+01,3.312868674825485726e+01
1.161947990866433855e+01,2.243511901846212808e+01,1.126017810250383491e+02
4.206229977225258487e+00,3.085899407843811559e+00,1.045929916927684360e+02
1.024773945827263688e+01,1.142388824255997122e+02,5.803088746029306577e+01
1.517977066852951751e+00,1.021281490159509246e+02,2.588403784903580629e+01
1.528894879797647732e+01,6.821674748500778662e+01,8.208597152955377396e+01
1.902291882112631427e+01,4.316772853693347400e+01,1.079059278331823464e+02
4.295077080710813178e+00,5.644428132966946521e+01,4.815153422144422990e+01
5.143007103910171018e+00,1.184298083848053267e+02,3.323954702895026259e+01
8.494840048815143874e+00,5.696914361736708798e+01,2.184087143182734003e+00
2.151732607198656666e+01,6.901658320739011288e+01,3.403713108845023783e+01
6.948065928846626882e+00,2.277219912925269796e+01,9.596834922787529365e+01
1.689986504398691380e+01,5.386781489524398836e+01,1.108786109743221573e+02
2.275287283528450999e+01,1.714915696084086250e+01,1.033088768748081634e+02
2.711668539422277391e+01,6.622895593322189711e+01,6.641014230906567661e+01
2.091355142704754400e+01,4.283641798671408196e+01,1.225881227914452438e+02
2.610999044243057909e+01,1.074231295439179661e+02,6.281712701146683031e+01
9.812804858959249810e-01,7.261465963707652804e+01,2.447101781271445731e+01
2.800753147858920755e+01,1.055704557241448072e+02,7.477679206125252165e+01
1.819737560431632417e+01,4.819059414064311397e+01,2.600577257103093842e+01
4.092683179465431209e+01,1.117060852715811947e+01,7.077660494599490448e+01
1.542709945133902494e+01,9.263216266669645904e+01,1.867462357069251766e+01
1.030108479769373275e+01,8.464176114463555223e+01,9.980213786454692126e+01
2.344599017464581792e+01,2.977384326264348235e+00,1.250909760104166502e+01
3.125869775713381671e+01,4.592606224674958781e+01,5.572890518486273947e+01
2.455519907571429172e+01,3.693132851330680211e+01,8.606208327583777873e+01
9.762312010911148974e+00,1.124142359468942232e+02,1.049272921476722047e+02
4.018050953579623297e+01,1.008185738480285920e+02,4.306121765201491058e+01
3.566998450639842133e+01,6.406984978424517863e+00,1.118287434510657903e+02
1.596142289302020778e+01,6.689264167014722773e+01,1.037419901792631833e+02
2.678057964625134790e+00,9.071570591931367744e+01,3.937833085115405396e+01
9.666974905214503977e+00,4.029661752614084769e+00,1.395139790496287624e+01
5.935786839584382690e+00,1.198581795421469991e+02,1.195984886890353494e+02
3.298425173350707240e+01,1.677243058622665828e+01,9.135082737676461306e+01
5.090177046662105909e+00,8.811922050670844442e+01,8.300408464501606431e+01
1.786669407710353852e+01,5.501425329661655184e+01,7.200785828454047532e+01
2.404882714438707580e+01,2.223638164239171289e+01,7.227647787139730440e+01
4.148337537109871676e+01,1.140086307523304754e+02,1.130393967893414384e+02
3.026440051418503074e+01,3.369221417820801889e+01,5.938272762803323701e+01
2.443915913756075753e+01,3.163371648284466175e+01,1.001914215171234730e+02
9.410236575054389263e+00,8.892209800029631594e+01,6.620234211967589033e+01
1.394171923922156964e+01,1.759838823629790028e+01,3.171113305862962051e+01
1.798777402564309469e+01,1.204648696420008633e+02,4.297289411277945703e+01
2.597151951651429869e+01,1.011170644549847850e+02,4.884212903975608100e+01
2.284699840961913253e+01,8.207626599939762002e+01,7.684870326566017695e+01
2.561290412963390395e+01,1.238185536048779340e+02,7.632717665593392553e+01
3.746708422332489619e+01,6.484900696465922465e+01,3.327271818301105810e+01
3.490152092232132475e+01,1.516686647159030699e+01,2.123985774246387948e+01
3.053415997195536136e+01,8.910490387159640591e+01,1.016275870025938275e+02
1.322938118877839031e+01,9.885565565290947632e+01,6.751689282430783123e+01
3.274774425206815920e+01,6.044193413740885745e+01,1.082182821050893295e+02
3.423198204058663663e+01,6.767413101221960403e+01,9.578756747277897432e+01
2.585006690644879157e+01,1.098051062786335166e+02,3.411641014870734523e+01
4.016012852013911782e+01,3.920442479604271568e+01,1.177560825212049735e+02
3.102698158230491998e+01,9.434418325112486059e+01,1.414976184761289879e+01
3.801006567793738355e+01,5.728444987156422030e+01,1.222363233081430280e+02
2.276827970782882815e+01,7.775954307764847329e+01,9.166008195125151303e+01
1.794102281209807614e+01,9.039873685690029959e+01,1.116236166038420379e+02
2.050645982159504754e+01,1.024141630814667110e+02,1.000692521454158026e+02
4.491495436099097560e+01,6.346614628944825398e+01,4.902285392961027100e+01
1.157457890489834185e+01,7.193974442395612812e+01,1.273761523020386122e+01
2.145038636506211205e+01,8.076106452674198977e+01,4.500688633791074089e+00
3.168161704855014449e+01,7.596818239795463512e+01,4.418284011968675173e+01
1.982522828886527222e+01,3.403991162657736158e+00,2.894652648669472228e+01
1.798213836800589505e+01,3.361834131687732707e+01,5.519560556338796609e+00
1.807705039894485566e+01,4.754818638436169209e+01,1.138177966316329481e+01
1.209986429830525090e+01,8.327339240737185833e+01,2.705233566714063898e+01
3.586444918432334816e+01,5.094060700645590600e+01,2.196861190411691211e+01
2.998450656546671311e+01,1.205571368023538952e+02,1.165667742648279415e+01
3.531233121932984176e+01,5.269914126828939516e+01,6.272208227728246044e+00
3.918827506660910132e+01,6.078081238537551201e+01,7.570702836257720492e+01
2.560202678046115210e+01,1.035899198551948217e+02,1.143885271972889086e+02
1.167199264575817530e+01,1.124008696771148834e+02,1.839259082581731874e+01
2.815989441435316110e+01,1.269041478939940220e+02,1.122983293622560552e+02
4.238415907684979800e+01,8.680078393704161499e+01,3.499243450939835753e+01
2.621856571175264250e+01,7.708759969837963411e+01,1.098817850951691497e+02
2.451233060980481682e+01,1.062249320803108361e+02,8.645398339074588989e+00
4.282707584996978767e+01,5.615286836354667521e+00,1.278898075254140281e+02
3.847719926758646380e+01,8.711229812284021534e+01,8.575323005327582848e+01
4.763801485809388936e+01,1.607833764961452516e+01,1.103943805820719746e+02
4.149994899685147232e+01,4.715298837252596797e+01,8.190581816750037092e+01
3.156434184544034238e+01,6.649947218947725958e+01,1.337768056670960171e+01
3.612750034693078760e+01,8.675506614166161512e+01,2.006402933710146108e+00
4.574023940104414976e+01,1.229983611325856714e+02,9.584269735831907155e+01
4.717780489622021634e+01,1.028901611533835165e+02,1.380592082750799321e+01
4.198797684084427573e+01,1.113690947064456509e+02,6.622727094077905008e+01
4.200068723507164492e+01,1.257109225003470812e+02,7.236662697662249855e+01
4.043750930958769807e+00,2.502265308349241479e+01,4.187810087652027669e+00
3.745851189556313443e+01,1.000245793371207981e+01,7.098893478523550904e+00
4.528238347479285153e+01,9.483747749292969331e+01,9.855092841907762136e+01
4.362121182789117313e+01,7.960527264053490626e+01,9.800427887853101083e+01
4.430358766622178734e+01,1.188764431149611767e+02,5.257294292472747799e+01
4.664842935872669472e+01,6.196154674911389293e+01,2.017873440520311590e+01
3.978252887846726793e+01,2.749078604321225328e+01,9.749974599227419603e+00
4.380093208043181363e+01,7.439559786790623264e+01,1.085660726448056401e+01
4.549126873550672201e+01,2.044699284530468475e+01,1.387398747043077307e+00
4.448621037178551774e+01,1.026729803585685090e+02,8.477018396846992232e+01
3.755675201646477745e+01,5.238776040412623791e-01,9.526697245856381357e+01
3.435149455279696440e+01,1.151274770418607289e+02,1.196377244726322259e-01
1.572961015985066657e+00,7.358125758177554587e+01,3.957201692395974391e+01
2.014440456477839536e+00,4.758658554452457423e+01,3.540439906706891549e+01
2.190634147209805427e+00,9.682042502731579248e+01,5.301244647692740841e+01
1.743177397883089119e+00,4.769812365985556823e+01,9.917156145995652139e+01
6.678681522109748414e+00,7.658732658018165296e+01,1.127046942800182592e+02
4.623200976009402297e+01,5.785723187278830437e+01,9.191455392173661210e+01
1.436749625170396705e+01,1.751916639355628291e+01,8.384354175130387432e+01
2.204655282134362437e+01,3.904319300977515184e+01,7.135100730446899320e+01
1.925985781617411163e+01,6.991703805392369020e+01,1.261484234228424697e+02
5.532119124745995542e+00,3.147521519771004606e+01,2.414208040949792178e+01
2.858989816192134548e+00,3.319123660237656281e+01,9.550725402479372406e+01
1.401199177071780211e+00,1.020555315824835532e+02,1.143904307074749127e+01
3.737639547886353597e+01,8.596126067285000261e+01,7.087601677540762068e+01
4.057923894901382056e+01,9.946038001438269305e+01,1.266065380706951231e+02
1.177642922429410355e+01,1.174460941690291520e+02,9.799997417829610369e-02
2.868254283682329131e+01,1.163436552139680771e+02,1.248569251114291774e+02
2.903061790186055546e+01,1.278573309005444401e+02,3.131732275501671836e+01
4.167956402625492984e+01,6.946517916929441583e+01,6.386331142193373722e+01
1.196800187158761908e+01,5.238318374534636668e+00,9.372292399091830362e+01
1.790153315755231844e+01,8.805892253098096489e+01,1.274315151472458609e+02
4.030787289005054674e+01,2.609866196933186799e+01,3.722701748311051517e+01
1.035758509532157845e+01,9.885558443376298499e+01,8.552304924487606286e+01
3.809059332024349231e+01,1.274596219043841359e+02,8.516030199540085732e+01
4.929205457055969930e+01,5.009847281834569799e+01,1.165016990967315280e+02
4.649413292187362146e+01,1.040185414787536047e+02,5.359873331079954539e+01
4.640459515035596283e+00,7.871992915650379530e+01,1.276118598677294642e+02
4.812062886393153605e+01,4.306213878025019426e+01,6.799699843596603444e+01
4.826225429823855961e+01,6.150409411903272883e+01,1.050976935474216845e+02
3.338584778094635830e+00,1.241840771241467252e+02,1.182807719281995418e+01
4.732475918660102110e+01,2.025885044950322822e+01,2.595805806861188714e+01
4.783411076830279285e+01,9.557122141231712220e+00,5.107628878398323025e+01
4.752845302901826585e+01,1.223966940931833562e+02,3.711810247744990932e+01
7.393520845485354265e+00,1.292094845981384132e+01,-6.369432665627363654e-01
6.922397196051717216e+00,9.784068225534843233e-01,3.352205253203865087e+00
4.294763727450536805e+01,7.511290064479467787e+01,1.262305481552801609e+02
4.697493326312763884e+01,2.387311104810894236e+01,1.262525297809358591e+02
4.233679053581988683e+01,1.270051155184872727e+02,9.601559162310454809e+00
2.777586674551087320e+00,1.209530994003080195e+01,5.124793388517366566e+01
4.889363851255099291e+01,9.981188759969764135e+01,2.774757585759761014e+01
4.331191656592358186e+01,4.064867426900693914e+01,5.128663830819826330e+01
