z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um
7.09814214693,39.6572143953,74.0054494145,7.25153721478,2.0,9.39869207564,5.03646622821,0.851777057632,5.0,0.04816708581,-0.00874191562,-0.177889774922,0.184502740538,0.0928416128903,0.0102005465642,-0.153497430658,0.179680487124,0.200850088859,0.200918859881,2.0
5.61572735592,39.5883804141,74.3847178067,7.16778185057,3.0,9.44685916145,5.02772431259,0.67388728271,5.0,,,,,,,,,,,2.0
2.43347514486,53.1359183538,6.81415648416,7.48781229367,0.0,0.865397873488,6.74826163094,0.292017017383,6.0,-0.120750112153,0.06417589262,-0.049956217446,0.145584197082,-0.115286280483,0.0758424491449,-0.0318498036281,0.141624198325,0.141085418533,0.14676044161,3.0
2.01717333281,53.641240343,5.86336819949,7.46491352978,1.0,0.744647761335,6.81243752356,0.242060799937,6.0,0.078557990952,0.0734020572,-0.129594943399,0.168386666034,0.121861412108,0.0544075132588,-0.115118587537,0.176246050896,0.192439380369,0.186024811825,3.0
0.937215471153,54.2192092973,6.48193505738,7.49667643851,2.0,0.823205752287,6.88583958076,0.112465856538,6.0,-0.087626206427,-0.14737954474,0.07811233149,0.188416078378,-0.0429516793467,-0.128437082556,0.102504675754,0.169847400585,0.172241438967,0.156340868825,3.0
1.5881515669,53.0587404411,5.79196492803,7.47329386115,3.0,0.73557954586,6.73846003602,0.190578188028,6.0,,,,,,,,,,,2.0
12.0640065274,78.9306938976,101.531602472,7.38573507347,0.0,12.894513514,10.024198125,1.44768078329,7.0,-0.0033919962,-0.0421664548,0.01509237766,0.0449143118844,0.0020718354699,-0.0304998982751,0.0331987914779,0.0451297690288,0.0448339411166,0.0340927581817,5.0
12.1897763413,78.5986745685,101.504893841,7.3736650586,1.0,12.8911215178,9.9820316702,1.46277316095,7.0,-0.0338331121,0.01744141804,0.00662108142,0.0386357510188,0.00947030905603,-0.00155312590123,0.0210974372824,0.02317759292,0.0209219630062,0.011659231229,5.0
12.2449520198,78.7360085688,101.238491383,7.40015156075,2.0,12.8572884057,9.99947308824,1.46939424237,7.0,-0.0808208922,-0.00173513227,-0.01257980356,0.0818124608945,-0.0361463651197,0.0172073299142,0.0118125407036,0.0417395260157,0.038312163251,0.0419631191852,5.0
12.1401203234,78.72234611,100.602106405,7.39681995203,3.0,12.7764675135,9.99773795597,1.45681443881,7.0,,,,,,,,,,,5.0
18.7837452861,98.0043253619,118.722179299,9.67839533264,0.0,15.0777167709,12.446549321,2.25404943433,8.0,-0.0026844727,-0.014321437,-0.02014973104,0.0248660735221,0.0027793589699,-0.00265488047505,-0.00204331722208,0.00435297276472,0.0248764960357,0.0205130418906,6.0
18.6158308607,97.891558142,118.701041718,9.67473335908,1.0,15.0750322982,12.432227884,2.23389970329,8.0,-0.0377405359,0.0192958342,-0.0048569652,0.042664591624,0.00556288525603,0.000301290258765,0.00961939066242,0.0111161659266,0.020660712011,0.00739097957958,6.0
18.5753561507,98.0434938439,118.403872144,9.65537953037,2.0,15.0372917623,12.4515237182,2.22904273809,8.0,-0.0896072842,-0.0056696605,-0.0131941323,0.0907507331047,-0.0449327571197,0.0132728016842,0.0111982119636,0.0481717747038,0.0471718437176,0.0486744805219,6.0
18.4654050482,97.9988508477,117.698302977,9.63460181112,3.0,14.9476844781,12.4458540577,2.21584860579,8.0,,,,,,,,,,,6.0
9.72610313984,28.0875873793,22.1392578703,9.80290887276,0.0,2.81168574952,3.56712359717,1.16713237678,9.0,0.01707045189,0.04055143628,-0.01088915423,0.0453254122093,0.0225342835599,0.0522179928049,0.00721725958792,0.0573288892627,0.0476527711657,0.057905840707,4.0
9.63536018793,28.4068900271,22.2736708773,9.79347118956,1.0,2.82875620141,3.60767503345,1.15624322255,9.0,-0.1818126769,-0.05608922328,0.06368311384,0.200642441767,-0.138509255744,-0.0750837672212,0.0781594697024,0.175872933481,0.162438769643,0.169935061171,4.0
10.1660528033,27.9652425997,20.8420749962,9.84858411361,2.0,2.64694352451,3.55158581017,1.21992633639,9.0,0.04466715514,0.0513799351,-0.02239679073,0.0716705568151,0.0893416822203,0.0703223972842,0.00199555353357,0.11371524953,0.105467768289,0.115882664695,5.0
9.97941288052,28.3698090179,21.1937848791,9.83500593185,3.0,2.69161067965,3.60296574527,1.19752954566,9.0,,,,,,,,,,,5.0
8.73988851197,110.715462256,71.6613025949,7.39947521523,0.0,9.10098542955,14.0608637065,1.04878662144,10.0,-0.027191223,-0.008950786,-0.00104161689,0.0286454908144,-0.0217273913301,0.00271577052495,0.0170647969279,0.0277608039824,0.0235219274247,0.0219212205249,6.0
8.73120837121,110.644983626,71.4471984768,7.37951709811,1.0,9.07379420655,14.0519129205,1.04774500455,10.0,-0.00232305888,0.0699757106,0.01470618529,0.0715420754683,0.040980362276,0.0509811666588,0.0291825411524,0.071624647673,0.0824151809561,0.0670428320699,6.0
8.85375991531,111.195973473,71.4289066745,7.35292128461,2.0,9.07147114767,14.1218886311,1.06245118984,10.0,-0.08060129395,-0.0126704452,-0.04768937809,0.0945060080132,-0.0359267668697,0.0062720169842,-0.0232970338264,0.0432761199725,0.0610372799352,0.0600362187131,6.0
8.45634843121,111.096206188,70.7942508167,7.3339497215,3.0,8.99086985372,14.1092181859,1.01476181175,10.0,,,,,,,,,,,6.0
11.9516546129,24.7341737802,72.4597481348,7.43714053972,0.0,9.20238801312,3.14124007009,1.43419855354,11.0,0.01428677686,0.09857470146,-0.00745085275,0.0998829263071,0.0197506085299,0.110241257985,0.0106555610679,0.112502277671,0.100809590377,0.112244094304,7.0
11.8895641733,25.5103525319,72.5722424408,7.38923385605,1.0,9.21667478998,3.23981477155,1.42674770079,11.0,-0.20355767765,0.13022238677,-0.03750467256,0.244540791301,-0.160254256494,0.111227842829,-0.0230283166976,0.196426482722,0.209871144287,0.19864455746,7.0
11.5770252352,26.5357256561,70.9694260813,7.39814851566,2.0,9.01311711233,3.37003715832,1.38924302823,11.0,-0.01410604044,0.10714738693,0.05942509518,0.123332416015,0.0305684866403,0.126089849114,0.0838174394436,0.154461793269,0.126278805975,0.142703974585,7.0
12.0722343618,27.3794058681,70.8583548968,7.4317747405,3.0,8.99901107189,3.47718454525,1.44866812341,11.0,,,,,,,,,,,6.0
17.6752673128,9.69302793284,78.6503197039,7.72074243668,0.0,9.9885906024,1.23101454747,2.12103207754,12.0,0.00527072694,0.00922574902,-0.01795718378,0.0208651732982,0.0107345586099,0.0208923055449,0.000149230037918,0.0234891772767,0.0228649435345,0.0295665288602,8.0
17.5256241146,9.7656716259,78.6918214908,7.70539584811,1.0,9.99386132934,1.24024029649,2.10307489376,12.0,-0.08696153784,0.07254642253,-0.03071820303,0.117340958249,-0.043658116684,0.0535518785888,-0.0162418471676,0.0709762809127,0.0900700980997,0.0756137742093,8.0
17.2696390894,10.3369032994,78.0070849724,7.67501289061,2.0,9.9068997915,1.31278671902,2.07235669073,12.0,-0.0434315068,-0.13445444816,-0.07314931844,0.159107250624,0.00124302028027,-0.115511985976,-0.0487569741764,0.125386628212,0.153069809295,0.136731074711,7.0
16.6600614357,9.27820685717,77.665104604,7.71814788179,3.0,9.8634682847,1.17833227086,1.99920737229,12.0,,,,,,,,,,,6.0
33.1123199783,10.6604229247,79.1335867686,7.54045201818,0.0,10.0499655196,1.35387371143,3.97347839739,13.0,0.0094592122,0.01117861525,-0.02243186551,0.0267885558515,0.0149230438699,0.0228451717749,-0.00432545169208,0.0276280409025,0.029169286373,0.035324038586,7.0
32.9253877656,10.7484435172,79.2080687545,7.50856759842,1.0,10.0594247318,1.36505232668,3.95104653188,13.0,-0.08179003523,0.04702503782,-0.03095723846,0.0992940816865,-0.038486614074,0.0280304938788,-0.0164808825976,0.0503840008451,0.0681976851361,0.0567915368962,7.0
32.6674107785,11.1187194055,78.5640527289,7.43085687385,2.0,9.97763469657,1.4120773645,3.92008929342,13.0,-0.04289794334,-0.08536340055,-0.07343001515,0.120495273024,0.00177658374027,-0.0664209383658,-0.0490376708864,0.0825808117491,0.112614535155,0.0990296138946,7.0
32.0554939856,10.4465666452,78.2262736475,7.44581867266,3.0,9.93473675323,1.32671396395,3.84665927827,13.0,,,,,,,,,,,6.0
3.53598813848,29.6896690156,111.719417228,7.3707113878,0.0,14.188365988,3.77058796498,0.424318576617,14.0,-0.0591636541,-0.01683318218,-0.002317883862,0.0615553943564,-0.0536998224301,-0.00516662565505,0.0157885299559,0.0562106985177,0.0563240582427,0.0539975697164,8.0
3.51667243962,29.5571242741,111.253561684,7.3812024069,1.0,14.1292023339,3.7537547828,0.422000692755,14.0,-0.0040496949,-0.00631656607,0.015016383601,0.0167866259907,0.039253726256,-0.0253111100112,0.0294927394634,0.0552388359403,0.0424999506865,0.0490611770286,8.0
3.64180896963,29.5073875333,111.221674323,7.32025074594,2.0,14.125152639,3.74743821673,0.437017076356,14.0,-0.0572828252,-0.01174408078,-0.069476093953,0.0908084419381,-0.0126082981197,0.0071983814042,-0.0450837496894,0.0473638085713,0.0715808650815,0.0709768519116,8.0
3.06284152003,29.4149144563,110.770628455,7.35945899695,3.0,14.0678698138,3.73569413595,0.367540982403,14.0,,,,,,,,,,,8.0
11.6774365044,96.1459066455,48.3005284992,7.68023500946,0.0,6.1341671194,12.210530144,1.40129238053,15.0,-0.01623802427,-0.016632921,-0.01236522548,0.0263291909172,-0.0107741926001,-0.00496636447505,0.00574118833792,0.0131798803414,0.0233588546026,0.0171361256839,6.0
11.5743929587,96.0149387637,48.1726700404,7.66720801346,1.0,6.11792909513,12.193897223,1.38892715505,15.0,0.00089530437,0.0561376696,-0.05706483511,0.0800539500847,0.044198725526,0.0371431256588,-0.0425884792476,0.0717420217617,0.0914404762257,0.0811759479646,6.0
11.0988526662,96.4569676585,48.1797196811,7.68061417228,2.0,6.1188243995,12.2500348926,1.33186231994,15.0,-0.08169949091,-0.0252337061,-0.02452367843,0.0889548061784,-0.0370249638297,-0.0062912439158,-0.000131334166427,0.0375558909529,0.0510783581752,0.0448535227194,5.0
10.8944886792,96.2582770592,47.5364166031,7.65940445652,3.0,6.03712490859,12.2248011865,1.30733864151,15.0,,,,,,,,,,,5.0
13.0865271624,64.4172502167,34.5387398064,7.75900491694,0.0,4.38641995541,8.18099077752,1.57038325949,16.0,0.00100657834,-0.00662012732,-0.02769698319,0.0284949497897,0.0064704100099,0.00504642920495,-0.00959056937208,0.0126218728522,0.0292029993195,0.0288869439582,7.0
12.8557189691,64.36512323,34.5466656201,7.7415434862,1.0,4.38742653375,8.1743706502,1.5426862763,16.0,-0.04511510413,0.03978993451,-0.04951278156,0.0779110200599,-0.00181168297397,0.0207953905688,-0.0350364256976,0.0407833494182,0.0635455476121,0.0537330996864,7.0
12.4431124562,64.6784298008,34.1914285797,7.80331149737,2.0,4.34231142962,8.21416058471,1.49317349474,16.0,-0.05624419953,-0.04815779051,-0.02639957453,0.0786099249646,-0.0115696724497,-0.0292153283258,-0.00200723026643,0.0314868496855,0.0561245725397,0.0410405928946,7.0
12.2231160017,64.2992346,33.7485608669,7.79774452355,3.0,4.28606723009,8.1660027942,1.46677392021,16.0,,,,,,,,,,,7.0
9.47848036335,99.5848045998,12.02808388,7.76547210676,0.0,1.52756665276,12.6472701842,1.1374176436,17.0,-0.04285592938,0.0267768131,0.02144698336,0.0548962794555,-0.0373920977101,0.0384433696249,0.0395533971779,0.0666373233826,0.0507458351611,0.0577584170016,5.0
9.65720522465,99.7956456479,11.6906356171,7.81022303765,1.0,1.48471072338,12.6740469973,1.15886462696,17.0,-0.0049153719,0.143198281,0.00230428785,0.143301145511,0.038388049256,0.124203737059,0.0167806437124,0.131079367669,0.148272383637,0.130021230449,6.0
9.67640762341,100.923191168,11.6519319014,7.79364383666,2.0,1.47979535148,12.8172452783,1.16116891481,17.0,-0.03853030459,0.0399418554,0.04993745678,0.07465712139,0.00614422249027,0.0588843175842,0.0743298010436,0.0950264892046,0.0642405858664,0.0774523331929,6.0
10.0925530966,101.237693966,11.3485436763,7.83848824336,3.0,1.44126504689,12.8571871337,1.21110637159,17.0,,,,,,,,,,,6.0
25.6171598376,50.6352079216,107.183247514,7.28700812557,0.0,13.6122724342,6.43067140604,3.07405918051,18.0,-0.0144953902,-0.01272717329,-0.00504164395,0.0199377895145,-0.0090315585301,-0.00106061676505,0.0130647698679,0.0159179825702,0.0164002488748,0.010397698357,5.0
25.575146138,50.5349939587,107.069110583,7.28693662215,1.0,13.597777044,6.41794423275,3.06901753656,18.0,-0.0489620638,-0.01886978237,0.01559353274,0.054740393144,-0.00565864264397,-0.0378643263112,0.0300698886024,0.0486818820932,0.0251246330635,0.0413386708409,5.0
25.7050922442,50.3864129951,106.683582521,7.26856459505,2.0,13.5488149802,6.39907445038,3.0846110693,18.0,-0.0791728912,0.03606127205,-0.06226942358,0.106987116775,-0.0344983641197,0.0550037342342,-0.0378770793164,0.0751679522415,0.0797999597856,0.0899612639953,5.0
25.186180381,50.6703600192,106.060173929,7.25636736308,3.0,13.469642089,6.43513572243,3.02234164572,18.0,,,,,,,,,,,5.0
13.927157718,41.6912292968,111.42396611,7.8216769978,0.0,14.1508436959,5.29478612069,1.67125892616,19.0,-0.0046368639,-0.02076690838,-0.01756558619,0.0275919337613,0.000826967769899,-0.00910035185505,0.000540827627918,0.00915383930934,0.0272120961624,0.0198002549927,6.0
13.7807778331,41.5277103331,111.38745537,7.80828286503,1.0,14.146206832,5.27401921231,1.65369333997,19.0,-0.0162441498,-0.00905148445,0.00013877758,0.0185962639444,0.027059271356,-0.0280460283912,0.0146151334424,0.0416219413336,0.0285333628632,0.0389718248746,6.0
13.7819343129,41.456438802,111.259548679,7.81832965382,2.0,14.1299626822,5.26496772786,1.65383211755,19.0,-0.0665794766,0.00487188144,-0.06126021826,0.0906056084045,-0.0219049495197,0.0238143436242,-0.0368678739964,0.0490529296651,0.0652409103515,0.0692803299428,6.0
13.2714324941,41.4948000732,110.735300831,7.7864162815,3.0,14.0633832056,5.2698396093,1.59257189929,19.0,,,,,,,,,,,6.0
7.53099592747,121.345836881,40.404394349,6.793395547,0.0,5.13135808232,15.4109212839,0.903719511296,20.0,-0.03214365653,0.0009014589,0.001674894451,0.0321998843894,-0.0266798248601,0.0125680154249,0.0197813082689,0.0355115223993,0.0267475410858,0.0295393523577,5.0
7.54495338122,121.352934982,40.1512946912,6.88727573652,1.0,5.09921442579,15.4118227428,0.905394405747,20.0,0.00425122995,0.0455098804,-0.038245287242,0.0595980214968,0.047554651106,0.0265153364588,-0.0237689313796,0.0594093427692,0.0761268418632,0.0665372820722,5.0
7.22624265421,121.711280497,40.1847689428,6.84758115818,2.0,5.10346565574,15.4573326232,0.867149118505,20.0,-0.08482396922,-0.0208735823,-0.008430865058,0.0877604220472,-0.0401494421397,-0.0019311201158,0.0159614792056,0.0432489970689,0.0460300296306,0.0410705054103,5.0
7.15598544539,121.546921582,39.5168636734,6.76920881084,3.0,5.01864168652,15.4364590409,0.858718253447,20.0,,,,,,,,,,,6.0
24.0884400913,21.3999317598,80.6468296607,7.26479968097,0.0,10.2421473669,2.71779133349,2.89061281096,21.0,0.000775529699999,0.01057404637,-0.02381706724,0.0260703777277,0.0062393613699,0.0222406028949,-0.00571065342208,0.0237946550709,0.0267953872682,0.0331787091272,5.0
23.889964531,21.4831919674,80.6529361939,7.26329329711,1.0,10.2429228966,2.72836537986,2.86679574372,21.0,-0.0681972669,0.05272990599,-0.01380738887,0.0873038039592,-0.024893845744,0.0337353620488,0.000668966992416,0.0419312022881,0.0599232052635,0.0441409356028,5.0
23.774902957,21.8983880776,80.11594984,7.19823713247,2.0,10.1747256297,2.78109528585,2.85298835485,21.0,-0.059799446,-0.09761098016,-0.09982334335,0.151883432498,-0.0151249189197,-0.0786685179758,-0.0754309990864,0.110033333659,0.140432782845,0.127992963754,5.0
22.9430417625,21.1297976826,79.6450880603,7.26452090498,3.0,10.1149261837,2.68348430569,2.7531650115,21.0,,,,,,,,,,,5.0
10.04269919,123.326502442,50.0357345227,6.72456814752,0.0,6.35453828439,15.6624658102,1.2051239028,22.0,-0.02342741562,-0.0124604865,0.01318386927,0.0296297474741,-0.0179635839501,-0.00079392997505,0.0312902830879,0.0360888139021,0.0255297567767,0.0222965262332,3.0
10.1525647672,123.228388375,49.8512666832,6.72221705455,1.0,6.33111086877,15.6500053237,1.21830777207,22.0,-0.00425263242,0.0424688369,-0.05012054593,0.0658312700353,0.039050788736,0.0234742929588,-0.0356441900676,0.0578490692785,0.0764240494404,0.0677353353512,3.0
9.73489355119,123.562788666,49.8177813886,6.68132470834,2.0,6.32685823635,15.6924741606,1.16818722614,22.0,-0.0795685383,-0.0092283221,-0.00992254738,0.0807141323591,-0.0348940112197,0.0097141400842,0.0144697968836,0.0390042505175,0.037432751626,0.0375554720791,3.0
9.65220565634,123.490124712,49.1912574649,6.75054341043,3.0,6.24728969805,15.6832458385,1.15826467876,22.0,,,,,,,,,,,3.0
11.0654060389,34.2565177813,38.1656135303,7.51506009403,0.0,4.84703291835,4.35057775823,1.32784872466,23.0,0.03703746386,-0.00241003843,-0.05070707536,0.0628393945386,0.0425012955299,0.00925651809495,-0.0326006615421,0.0543584987094,0.0662070683426,0.0668075649947,4.0
10.6428470775,34.2375411008,38.457247104,7.51623215473,1.0,4.88407038221,4.3481677198,1.2771416493,23.0,-0.19334752663,-0.02283002193,0.04612506927,0.200079978934,-0.150044105474,-0.0418245658712,0.0606014251324,0.167137849172,0.158625236025,0.162450145931,5.0
11.0272226547,34.0577771486,36.9348256345,7.58327092889,2.0,4.69072285558,4.32533769787,1.32326671857,23.0,0.08157885571,-0.06381144728,0.00161745197,0.103583911173,0.12625338279,-0.0448689850958,0.0260097962336,0.136490483147,0.14147237759,0.133999099401,5.0
11.0407014212,33.5553248078,37.5771788291,7.56633462319,3.0,4.77230171129,4.26152625059,1.32488417054,23.0,,,,,,,,,,,5.0
23.5761693288,112.648526567,5.18463904824,7.65289053451,0.0,0.658449159127,14.306362874,2.82914031945,24.0,0.033089707186,-0.0556015664,0.00095474958,0.0647099254717,0.0385535388559,-0.0439350098751,0.0190611633979,0.0614816102678,0.0676669867159,0.0584600034023,3.0
23.5841255752,112.210718957,5.44518792373,7.57626233065,1.0,0.691538866313,14.2507613076,2.83009506903,24.0,-0.015449786665,0.0483773617,-0.04764283827,0.0696340798135,0.027853634491,0.0293828177588,-0.0331664824076,0.0523372762866,0.0733896049712,0.0625221158649,5.0
23.187101923,112.591643065,5.32353606022,7.52285391159,2.0,0.676089079648,14.2991386693,2.78245223076,24.0,-0.173457781808,-0.0184312135,-0.02361135776,0.17602502071,-0.128783254728,0.000511248684205,0.000780986503573,0.128786637558,0.132220771986,0.130930837807,5.0
22.9903406084,112.4465154,3.95772675465,7.57450246776,3.0,0.50263129784,14.2807074558,2.758840873,24.0,,,,,,,,,,,5.0
10.4957013499,96.4711124795,34.7046363403,7.42128762679,0.0,4.40748881522,12.2518312849,1.25948416199,25.0,-0.00307300741,-0.0237255576,-0.029274131,0.0378063513682,0.0023908242599,-0.0120590010751,-0.0111677171821,0.0166088366428,0.0377570241131,0.0317507526427,6.0
10.2517502582,96.2842970653,34.6804394315,7.44873573161,1.0,4.40441580781,12.2281057273,1.23021003099,25.0,-0.000864230019999,0.0601127785,-0.05811477467,0.0836159079809,0.042439191136,0.0411182345588,-0.0436384188076,0.0734581905136,0.0937654420254,0.0828801616339,5.0
9.76746046931,96.75762603,34.6736344708,7.47821863406,2.0,4.40355157779,12.2882185058,1.17209525632,25.0,-0.07413226339,-0.019386491,-0.01711558873,0.0785135140354,-0.0294577363097,-0.000444028815795,0.00727675553357,0.030346442315,0.0391986943579,0.0340719645406,5.0
9.62483056321,96.6049764945,34.0899158614,7.45150785619,3.0,4.3294193144,12.2688320148,1.15497966759,25.0,,,,,,,,,,,5.0
5.17603965969,53.8792589058,113.546137601,7.27448772185,0.0,14.4203594754,6.84266588104,0.621124759162,26.0,-0.0213210902,-0.01938575601,-0.006463932017,0.0295326741173,-0.0158572585301,-0.00771919948505,0.0116424818009,0.0211325831659,0.0258658578302,0.0187835328387,5.0
5.12217355954,53.7266151577,113.378255002,7.31249273291,1.0,14.3990383852,6.82328012503,0.614660827145,26.0,0.0047452471,-0.00122597859,0.015507981739,0.0162640059998,0.048048668256,-0.0202205225312,0.0299843376014,0.0601382120952,0.0505042081643,0.0543878805455,5.0
5.2514067407,53.716961783,113.415619152,7.31214005985,2.0,14.4037836323,6.82205414644,0.630168808884,26.0,-0.0806959241,0.00486177335,-0.070129675953,0.107021682176,-0.0360213970197,0.0238042355342,-0.0457373316894,0.0628974258829,0.0789895520473,0.0823550491585,5.0
4.66699277443,53.7552434629,112.780218175,7.32889929631,3.0,14.3230877082,6.82691591979,0.560039132931,26.0,,,,,,,,,,,5.0
8.76074803795,16.0048634931,108.50136586,7.46564157761,0.0,13.7796734643,2.03261766363,1.05128976455,27.0,-0.0742968641,-0.01835494476,-0.0116109716,0.0774063477612,-0.0688330324301,-0.00668838823505,0.00649544221792,0.0694615840614,0.0721782862928,0.0701251420833,8.0
8.66398994122,15.8603363691,107.916351182,7.4630807801,1.0,13.7053766002,2.01426271887,1.03967879295,27.0,-0.0369640729,0.0013522964,0.01635113886,0.0404417004208,0.00633934825603,-0.0176422475412,0.0308274947224,0.0360800591113,0.0175890813826,0.0248756100757,8.0
8.80024943175,15.8709843722,107.625295491,7.45796525082,2.0,13.6684125273,2.01561501527,1.05602993181,27.0,-0.07178086,-0.00676470223,-0.03539677462,0.0803192673778,-0.0271063329197,0.0121777599542,-0.0110044303564,0.0316883039831,0.0450937482819,0.046216693687,5.0
8.50527630993,15.8177190003,107.060091868,7.4311417974,3.0,13.5966316673,2.00885031304,1.02063315719,27.0,,,,,,,,,,,6.0
19.58712783,66.9775004773,72.7919312983,7.62331315891,0.0,9.24457527488,8.50614256061,2.3504553396,28.0,-0.00716596919,-0.00213645243,-0.0141299047,0.0159865490413,-0.0017021375201,0.00953010409495,0.00397650911792,0.010465790986,0.0143915220861,0.0171281745387,7.0
